,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
7472,1,1,1,1,1,1,1
7473,1,1,4,9,1,1,0
7474,1,2,5,7,1,1,1
7475,1,1,11,1,1,3,0
7476,1,2,2,1,1,3,1
7477,1,2,5,3,1,1,0
7478,1,1,11,2,3,1,0
7479,8,1,6,1,1,5,2
7480,1,1,5,8,1,1,0
7481,1,2,9,4,1,6,0
7482,1,2,4,1,3,3,0
7483,1,1,5,5,3,6,0
7484,1,1,6,8,1,2,2
7485,1,1,1,3,1,3,0
7486,1,2,5,9,1,4,2
7487,8,1,2,8,3,4,1
7488,1,2,9,3,1,1,0
7489,1,2,9,2,1,1,0
7490,6,1,7,3,3,2,0
7491,1,2,4,5,1,5,0
7492,1,1,4,5,1,3,1
7493,6,2,2,1,1,2,1
7494,1,1,8,5,1,3,1
7495,1,1,7,8,2,2,0
7496,2,2,3,2,1,2,0
7497,1,1,5,2,1,3,1
7498,1,1,5,6,2,5,2
7499,8,2,1,1,1,2,0
7500,1,2,5,1,1,1,1
7501,1,1,4,0,1,3,1
7502,2,1,9,0,2,5,0
7503,1,2,4,3,1,5,1
7504,1,2,7,1,1,1,1
7505,9,1,8,1,3,4,0
7506,1,1,7,2,2,3,0
7507,1,2,1,1,3,2,1
7508,1,2,7,3,1,4,1
7509,9,1,5,1,3,1,1
7510,1,2,1,0,1,2,1
7511,1,1,7,0,3,6,2
7512,1,2,6,0,3,6,0
7513,1,1,8,6,1,5,1
7514,1,2,2,2,3,6,1
7515,1,1,3,3,2,1,0
7516,1,2,7,3,2,6,0
7517,5,1,10,3,1,5,1
7518,6,2,4,7,3,6,1
7519,5,1,2,7,1,4,1
7520,8,1,11,9,1,1,2
7521,6,2,2,3,2,4,0
7522,1,1,2,4,2,5,1
7523,1,2,3,4,2,1,0
7524,9,1,5,7,1,5,1
7525,3,1,4,0,1,1,1
7526,5,2,1,1,1,2,0
7527,1,1,6,5,1,6,1
7528,1,2,9,6,1,3,1
7529,1,2,3,5,1,1,1
7530,2,2,5,4,1,3,2
7531,1,2,6,3,1,1,1
7532,1,1,9,4,1,3,0
7533,1,1,5,0,2,6,1
7534,2,2,6,4,1,6,0
7535,2,1,1,3,1,4,1
7536,1,1,6,5,3,6,1
7537,1,2,1,3,1,2,0
7538,1,2,2,5,1,1,0
7539,1,1,3,1,1,1,1
7540,8,1,10,7,1,4,1
7541,3,2,3,0,1,4,2
7542,1,1,4,3,2,3,2
7543,6,2,5,6,1,1,2
7544,1,1,7,2,1,5,0
7545,5,2,11,2,1,4,1
7546,1,1,6,4,1,1,0
7547,2,2,6,2,2,1,1
7548,6,1,4,0,2,3,2
7549,1,2,4,3,1,3,1
7550,1,2,7,2,1,6,0
7551,9,1,5,1,2,6,0
7552,1,2,2,6,1,6,1
7553,1,2,5,3,1,3,1
7554,1,2,3,4,2,3,0
7555,1,1,8,9,1,3,1
7556,1,1,7,4,3,1,2
7557,9,1,4,4,1,3,0
7558,1,1,4,6,1,2,1
7559,1,2,7,5,1,2,1
7560,1,1,7,2,2,4,2
7561,2,2,5,0,1,4,0
7562,1,2,8,0,1,1,1
7563,1,2,10,8,1,5,2
7564,1,1,8,3,1,4,2
7565,1,1,9,7,1,3,2
7566,2,2,9,4,1,1,1
7567,3,2,10,4,2,6,1
7568,1,1,4,6,1,1,1
7569,1,1,3,2,3,3,0
7570,1,1,1,6,1,6,1
7571,9,1,4,3,1,3,1
7572,1,2,5,5,1,1,1
7573,1,2,9,2,1,4,0
7574,1,2,5,7,1,1,1
7575,7,2,6,2,1,1,1
7576,2,2,10,1,3,1,0
7577,1,1,3,6,2,4,0
7578,1,1,5,5,1,1,2
7579,2,2,6,9,1,6,0
7580,5,2,8,1,3,5,0
7581,6,2,5,3,1,3,0
7582,1,1,8,1,1,5,1
7583,2,1,7,1,2,1,2
7584,2,2,9,5,3,6,2
7585,1,2,3,1,1,1,1
7586,1,1,6,3,1,1,1
7587,1,1,4,2,1,1,0
7588,1,2,6,3,3,4,0
7589,1,1,3,4,1,5,2
7590,1,1,5,1,1,4,0
7591,1,2,4,6,1,1,1
7592,1,2,7,8,1,1,1
7593,1,2,4,1,2,1,0
7594,1,1,4,1,1,3,1
7595,2,2,11,1,1,1,0
7596,1,1,3,4,1,6,1
7597,3,2,4,9,1,6,2
7598,1,1,9,2,1,1,1
7599,1,1,6,0,2,2,1
7600,1,2,3,5,3,1,0
7601,1,2,5,0,1,3,2
7602,1,2,5,5,1,1,1
7603,1,2,4,9,1,6,2
7604,7,2,3,1,2,3,1
7605,1,1,7,3,1,1,0
7606,6,2,7,6,3,1,0
7607,1,1,5,5,1,5,0
7608,1,2,9,9,1,4,1
7609,2,2,4,4,2,5,2
7610,2,2,3,1,2,1,0
7611,1,1,9,6,1,2,0
7612,2,2,5,5,1,6,0
7613,1,1,5,4,1,4,0
7614,1,1,4,4,3,3,1
7615,2,1,9,2,3,3,0
7616,3,1,5,6,1,2,0
7617,1,2,7,2,1,1,1
7618,6,2,5,0,1,2,0
7619,1,2,1,0,1,1,0
7620,2,1,5,4,2,6,2
7621,5,1,5,4,1,4,1
7622,2,2,6,2,1,1,2
7623,1,1,2,5,1,3,1
7624,9,1,1,9,1,1,0
7625,5,1,7,0,2,4,0
7626,1,2,5,2,1,5,2
7627,1,2,8,9,1,6,0
7628,1,1,4,7,1,1,1
7629,1,1,3,3,1,2,1
7630,1,2,4,6,1,6,1
7631,1,1,2,0,1,4,1
7632,1,2,3,4,1,3,2
7633,1,2,7,7,3,2,2
7634,8,2,5,1,2,1,2
7635,1,2,4,5,1,1,1
7636,1,1,5,0,1,1,1
7637,1,2,9,4,1,3,0
7638,8,1,3,9,1,2,0
7639,1,2,3,6,1,1,2
7640,1,1,4,5,1,1,1
7641,1,1,7,0,1,1,1
7642,4,2,11,0,1,6,0
7643,1,1,9,4,1,5,0
7644,1,2,7,2,1,4,2
7645,1,2,3,0,2,6,2
7646,6,2,6,0,1,2,0
7647,1,2,6,1,2,1,2
7648,2,2,6,3,1,1,0
7649,1,1,4,1,1,4,1
7650,5,1,6,0,1,2,0
7651,9,2,7,2,1,6,2
7652,2,1,1,3,1,2,0
7653,2,1,1,2,1,3,1
7654,2,2,6,2,1,1,2
7655,1,2,6,1,1,3,1
7656,1,1,5,5,1,4,0
7657,1,2,9,6,3,1,0
7658,5,2,5,5,2,3,1
7659,4,2,5,8,1,4,2
7660,1,1,3,3,1,6,2
7661,1,2,10,1,1,5,1
7662,1,1,5,6,1,6,0
7663,1,2,4,8,1,1,0
7664,1,2,4,2,1,6,2
7665,1,1,6,2,1,3,1
7666,1,2,2,7,1,1,0
7667,1,2,8,6,1,4,0
7668,1,1,7,3,1,3,1
7669,9,2,11,3,3,3,0
7670,1,2,5,4,1,3,2
7671,1,1,8,5,1,1,2
7672,2,1,5,1,1,4,0
7673,1,1,5,3,3,1,2
7674,1,1,2,9,1,6,0
7675,1,1,5,5,1,4,1
7676,2,1,1,0,1,1,1
7677,1,1,5,7,2,3,1
7678,1,2,7,1,1,6,2
7679,1,1,5,4,1,1,0
7680,1,2,10,9,1,4,2
7681,5,1,5,2,1,4,1
7682,3,2,5,3,2,2,1
7683,1,2,7,3,1,6,1
7684,1,1,3,1,1,2,1
7685,1,2,5,5,2,1,0
7686,3,2,3,0,3,2,0
7687,6,2,2,3,1,1,1
7688,1,1,5,9,1,3,2
7689,1,1,4,7,1,4,0
7690,1,2,8,4,1,6,1
7691,1,2,7,0,3,4,0
7692,8,1,2,1,1,4,0
7693,1,1,9,5,1,3,0
7694,1,1,4,1,1,1,2
7695,1,1,7,2,1,3,1
7696,8,1,12,4,1,3,0
7697,8,1,10,2,1,1,1
7698,2,1,7,1,1,1,1
7699,6,2,8,4,3,1,0
7700,1,1,5,0,1,3,0
7701,9,1,4,6,2,2,1
7702,1,2,3,1,1,2,0
7703,1,1,9,4,1,3,1
7704,1,1,9,4,1,3,0
7705,1,1,3,2,1,1,1
7706,1,2,6,2,1,3,1
7707,5,1,8,2,1,1,1
7708,1,2,6,0,1,2,0
7709,1,1,4,3,1,6,2
7710,1,2,5,4,1,1,1
7711,1,2,3,3,1,6,1
7712,9,1,11,4,1,6,0
7713,1,2,7,5,2,5,1
7714,3,2,2,0,1,2,1
7715,1,1,9,0,1,3,1
7716,8,2,2,4,1,6,1
7717,7,1,5,5,1,1,0
7718,1,1,2,3,2,5,1
7719,9,2,11,9,1,1,1
7720,1,1,2,2,1,2,1
7721,1,2,3,2,2,1,0
7722,6,2,3,4,1,1,2
7723,8,2,1,4,1,1,2
7724,2,1,6,4,3,3,0
7725,8,1,4,1,2,1,1
7726,2,2,5,5,1,1,0
7727,1,1,5,2,1,1,1
7728,1,1,3,3,2,3,0
7729,2,1,3,0,1,6,0
7730,6,1,3,0,1,1,1
7731,8,1,5,6,2,5,1
7732,1,1,5,4,2,6,2
7733,1,1,3,4,1,4,1
7734,1,2,8,4,1,4,1
7735,1,1,5,2,1,3,2
7736,1,1,8,8,1,6,0
7737,1,1,9,3,1,4,0
7738,1,1,3,3,1,1,0
7739,1,2,2,1,1,1,1
7740,1,1,12,0,1,1,0
7741,8,1,8,8,1,4,1
7742,8,1,9,3,1,1,1
7743,1,1,8,6,3,3,0
7744,2,2,5,6,1,5,1
7745,1,1,1,0,2,1,0
7746,2,1,5,4,3,2,0
7747,9,2,10,8,2,4,0
7748,2,2,1,1,1,1,0
7749,9,1,5,4,1,4,0
7750,1,2,7,6,1,3,0
7751,7,2,8,5,1,2,1
7752,1,1,3,9,1,1,1
7753,9,2,5,2,1,1,1
7754,1,1,1,5,3,1,0
7755,2,2,6,3,1,2,2
7756,7,2,9,6,1,6,0
7757,5,1,10,6,1,6,0
7758,1,2,10,1,1,6,2
7759,1,1,7,6,1,1,2
7760,2,2,12,5,1,2,0
7761,1,1,6,2,1,6,0
7762,1,1,3,2,2,3,0
7763,1,2,2,0,1,2,1
7764,1,1,4,0,1,4,0
7765,1,2,4,0,2,5,1
7766,1,2,9,3,1,4,0
7767,1,2,2,2,1,3,1
7768,1,2,10,8,2,6,0
7769,1,1,4,2,1,1,1
7770,1,1,6,1,1,5,1
7771,7,1,1,2,3,2,1
7772,1,1,6,4,1,4,0
7773,3,1,11,3,1,1,1
7774,1,1,9,3,1,1,0
7775,1,2,8,6,2,6,2
7776,1,1,6,5,1,1,2
7777,1,1,11,1,2,5,2
7778,1,1,12,4,2,1,1
7779,5,2,1,1,1,6,2
7780,1,2,6,6,1,3,1
7781,9,2,2,4,1,6,0
7782,1,2,9,9,1,1,1
7783,1,2,4,0,2,3,1
7784,9,2,12,3,1,1,2
7785,1,2,4,6,3,3,2
7786,1,2,5,3,1,6,0
7787,5,1,4,3,2,1,1
7788,1,1,5,4,1,6,2
7789,8,2,8,0,1,1,0
7790,8,2,12,8,1,2,0
7791,1,2,3,0,1,1,1
7792,1,1,3,8,1,6,1
7793,1,2,2,3,2,1,1
7794,2,2,1,1,1,2,0
7795,7,1,3,2,1,6,0
7796,1,1,2,0,1,2,1
7797,6,2,5,7,2,5,1
7798,1,2,12,9,1,1,2
7799,8,2,3,7,1,6,1
7800,1,2,3,8,1,6,1
7801,1,2,1,0,1,2,1
7802,2,1,3,0,3,5,0
7803,1,1,1,2,1,2,0
7804,1,2,1,0,1,4,1
7805,1,2,5,2,1,3,0
7806,2,2,5,0,1,2,0
7807,1,2,4,1,1,2,0
7808,2,1,8,5,1,1,1
7809,1,2,3,1,1,5,0
7810,1,1,3,6,1,1,0
7811,1,1,2,1,1,1,1
7812,1,1,8,1,2,3,1
7813,1,1,5,9,1,6,0
7814,1,2,3,1,1,1,0
7815,1,2,9,6,2,2,0
7816,1,1,8,2,3,1,2
7817,1,2,5,1,1,6,0
7818,2,1,1,1,1,1,0
7819,9,2,6,3,1,6,1
7820,1,2,8,2,1,1,2
7821,9,2,9,2,3,1,0
7822,1,1,6,4,1,1,1
7823,1,1,7,5,1,4,0
7824,1,2,4,2,2,3,1
7825,6,1,3,1,1,1,1
7826,1,2,8,4,3,2,0
7827,1,2,3,7,1,1,1
7828,8,2,3,0,1,1,0
7829,1,2,7,1,1,1,0
7830,1,2,7,5,1,6,0
7831,1,1,6,3,1,2,1
7832,1,1,5,8,1,2,0
7833,1,1,3,4,2,2,0
7834,4,2,8,0,1,6,0
7835,2,2,5,3,1,3,1
7836,9,2,5,3,1,3,2
7837,1,1,3,1,1,4,2
7838,1,1,10,2,1,1,1
7839,1,2,6,7,1,5,2
7840,1,1,7,9,2,4,0
7841,6,1,8,5,1,4,0
7842,1,2,1,2,1,4,1
7843,1,1,2,0,1,2,1
7844,2,1,7,6,1,4,1
7845,7,1,3,3,3,6,1
7846,1,2,10,1,1,4,2
7847,1,2,5,7,1,2,1
7848,9,1,8,6,3,1,0
7849,1,2,6,3,1,1,2
7850,1,2,1,1,1,2,1
7851,1,2,3,0,2,4,0
7852,1,2,5,1,1,6,1
7853,2,2,6,3,1,5,0
7854,1,1,8,4,2,1,0
7855,6,2,5,0,1,4,1
7856,5,1,5,4,2,1,1
7857,1,1,6,4,1,1,1
7858,1,2,5,6,2,1,0
7859,2,2,4,5,1,4,2
7860,6,1,2,4,1,3,0
7861,1,2,9,4,1,1,1
7862,1,2,3,5,3,1,0
7863,7,2,9,5,1,6,1
7864,1,1,5,3,1,1,1
7865,1,1,7,1,1,6,2
7866,2,2,5,5,1,6,2
7867,1,1,5,3,2,1,0
7868,1,2,5,6,3,1,2
7869,1,1,5,2,1,2,0
7870,6,2,1,8,1,1,0
7871,1,1,3,1,1,1,1
7872,1,1,2,2,1,1,0
7873,1,1,6,3,1,6,2
7874,1,1,5,8,1,4,1
7875,1,2,4,2,2,2,0
7876,9,1,2,9,3,5,0
7877,1,2,1,9,3,1,0
7878,2,1,5,0,1,1,1
7879,1,1,4,5,1,2,0
7880,1,1,3,1,1,1,2
7881,5,1,3,0,2,5,0
7882,1,1,5,7,1,1,2
7883,1,1,7,4,1,4,2
7884,2,2,6,1,2,2,2
7885,1,1,7,1,1,3,0
7886,1,2,1,0,2,1,0
7887,1,2,4,4,1,4,0
7888,1,1,5,5,1,4,2
7889,2,2,6,3,1,4,1
7890,1,1,10,5,2,1,0
7891,1,1,10,5,1,6,0
7892,2,1,10,3,1,1,0
7893,1,1,2,1,1,2,1
7894,3,2,8,3,1,6,0
7895,2,2,7,2,1,3,2
7896,1,2,7,0,1,3,0
7897,9,2,3,1,1,4,0
7898,1,1,9,5,2,4,0
7899,7,2,6,2,1,6,0
7900,1,2,5,4,1,1,0
7901,9,2,5,7,1,1,2
7902,1,1,7,4,3,6,0
7903,1,1,8,2,1,1,0
7904,1,1,5,3,1,1,1
7905,3,2,5,1,1,1,0
7906,1,2,9,9,1,1,0
7907,8,1,8,5,1,1,2
7908,5,2,8,4,1,1,2
7909,1,2,9,2,1,4,0
7910,1,2,1,0,2,1,0
7911,1,1,1,6,1,3,1
7912,9,2,7,0,1,1,1
7913,5,2,8,7,1,1,0
7914,9,2,6,4,1,4,0
7915,1,2,6,6,1,3,0
7916,1,2,10,6,1,2,0
7917,2,2,5,6,1,1,1
7918,2,2,2,0,3,5,1
7919,1,1,2,1,1,3,0
7920,1,1,5,6,1,1,1
7921,8,1,5,1,1,5,1
7922,2,1,1,2,1,3,1
7923,1,1,12,3,1,6,2
7924,1,1,7,8,1,1,2
7925,1,1,9,9,1,1,1
7926,1,2,5,7,1,1,1
7927,1,1,5,5,1,1,1
7928,1,1,4,1,1,4,0
7929,2,1,7,4,1,1,1
7930,1,2,9,4,2,6,2
7931,1,2,4,0,1,3,1
7932,2,1,11,8,1,5,1
7933,1,1,1,5,1,1,0
7934,1,2,2,2,2,4,0
7935,1,2,2,3,2,1,0
7936,6,2,3,5,1,5,1
7937,1,1,1,1,1,2,1
7938,2,2,2,1,3,5,1
7939,8,1,2,1,1,1,1
7940,1,2,6,3,1,4,2
7941,1,1,6,3,1,2,1
7942,1,2,6,4,1,4,0
7943,1,2,5,3,2,3,2
7944,1,1,9,4,1,2,1
7945,2,1,2,3,1,1,1
7946,7,1,7,6,1,3,2
7947,1,1,3,2,1,1,1
7948,2,1,5,7,1,5,2
7949,2,2,2,8,1,3,0
7950,1,2,4,0,2,1,0
7951,1,2,6,6,1,1,1
7952,1,2,7,4,1,4,0
7953,1,1,8,3,2,4,0
7954,1,2,7,2,1,1,0
7955,7,1,7,7,1,1,0
7956,1,1,9,6,1,4,1
7957,6,1,11,6,1,1,1
7958,1,2,7,2,1,1,2
7959,1,1,6,6,1,4,0
7960,1,2,8,1,1,4,1
7961,1,2,3,2,3,3,1
7962,1,1,1,1,1,1,0
7963,3,2,5,3,1,1,1
7964,1,1,4,7,1,1,1
7965,1,2,5,1,1,1,0
7966,9,2,8,8,2,3,0
7967,1,2,2,5,3,4,0
7968,1,1,7,4,3,1,0
7969,6,1,5,4,2,5,1
7970,1,1,4,4,1,1,2
7971,1,1,8,2,2,4,2
7972,2,2,5,1,1,5,0
7973,1,2,5,3,2,6,0
7974,1,2,7,3,2,4,2
7975,1,2,9,0,3,1,0
7976,6,1,5,3,1,3,2
7977,1,2,4,1,1,2,1
7978,1,1,4,6,1,3,0
7979,7,2,6,2,1,1,1
7980,1,1,11,6,1,6,2
7981,8,1,5,8,2,1,0
7982,1,2,3,5,1,5,0
7983,2,1,5,2,3,1,0
7984,1,1,4,3,1,1,2
7985,1,2,7,1,1,6,2
7986,2,2,7,3,1,5,0
7987,2,1,3,6,1,1,1
7988,1,2,3,0,1,5,0
7989,1,2,6,2,3,1,1
7990,7,1,4,2,3,1,0
7991,9,1,4,4,1,3,1
7992,2,1,5,3,2,4,0
7993,1,2,11,1,1,6,0
7994,1,2,7,3,1,5,0
7995,3,1,4,0,1,6,1
7996,1,1,9,5,1,1,1
7997,6,1,6,4,2,4,1
7998,1,2,3,0,1,5,0
7999,2,2,7,1,3,1,0
8000,6,1,12,5,1,4,1
8001,1,1,4,5,1,1,1
8002,1,1,2,2,2,3,0
8003,1,1,4,8,1,2,0
8004,5,2,9,4,1,2,0
8005,1,2,7,3,1,6,1
8006,1,2,10,7,1,1,1
8007,1,1,4,5,1,1,0
8008,1,2,5,8,1,1,1
8009,1,2,9,2,1,3,0
8010,1,1,3,0,1,1,1
8011,1,2,5,5,1,3,0
8012,1,1,3,4,1,2,1
8013,9,1,6,1,1,4,1
8014,2,1,6,3,3,1,1
8015,1,1,2,1,1,3,0
8016,1,1,4,5,1,1,0
8017,1,2,3,0,1,3,0
8018,1,1,8,1,1,4,2
8019,1,1,4,2,2,3,0
8020,2,2,4,4,1,1,1
8021,1,1,5,0,3,1,2
8022,1,2,6,5,2,3,0
8023,1,1,2,2,1,2,0
8024,1,1,8,1,3,1,0
8025,1,2,6,2,1,4,1
8026,1,1,5,5,2,1,1
8027,1,1,8,0,1,4,1
8028,1,2,9,8,1,4,1
8029,1,2,6,8,1,1,1
8030,1,1,7,3,1,6,1
8031,1,2,3,0,1,2,0
8032,1,1,6,8,1,4,0
8033,2,1,5,4,1,2,2
8034,1,2,8,5,1,1,1
8035,9,1,10,7,1,6,1
8036,1,1,1,5,1,4,1
8037,1,1,5,5,2,3,1
8038,1,2,3,1,3,4,0
8039,1,1,4,2,1,2,1
8040,4,2,7,4,1,4,0
8041,2,1,6,4,2,2,0
8042,1,2,9,2,1,1,0
8043,1,2,8,7,1,1,2
8044,5,1,10,7,1,2,1
8045,1,2,10,2,1,1,1
8046,1,1,7,2,1,6,1
8047,1,2,3,0,2,3,2
8048,1,1,9,5,1,3,0
8049,2,1,8,0,3,2,0
8050,1,2,2,6,1,1,0
8051,1,1,5,7,2,1,0
8052,1,1,2,1,1,1,1
8053,9,2,5,2,2,6,0
8054,2,1,3,1,1,3,1
8055,8,2,5,0,1,1,0
8056,1,1,7,7,2,2,0
8057,1,2,9,1,1,4,2
8058,1,2,5,3,1,1,1
8059,1,2,6,4,1,2,1
8060,1,1,2,1,2,1,0
8061,1,1,3,2,1,1,1
8062,1,2,11,0,1,1,2
8063,1,2,5,5,1,5,0
8064,1,2,8,2,1,1,2
8065,2,2,3,6,2,4,0
8066,1,2,6,3,2,4,0
8067,2,2,2,1,1,1,0
8068,2,2,5,3,3,1,0
8069,1,2,1,1,1,1,0
8070,2,2,6,6,1,6,0
8071,1,1,9,0,2,2,0
8072,8,1,4,1,1,3,1
8073,1,1,11,8,1,2,1
8074,3,1,9,6,1,6,0
8075,9,1,1,1,1,1,1
8076,1,1,3,1,2,1,0
8077,4,2,5,7,1,1,2
8078,8,1,10,7,1,3,2
8079,1,1,5,1,1,1,1
8080,5,2,4,3,1,1,0
8081,1,1,1,6,2,5,1
8082,1,2,5,4,1,6,1
8083,2,2,3,8,1,1,1
8084,1,1,4,1,1,1,2
8085,1,1,5,7,1,1,0
8086,1,1,2,3,1,1,1
8087,1,1,9,5,3,4,0
8088,2,1,2,0,1,2,0
8089,1,1,5,9,1,6,0
8090,2,2,3,1,1,2,0
8091,1,2,8,4,1,2,1
8092,1,2,3,2,2,4,0
8093,1,2,3,0,1,6,1
8094,9,1,8,0,1,5,2
8095,1,1,3,3,1,3,1
8096,1,2,5,4,1,2,0
8097,9,2,9,4,1,6,0
8098,1,2,5,5,1,4,1
8099,1,1,4,7,2,3,0
8100,1,2,9,1,3,1,0
8101,3,1,3,0,1,1,1
8102,9,1,7,5,1,1,2
8103,9,2,5,3,3,3,0
8104,2,2,3,2,3,3,1
8105,1,1,6,1,3,6,1
8106,1,1,8,0,1,1,0
8107,1,2,5,5,2,4,0
8108,2,1,5,0,1,1,1
8109,1,1,4,2,1,2,0
8110,1,1,3,2,1,4,1
8111,9,1,3,8,3,4,0
8112,8,2,9,4,1,1,2
8113,1,2,8,5,3,1,2
8114,1,1,5,5,1,2,1
8115,1,2,5,4,2,6,2
8116,1,1,6,6,1,4,1
8117,3,1,6,0,1,1,1
8118,1,1,8,4,1,1,1
8119,1,1,7,2,3,2,0
8120,1,2,5,3,2,6,0
8121,9,1,1,7,1,5,2
8122,1,2,7,6,1,5,1
8123,1,1,5,4,1,4,1
8124,1,1,7,6,1,1,1
8125,9,2,8,3,3,2,2
8126,1,1,6,1,1,1,1
8127,1,2,4,0,2,5,1
8128,1,1,2,0,1,4,0
8129,1,2,5,4,1,1,1
8130,2,1,6,7,3,4,0
8131,1,1,9,4,1,1,1
8132,6,1,9,1,1,5,0
8133,6,2,7,0,1,1,0
8134,6,2,5,2,1,5,2
8135,7,1,1,9,1,6,1
8136,1,1,4,2,1,2,0
8137,2,1,7,6,2,5,1
8138,7,2,10,5,1,1,1
8139,1,1,3,3,2,5,2
8140,7,2,9,2,1,4,0
8141,8,2,5,8,1,1,1
8142,2,1,7,3,1,1,0
8143,1,2,2,2,2,3,0
8144,2,2,10,4,3,4,0
8145,2,2,5,2,1,1,2
8146,4,1,3,5,3,6,1
8147,1,1,4,4,1,6,1
8148,5,1,6,3,3,5,0
8149,1,2,1,9,1,6,0
8150,1,1,9,1,3,1,0
8151,1,1,9,6,1,3,1
8152,9,1,7,2,1,1,0
8153,1,2,8,5,1,5,0
8154,8,2,3,1,1,2,1
8155,6,2,4,2,1,4,0
8156,1,2,3,4,1,1,0
8157,1,2,6,4,1,2,1
8158,9,1,7,2,1,4,0
8159,1,1,4,4,1,1,0
8160,2,2,2,1,1,1,0
8161,9,2,8,2,1,5,2
8162,1,2,5,6,1,1,1
8163,9,1,9,4,1,4,0
8164,8,2,4,5,1,2,1
8165,1,1,5,6,1,1,1
8166,2,2,3,3,3,6,0
8167,5,2,6,3,2,6,0
8168,2,2,8,2,1,5,0
8169,1,2,2,2,1,1,1
8170,9,1,5,3,2,1,1
8171,1,2,5,1,1,1,1
8172,1,2,7,7,3,3,0
8173,1,1,2,8,1,1,0
8174,1,2,3,4,2,1,0
8175,1,1,5,6,1,3,1
8176,5,1,1,0,1,1,0
8177,1,2,6,4,3,5,0
8178,1,1,6,1,2,1,2
8179,1,2,9,0,1,6,0
8180,1,2,3,4,1,1,0
8181,1,2,3,0,1,1,0
8182,2,1,2,8,1,1,0
8183,2,2,2,1,1,5,2
8184,1,1,9,2,1,6,0
8185,3,2,5,5,1,1,1
8186,1,2,4,2,1,3,0
8187,4,1,3,5,3,3,1
8188,1,2,6,6,1,4,1
8189,1,1,1,2,1,4,0
8190,2,2,4,8,3,1,1
8191,1,1,6,4,1,2,1
8192,3,1,6,7,1,2,1
8193,2,2,3,4,2,1,1
8194,1,2,5,8,1,4,0
8195,1,1,4,3,1,3,1
8196,1,2,8,1,2,1,1
8197,1,2,7,1,3,1,0
8198,1,1,1,5,1,4,1
8199,1,1,4,5,1,4,1
8200,2,2,2,1,1,2,1
8201,5,1,3,5,1,6,1
8202,1,1,4,1,1,1,0
8203,2,1,3,4,3,6,2
8204,1,2,3,1,1,4,1
8205,5,1,6,9,1,6,0
8206,1,2,1,0,1,1,0
8207,7,1,7,2,2,4,0
8208,1,2,1,3,2,1,1
8209,1,1,9,0,1,3,0
8210,1,1,2,7,1,2,1
8211,1,1,5,4,1,4,2
8212,2,1,5,0,1,1,1
8213,1,1,8,8,1,1,1
8214,5,1,7,4,3,5,0
8215,1,1,4,0,1,4,1
8216,1,2,9,3,1,1,1
8217,1,2,6,6,1,1,0
8218,1,1,5,3,2,5,2
8219,1,2,7,6,1,4,0
8220,1,1,4,2,3,1,2
8221,2,2,2,0,2,2,0
8222,2,2,6,2,1,1,1
8223,1,2,4,2,3,1,0
8224,1,1,5,6,3,6,2
8225,8,1,7,0,1,1,0
8226,1,2,3,5,1,4,0
8227,1,2,6,2,3,1,0
8228,9,1,1,5,3,4,2
8229,1,2,4,0,1,2,1
8230,1,1,5,0,1,4,2
8231,1,1,7,8,1,1,2
8232,1,1,5,0,1,6,0
8233,1,2,7,6,1,3,2
8234,5,2,8,5,1,1,1
8235,1,1,7,0,1,4,2
8236,1,2,1,1,1,1,0
8237,1,2,2,3,2,1,0
8238,1,1,4,4,1,4,1
8239,9,1,9,7,1,1,1
8240,1,2,5,1,1,2,1
8241,1,2,5,5,3,3,0
8242,2,1,8,1,1,3,2
8243,8,2,6,3,1,1,1
8244,3,2,1,0,1,2,1
8245,1,1,1,8,3,1,0
8246,1,1,6,1,2,4,1
8247,8,1,9,4,3,4,2
8248,2,2,6,0,1,2,0
8249,2,2,7,4,1,5,2
8250,1,2,3,1,1,2,0
8251,2,2,1,0,1,1,0
8252,1,1,3,1,3,3,0
8253,1,1,9,5,1,3,0
8254,1,2,3,7,2,3,2
8255,4,1,10,7,1,1,0
8256,5,1,6,1,1,2,1
8257,2,2,6,5,1,4,1
8258,6,1,6,3,1,3,1
8259,1,2,5,0,1,6,2
8260,1,1,2,4,1,6,2
8261,1,1,10,2,1,3,0
8262,1,2,7,3,3,3,1
8263,1,2,5,5,1,2,2
8264,9,2,6,5,1,5,1
8265,1,1,7,3,3,1,0
8266,1,2,3,7,1,1,0
8267,1,1,2,0,1,3,2
8268,1,1,4,3,2,5,0
8269,1,2,9,8,1,5,1
8270,1,1,4,0,1,3,2
8271,1,2,5,4,1,6,0
8272,6,1,4,0,1,6,1
8273,7,1,4,1,2,3,2
8274,1,1,9,5,1,3,1
8275,9,2,5,2,1,6,2
8276,2,2,2,6,1,1,0
8277,5,1,6,2,1,1,2
8278,1,1,4,2,1,1,1
8279,1,1,3,2,2,5,0
8280,1,1,4,4,1,6,0
8281,1,2,3,3,2,3,2
8282,1,2,5,5,1,1,0
8283,8,2,7,5,1,3,1
8284,1,2,9,2,1,5,0
8285,1,1,1,0,2,5,1
8286,1,2,7,4,1,1,1
8287,8,2,3,4,1,1,1
8288,2,2,5,9,1,6,2
8289,7,1,3,1,1,1,1
8290,5,2,6,8,1,3,2
8291,1,2,3,1,1,5,0
