,SEX,RAC1P,MSP,EDU,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
6406,1,1,1,3,3,1,1
6407,1,6,3,2,3,3,0
6408,2,2,1,5,0,1,1
6409,1,1,1,9,1,1,2
6410,1,1,1,3,4,1,0
6411,1,2,1,7,2,1,1
6412,2,6,5,7,3,2,0
6413,2,6,2,5,0,1,0
6414,2,2,6,3,7,2,0
6415,1,7,1,5,5,1,0
6416,2,2,6,7,9,1,0
6417,2,1,1,5,4,1,2
6418,2,2,6,7,6,2,0
6419,2,1,2,6,5,1,1
6420,2,1,1,5,5,1,0
6421,1,1,3,1,2,1,0
6422,1,8,4,9,6,1,1
6423,2,2,6,6,6,3,1
6424,2,1,5,8,5,1,1
6425,1,1,1,6,1,1,1
6426,1,8,6,7,4,1,0
6427,2,1,1,6,1,1,2
6428,2,2,6,8,0,1,0
6429,1,1,5,6,3,1,1
6430,1,2,1,6,3,1,1
6431,2,1,3,3,4,3,0
6432,1,1,4,12,2,3,2
6433,2,1,4,7,0,3,2
6434,1,1,4,2,0,1,1
6435,1,1,1,6,2,3,1
6436,2,1,6,7,9,1,1
6437,2,1,3,7,1,1,1
6438,1,1,3,4,3,2,0
6439,2,1,1,3,1,3,0
6440,1,1,6,5,3,3,1
6441,2,2,3,4,2,1,1
6442,1,1,4,4,3,1,0
6443,2,1,1,6,4,1,1
6444,1,6,1,5,0,1,0
6445,1,1,1,1,2,3,1
6446,1,1,4,7,3,2,0
6447,2,1,2,5,3,2,2
6448,2,7,1,2,2,1,1
6449,2,1,5,8,7,1,2
6450,2,1,1,6,2,1,1
6451,1,3,2,5,0,1,0
6452,1,1,1,3,4,3,1
6453,2,2,5,5,5,1,1
6454,1,1,1,6,2,3,2
6455,2,8,1,1,3,3,1
6456,1,1,4,6,1,1,1
6457,1,1,1,1,7,1,1
6458,2,8,1,5,0,1,1
6459,2,2,1,8,0,1,1
6460,2,2,3,2,3,1,2
6461,1,2,3,2,2,3,0
6462,1,1,1,7,2,1,0
6463,1,4,5,1,2,1,2
6464,2,1,2,5,0,1,1
6465,1,1,1,6,0,1,2
6466,2,6,5,6,2,1,1
6467,2,1,5,2,1,1,1
6468,2,8,1,7,3,1,0
6469,1,1,3,5,2,1,1
6470,1,2,2,4,1,1,0
6471,2,2,5,6,2,3,0
6472,2,1,1,6,2,1,2
6473,2,7,2,4,7,1,1
6474,1,1,1,3,5,1,0
6475,2,1,1,7,3,1,0
6476,2,3,6,4,4,3,0
6477,1,1,1,8,3,1,0
6478,2,1,3,4,7,3,0
6479,1,1,2,8,3,1,0
6480,1,1,5,3,1,1,0
6481,1,1,6,7,5,1,0
6482,1,2,3,8,2,2,0
6483,2,1,2,1,5,3,0
6484,2,1,6,8,5,1,0
6485,1,1,1,4,1,2,0
6486,2,2,4,7,5,3,1
6487,1,1,2,5,5,2,2
6488,2,8,2,4,2,1,1
6489,1,7,4,4,1,3,1
6490,2,1,1,5,4,1,0
6491,1,1,1,2,2,1,0
6492,1,2,6,5,2,3,0
6493,1,1,3,9,0,1,0
6494,1,2,4,4,0,1,1
6495,1,2,1,7,6,1,1
6496,2,1,4,5,5,1,2
6497,1,2,3,3,7,2,0
6498,1,1,6,8,0,1,1
6499,2,7,6,8,0,1,1
6500,2,3,6,4,6,3,1
6501,1,1,4,4,1,2,0
6502,2,1,4,6,0,1,1
6503,2,2,1,5,6,1,0
6504,1,6,1,5,0,1,0
6505,2,1,4,4,0,2,2
6506,2,1,1,6,2,3,1
6507,2,6,1,3,5,2,1
6508,2,7,1,6,2,1,1
6509,1,1,6,2,5,1,1
6510,1,1,5,12,4,2,2
6511,1,1,1,9,5,1,1
6512,1,1,6,5,5,3,1
6513,1,1,4,5,3,2,0
6514,1,7,6,5,5,1,1
6515,2,1,1,5,4,1,1
6516,2,1,1,9,0,2,0
6517,2,1,1,6,4,1,0
6518,2,5,6,7,5,1,0
6519,2,1,1,7,3,1,2
6520,2,1,1,11,3,1,0
6521,2,1,4,4,0,1,0
6522,1,7,1,6,2,1,1
6523,1,1,1,5,4,1,0
6524,1,1,1,4,4,1,0
6525,1,1,1,2,5,3,0
6526,1,1,4,5,5,1,0
6527,2,1,4,4,4,1,0
6528,2,1,3,5,6,1,1
6529,2,1,4,4,5,2,1
6530,1,6,4,4,3,1,0
6531,1,1,4,2,2,3,0
6532,1,1,1,3,4,1,1
6533,1,1,3,2,1,1,0
6534,1,1,1,5,4,1,1
6535,2,2,1,6,3,1,0
6536,1,8,2,2,3,3,1
6537,2,2,1,6,1,2,0
6538,2,8,3,5,0,1,0
6539,1,1,1,3,1,1,1
6540,2,6,6,3,4,1,0
6541,2,1,4,2,5,3,1
6542,1,5,1,7,0,1,1
6543,1,7,6,3,0,2,1
6544,1,1,1,2,5,1,0
6545,2,2,3,5,0,1,0
6546,1,1,1,7,2,1,1
6547,2,1,2,3,7,2,2
6548,1,1,6,9,7,1,0
6549,1,9,6,11,5,1,1
6550,2,1,6,1,4,1,0
6551,2,2,3,8,0,3,0
6552,1,1,1,12,2,1,1
6553,1,1,1,3,4,1,1
6554,2,2,1,3,5,1,0
6555,1,1,3,5,7,2,0
6556,2,1,1,12,3,1,1
6557,2,1,1,12,3,1,1
6558,1,1,6,8,4,3,1
6559,2,1,6,4,1,1,0
6560,2,1,5,7,1,3,0
6561,1,5,4,4,6,1,1
6562,2,8,2,5,0,1,0
6563,1,3,5,3,1,2,0
6564,2,8,6,7,5,1,0
6565,2,1,4,2,2,2,1
6566,1,1,6,3,5,1,1
6567,1,2,4,7,4,2,0
6568,1,7,1,4,0,3,1
6569,2,1,1,1,3,1,0
6570,2,1,3,3,2,3,0
6571,2,1,4,6,1,3,1
6572,1,6,2,4,1,2,0
6573,2,1,1,3,3,1,1
6574,1,1,1,6,3,1,0
6575,1,1,4,7,0,3,2
6576,2,8,1,6,2,1,1
6577,2,1,1,5,1,1,1
6578,1,1,1,4,4,2,0
6579,1,1,4,4,1,3,2
6580,2,9,5,5,5,2,0
6581,2,1,6,2,3,1,0
6582,2,1,4,2,0,1,2
6583,1,6,2,9,6,3,0
6584,2,1,1,5,3,1,0
6585,1,2,2,5,0,1,1
6586,1,4,6,7,2,3,1
6587,1,1,2,7,2,1,1
6588,1,1,1,4,8,3,1
6589,1,1,1,6,5,1,1
6590,2,1,2,5,1,1,1
6591,1,3,4,6,1,1,0
6592,1,8,2,5,0,1,0
6593,2,1,1,9,4,3,0
6594,2,1,4,8,4,1,1
6595,2,1,5,2,6,2,0
6596,2,2,1,5,0,1,1
6597,1,2,1,5,5,1,0
6598,1,1,3,3,8,2,0
6599,2,2,3,3,0,3,1
6600,1,1,1,5,3,1,0
6601,1,1,3,5,6,2,1
6602,1,2,3,1,0,1,1
6603,2,1,1,7,1,3,0
6604,1,2,1,8,0,1,0
6605,1,1,3,5,2,1,1
6606,2,2,6,5,1,2,1
6607,1,2,6,7,1,3,1
6608,1,3,2,6,2,3,2
6609,1,1,6,7,4,1,1
6610,1,1,1,4,6,1,1
6611,2,1,5,6,1,1,1
6612,1,6,6,8,7,1,0
6613,1,1,1,4,3,1,1
6614,2,2,1,7,1,1,2
6615,2,2,2,5,0,1,0
6616,1,1,1,7,3,1,1
6617,2,1,3,2,3,1,2
6618,1,3,3,6,4,1,1
6619,1,2,6,8,0,1,0
6620,2,1,1,5,3,1,0
6621,1,2,1,4,4,1,0
6622,1,9,5,7,4,1,1
6623,2,3,6,10,5,1,1
6624,1,1,2,5,6,1,1
6625,2,9,1,7,4,1,1
6626,2,8,1,5,0,1,0
6627,1,6,1,7,6,1,1
6628,1,1,2,4,1,3,1
6629,1,1,1,5,5,1,0
6630,1,1,1,6,6,1,1
6631,1,1,3,5,0,1,1
6632,2,1,1,6,4,1,1
6633,2,2,1,10,2,3,1
6634,2,8,1,5,0,1,0
6635,2,8,5,4,3,3,1
6636,2,1,6,5,3,3,1
6637,2,1,3,2,1,2,0
6638,2,1,1,5,6,1,0
6639,1,1,6,2,5,1,0
6640,2,2,5,5,0,1,0
6641,2,7,4,3,3,1,0
6642,2,4,4,4,2,1,1
6643,2,1,1,5,5,1,0
6644,1,1,5,5,3,1,1
6645,1,1,3,6,2,1,1
6646,2,5,6,10,5,1,0
6647,1,1,4,3,3,2,0
6648,1,1,1,1,4,1,1
6649,1,1,2,5,5,1,2
6650,1,7,3,1,0,2,0
6651,1,1,1,1,1,1,0
6652,2,1,3,3,3,2,2
6653,2,1,1,2,2,1,0
6654,2,1,1,6,0,1,1
6655,1,2,2,7,3,1,1
6656,1,7,2,6,3,2,0
6657,2,1,4,3,4,1,0
6658,1,2,6,4,3,1,0
6659,1,1,3,2,0,3,0
6660,1,1,1,2,5,2,1
6661,2,1,1,2,4,1,1
6662,2,1,1,6,1,1,1
6663,1,1,1,7,4,1,1
6664,2,5,6,1,3,1,0
6665,1,2,4,7,2,1,2
6666,2,7,1,6,0,1,1
6667,2,1,4,7,6,1,1
6668,2,2,2,5,0,1,0
6669,1,9,1,7,7,1,0
6670,2,1,3,7,3,2,1
6671,2,1,2,5,0,1,1
6672,2,1,1,7,2,1,2
6673,2,8,2,1,2,1,1
6674,2,2,3,4,4,1,1
6675,2,7,1,2,5,1,0
6676,2,1,1,8,4,1,1
6677,1,1,4,4,3,2,0
6678,1,1,3,1,4,1,2
6679,2,2,1,5,0,1,0
6680,2,8,1,5,0,1,1
6681,1,1,1,3,5,1,1
6682,1,2,1,6,4,1,0
6683,1,1,1,6,5,1,2
6684,1,2,4,3,0,2,0
6685,1,3,1,6,0,1,0
6686,2,2,6,8,3,1,0
6687,1,7,5,1,1,1,1
6688,1,2,1,2,0,2,1
6689,2,1,5,5,5,1,1
6690,1,6,6,3,0,1,0
6691,1,7,1,10,2,1,2
6692,1,8,1,7,0,1,0
6693,2,1,4,5,2,1,1
6694,1,1,3,2,3,2,0
6695,2,9,1,2,1,1,0
6696,2,1,4,4,1,1,0
6697,2,2,5,3,3,1,1
6698,2,1,3,6,5,2,1
6699,2,3,2,9,1,2,0
6700,1,1,3,3,3,1,1
6701,1,1,1,3,0,3,1
6702,1,1,1,2,2,3,1
6703,2,1,1,7,2,1,1
6704,1,1,5,5,8,2,1
6705,2,2,6,2,1,1,1
6706,1,1,1,3,5,2,0
6707,1,4,3,3,0,2,0
6708,1,9,3,6,5,3,1
6709,1,1,3,3,4,2,1
6710,1,7,1,3,4,1,1
6711,2,2,1,5,0,1,0
6712,2,2,5,5,0,1,0
6713,2,1,3,4,1,2,2
6714,1,1,6,2,5,2,0
6715,1,3,4,6,3,1,2
6716,1,1,5,3,3,1,1
6717,1,1,3,3,2,1,1
6718,2,1,2,6,3,1,1
6719,1,1,1,6,3,1,2
6720,1,6,6,5,2,3,1
6721,1,8,4,6,2,2,1
6722,2,2,1,2,0,3,1
6723,1,1,1,7,3,3,1
6724,2,2,1,6,2,1,0
6725,2,9,1,4,5,1,0
6726,1,2,3,3,2,2,1
6727,1,1,1,6,3,1,2
6728,1,1,1,8,0,1,2
6729,2,7,1,3,0,1,0
6730,1,1,1,6,2,1,1
6731,1,6,2,11,5,1,1
6732,1,6,4,6,2,1,1
6733,2,1,1,7,6,1,1
6734,1,1,6,7,4,1,1
6735,1,1,1,7,3,1,1
6736,1,1,2,5,5,1,1
6737,1,1,4,3,2,2,1
6738,1,1,3,5,3,2,1
6739,2,6,5,7,4,2,0
6740,1,8,2,2,0,2,1
6741,1,1,1,4,3,1,1
6742,1,1,2,4,2,1,0
6743,2,1,1,5,2,1,1
6744,1,3,1,9,4,1,0
6745,2,1,1,5,6,1,1
6746,1,3,3,6,0,1,0
6747,1,1,3,2,1,1,1
6748,1,2,1,7,4,1,0
6749,2,1,3,8,4,2,0
6750,2,6,3,2,1,3,0
6751,1,1,1,6,2,1,1
6752,1,9,5,3,3,3,1
6753,1,1,1,5,2,1,1
6754,2,1,4,4,1,1,0
6755,2,1,2,6,6,1,1
6756,2,6,2,6,1,1,1
6757,1,1,2,3,0,2,0
6758,1,1,4,9,3,1,1
6759,2,1,5,7,3,2,1
6760,1,2,3,2,4,1,1
6761,2,9,1,11,0,1,0
6762,1,8,3,6,0,1,1
6763,1,1,4,2,1,2,1
6764,1,1,1,1,6,1,0
6765,1,1,4,3,3,1,1
6766,1,1,2,4,1,1,0
6767,2,1,4,7,1,1,2
6768,2,1,5,12,1,1,2
6769,1,1,5,7,2,1,1
6770,1,3,1,6,4,1,0
6771,2,1,1,8,3,1,1
6772,1,9,6,2,6,1,0
6773,1,1,1,6,1,2,0
6774,1,6,1,5,0,1,1
6775,1,1,2,2,2,2,1
6776,2,1,2,7,3,3,0
6777,2,1,1,4,2,3,0
6778,1,1,6,5,5,1,1
6779,1,2,3,2,4,1,1
6780,2,1,3,5,3,1,1
6781,2,1,1,7,4,1,0
6782,2,1,3,2,3,1,1
6783,1,2,1,5,0,1,0
6784,2,1,3,2,0,1,0
6785,2,2,1,5,0,1,0
6786,1,9,5,7,1,1,0
6787,1,5,4,12,2,2,2
6788,2,2,4,4,1,2,0
6789,1,9,3,9,4,2,0
6790,2,6,2,5,0,1,1
6791,2,5,6,6,3,1,0
6792,2,2,2,5,0,1,0
6793,2,1,1,6,2,1,2
6794,1,1,6,3,3,1,0
6795,1,1,1,1,1,1,1
6796,2,2,4,5,0,1,2
6797,1,8,6,6,9,1,0
6798,2,8,1,6,2,1,1
6799,1,9,4,2,3,2,1
6800,1,1,3,5,1,2,0
6801,1,4,5,3,5,3,1
6802,1,4,1,5,2,1,1
6803,2,1,1,5,2,1,1
6804,2,1,4,4,1,2,1
6805,1,4,6,11,5,1,1
6806,2,5,6,5,4,1,1
6807,1,1,6,7,1,2,0
6808,1,1,1,6,2,1,0
6809,2,6,1,5,0,1,0
6810,2,1,4,8,5,2,0
6811,2,1,2,4,0,1,2
6812,1,4,1,5,5,1,1
6813,2,1,1,2,2,1,0
6814,2,5,1,2,3,3,0
6815,1,1,6,8,8,1,0
6816,2,1,1,4,0,1,0
6817,2,1,1,5,0,1,1
6818,2,1,3,7,6,1,1
6819,1,1,5,2,1,1,2
6820,2,1,1,3,8,1,1
6821,2,1,2,7,3,1,1
6822,1,1,1,1,2,1,1
6823,2,1,1,1,0,1,1
6824,2,1,2,3,0,2,1
6825,2,1,1,4,5,1,0
6826,2,1,5,2,4,1,1
6827,2,5,6,5,3,1,0
6828,2,1,1,5,3,1,0
6829,2,1,1,7,4,1,1
6830,2,1,1,4,3,2,1
6831,2,1,1,9,2,1,1
6832,1,1,2,5,3,1,1
6833,1,2,6,5,1,1,0
6834,1,1,1,8,0,1,1
6835,1,1,1,3,1,2,0
6836,2,1,6,3,1,2,1
6837,1,2,6,3,4,1,0
6838,2,1,1,5,3,1,1
6839,2,1,3,4,1,3,1
6840,1,1,1,6,2,1,2
6841,2,2,1,3,4,1,1
6842,2,1,6,3,3,2,1
6843,2,1,3,7,6,2,1
6844,1,1,5,3,2,1,0
6845,1,2,3,5,0,1,0
6846,2,1,5,7,2,3,1
6847,1,2,6,1,4,2,0
6848,1,6,3,6,3,1,1
6849,1,2,1,5,2,3,1
6850,2,2,6,5,3,3,1
6851,1,1,1,7,4,1,0
6852,1,6,4,3,0,2,2
6853,2,1,4,2,4,1,0
6854,2,1,1,7,2,2,0
6855,1,1,4,3,0,2,1
6856,2,8,1,5,0,1,0
6857,2,1,4,4,1,1,2
6858,2,2,1,5,0,1,0
6859,2,9,3,9,5,2,0
6860,2,2,2,5,0,1,0
6861,2,1,2,9,6,1,2
6862,1,1,2,3,1,2,2
6863,1,1,1,6,3,1,2
6864,1,2,6,5,4,3,1
6865,2,1,1,9,4,1,2
6866,1,1,2,5,4,1,1
6867,1,1,1,6,2,2,0
6868,1,1,1,12,1,1,2
6869,1,5,1,7,1,1,2
6870,1,1,4,3,2,2,0
6871,1,1,4,3,3,2,0
6872,2,2,1,7,5,1,1
6873,2,1,2,5,4,1,0
6874,2,2,1,7,0,1,0
6875,2,1,1,1,5,2,1
6876,1,2,1,3,8,3,1
6877,1,1,5,3,0,1,1
6878,2,6,1,2,3,1,0
6879,2,1,1,9,6,3,0
6880,2,2,6,4,5,3,1
6881,2,9,1,3,0,1,1
6882,1,2,3,7,2,1,1
6883,1,1,1,6,2,1,1
6884,2,6,2,6,5,1,0
6885,2,7,1,6,4,1,1
6886,2,1,5,4,2,2,0
6887,2,1,3,5,5,2,1
6888,2,1,6,5,1,3,1
6889,1,1,1,4,5,2,0
6890,2,4,6,12,7,1,0
6891,2,1,1,4,2,2,1
6892,2,2,1,6,2,1,0
6893,1,1,1,5,1,2,0
6894,1,1,2,5,2,1,1
6895,1,1,1,5,1,1,1
6896,2,7,5,4,0,2,1
6897,2,8,1,5,0,1,0
6898,1,1,1,8,0,1,1
6899,2,2,1,5,4,1,1
6900,2,1,6,9,6,1,0
6901,1,6,6,5,0,1,0
6902,2,1,1,5,3,1,1
6903,2,1,3,5,3,1,0
6904,2,1,1,6,3,1,2
6905,2,1,1,4,5,1,0
6906,1,2,6,7,1,1,0
6907,2,9,5,6,2,2,0
6908,2,1,1,6,1,1,1
6909,1,1,4,2,3,1,1
6910,2,1,6,2,0,1,0
6911,2,1,1,3,0,1,1
6912,2,2,6,6,2,2,0
6913,2,1,3,2,1,1,1
6914,2,1,1,7,1,1,1
6915,1,3,3,6,5,1,0
6916,1,1,1,7,0,1,2
6917,1,1,4,10,0,2,0
6918,1,6,3,5,3,1,1
6919,1,1,1,6,3,2,0
6920,1,1,1,7,2,1,1
6921,1,1,1,3,0,1,0
6922,2,1,1,5,1,3,0
6923,2,1,3,5,3,1,1
6924,1,2,3,8,0,1,0
6925,2,2,1,6,0,1,1
6926,2,2,2,6,1,1,1
6927,1,6,3,3,3,3,0
6928,2,1,2,5,5,2,2
6929,1,1,6,4,4,1,1
6930,2,1,4,6,7,1,1
6931,1,1,1,6,2,1,2
6932,2,1,1,4,4,1,1
6933,1,8,1,2,4,2,1
6934,1,2,1,3,6,1,1
6935,1,1,2,8,0,1,0
6936,1,5,6,1,4,1,0
6937,2,1,5,1,2,3,0
6938,2,2,3,3,5,1,1
6939,2,2,4,6,0,1,0
6940,2,1,6,2,5,1,0
6941,1,1,1,4,5,1,0
6942,2,1,5,3,4,1,1
6943,1,1,4,7,3,1,1
6944,1,2,2,3,1,2,1
6945,1,2,5,3,3,2,1
6946,2,1,1,6,5,1,1
6947,2,1,1,9,0,3,0
6948,1,1,1,6,3,1,1
6949,2,2,6,7,5,1,1
6950,2,1,4,2,5,1,0
6951,2,2,1,5,0,1,0
6952,1,6,4,1,0,1,0
6953,1,1,2,4,2,1,0
6954,2,5,6,9,9,3,1
6955,2,1,2,6,5,1,0
6956,1,2,5,5,0,1,0
6957,2,1,4,6,3,2,1
6958,1,1,2,5,5,1,0
6959,1,1,2,7,4,1,1
6960,2,1,5,9,5,1,1
6961,1,1,2,7,3,3,2
6962,1,3,6,7,1,1,0
6963,2,6,3,2,0,2,0
6964,2,2,1,5,0,1,0
6965,2,1,1,5,9,1,1
6966,2,4,1,7,4,1,0
6967,2,7,1,5,6,1,1
6968,2,1,3,4,3,1,0
6969,1,1,1,6,2,2,2
6970,2,1,1,4,3,3,0
6971,1,2,2,5,0,1,0
6972,1,2,3,3,2,2,0
6973,1,1,3,2,0,1,0
6974,1,1,1,3,4,3,0
6975,2,1,1,8,3,3,2
6976,1,1,3,4,1,1,1
6977,1,6,1,5,5,1,0
6978,1,1,1,5,1,3,0
6979,1,1,5,4,1,2,2
6980,2,3,6,5,4,1,1
6981,2,6,2,5,0,1,0
6982,2,6,6,1,4,1,0
6983,2,3,4,4,3,1,0
6984,2,1,6,6,5,1,0
6985,2,1,3,4,1,2,1
6986,2,1,4,7,1,1,0
6987,2,8,1,6,6,1,1
6988,2,2,1,5,0,1,0
6989,1,1,4,5,0,2,1
6990,2,7,2,1,3,3,1
6991,2,1,1,6,8,1,2
6992,1,8,1,5,0,1,0
6993,2,6,4,7,2,1,0
6994,2,1,1,5,6,1,0
6995,2,3,6,4,5,2,0
6996,1,1,6,2,1,1,1
6997,1,2,3,3,3,2,0
6998,2,2,5,7,5,1,1
6999,2,1,4,6,2,1,1
7000,2,2,3,4,4,1,0
7001,2,2,3,2,3,1,0
7002,1,5,6,8,4,1,0
7003,2,1,4,6,0,3,2
7004,1,2,4,5,6,1,1
7005,1,2,1,1,1,1,1
7006,1,1,6,6,4,3,1
7007,1,2,1,5,0,1,0
7008,1,1,5,5,4,2,0
7009,2,5,3,9,4,1,1
7010,2,2,2,3,2,3,0
7011,1,1,1,6,1,1,1
7012,1,1,1,7,5,1,0
7013,2,9,3,2,1,1,1
7014,2,1,3,5,2,1,1
7015,1,1,1,12,0,1,2
7016,1,2,1,5,0,1,0
7017,2,2,1,4,5,1,1
7018,1,1,1,11,2,1,0
7019,1,2,1,2,1,1,1
7020,2,1,1,7,4,3,1
7021,1,1,1,4,5,1,0
7022,2,6,1,6,2,1,0
7023,2,6,1,6,0,1,0
7024,1,8,6,8,5,1,0
7025,1,1,5,3,7,3,0
7026,1,2,6,1,3,1,1
7027,1,1,1,5,4,3,0
7028,2,2,6,7,2,1,0
7029,2,2,4,11,1,1,0
7030,2,1,2,4,5,2,0
7031,1,1,4,5,3,1,1
7032,2,2,6,2,5,1,1
7033,1,2,3,5,5,1,0
7034,1,2,5,2,0,2,2
7035,2,1,6,5,3,1,0
7036,2,5,3,1,6,1,1
7037,1,2,2,5,0,1,0
7038,2,2,1,6,2,1,2
7039,2,1,1,5,3,1,0
7040,2,2,5,6,2,3,0
7041,1,6,2,9,0,1,2
7042,2,1,2,3,2,2,2
7043,2,1,3,5,4,2,1
7044,2,2,3,6,0,1,0
7045,2,1,5,5,7,1,1
7046,2,1,4,7,3,1,1
7047,1,1,4,6,1,1,1
7048,1,2,1,3,5,3,1
7049,1,2,3,5,0,1,1
7050,2,5,1,5,5,1,1
7051,2,1,1,9,2,2,0
7052,1,1,1,3,2,3,0
7053,2,1,1,5,2,1,1
7054,1,1,2,5,5,1,1
7055,2,2,4,7,3,1,1
7056,1,1,1,6,2,1,2
7057,1,1,3,7,2,1,1
7058,1,9,1,1,3,1,1
7059,1,2,6,8,6,1,0
7060,2,1,5,8,7,2,0
7061,1,1,5,3,0,1,1
7062,2,1,3,5,3,1,1
7063,1,9,1,3,4,1,1
7064,2,1,1,3,1,2,0
7065,1,1,2,9,6,2,2
7066,1,2,6,12,9,1,0
7067,2,2,1,7,1,1,2
7068,2,1,1,7,4,2,1
7069,2,1,5,5,1,1,1
7070,1,1,5,5,5,1,1
7071,2,2,2,6,0,1,0
7072,1,1,4,3,4,1,1
7073,1,1,1,5,3,2,2
7074,2,1,1,6,1,3,1
7075,2,8,2,4,1,2,1
7076,1,7,1,8,3,1,2
7077,2,1,4,6,3,1,1
7078,2,1,6,2,3,3,0
7079,1,9,4,5,6,2,0
7080,1,1,3,3,5,1,1
7081,2,1,2,9,4,1,1
7082,2,2,6,7,3,1,0
7083,2,6,2,5,0,2,2
7084,1,1,3,7,4,1,1
7085,1,1,6,2,1,1,1
7086,1,9,4,2,3,1,1
7087,2,9,6,8,1,1,0
7088,1,2,5,3,2,1,1
7089,2,1,3,2,2,2,2
7090,2,2,3,2,3,1,1
7091,1,1,4,2,5,1,1
7092,2,1,2,5,4,2,1
7093,1,1,1,6,2,2,2
7094,2,1,3,2,5,1,1
7095,2,1,1,8,3,3,1
7096,1,1,2,8,4,1,1
7097,2,1,4,6,1,1,1
7098,1,1,3,6,6,1,1
7099,1,1,1,2,3,1,1
7100,1,1,5,1,7,1,1
7101,1,1,1,3,1,1,1
7102,1,8,4,8,8,1,1
7103,1,6,4,6,2,3,0
7104,2,2,2,7,0,1,0
7105,1,1,3,4,3,2,0
7106,1,1,1,5,5,1,2
7107,1,1,1,6,6,1,1
7108,2,1,3,5,1,1,1
7109,2,8,6,7,3,1,0
7110,1,6,3,5,0,1,0
7111,2,1,1,6,2,1,0
7112,1,2,3,7,6,2,0
7113,1,1,4,6,4,1,1
7114,1,9,1,5,7,1,1
7115,2,6,4,4,5,2,1
7116,2,7,6,2,8,3,0
7117,1,6,5,5,3,1,1
7118,2,1,1,5,4,3,1
7119,2,1,1,4,6,3,0
7120,2,1,2,4,3,1,1
7121,1,1,6,7,2,1,0
7122,1,2,1,5,5,1,0
7123,1,3,1,5,0,1,0
7124,1,5,3,5,4,1,1
7125,2,5,4,5,1,1,1
7126,2,1,1,6,4,3,1
7127,1,2,2,7,0,1,0
7128,2,2,1,6,4,1,1
7129,1,1,4,5,3,1,0
7130,2,5,1,3,1,2,0
7131,1,1,6,3,3,3,1
7132,1,2,1,6,3,1,0
7133,1,2,2,8,0,1,0
7134,2,1,1,10,5,1,0
7135,1,1,2,5,5,2,1
7136,2,1,5,7,1,1,0
7137,1,1,1,5,4,1,1
7138,2,2,3,1,0,2,2
7139,2,1,5,6,0,1,2
7140,1,1,2,8,4,1,1
7141,1,2,1,5,0,1,0
7142,2,5,1,4,4,1,0
7143,2,6,6,2,4,1,1
7144,1,1,1,3,1,1,1
7145,2,6,4,6,3,3,1
7146,1,1,4,3,3,1,1
7147,2,1,1,8,3,3,0
7148,2,1,1,5,2,1,1
7149,1,6,1,5,3,1,0
7150,1,1,1,9,4,1,1
7151,1,1,1,5,5,1,1
7152,1,2,1,5,5,1,0
7153,2,1,1,4,2,2,1
7154,2,1,5,3,0,1,1
7155,1,1,1,3,2,2,0
7156,2,1,1,7,3,1,1
7157,1,1,3,5,0,1,0
7158,1,1,4,3,3,2,0
7159,1,1,1,2,3,1,0
7160,2,2,1,7,0,1,2
7161,1,1,1,3,3,2,0
7162,1,1,4,4,2,2,1
7163,2,1,5,4,3,1,1
7164,2,7,4,8,2,1,2
7165,2,1,4,3,2,1,1
7166,1,6,6,2,1,1,0
7167,2,1,1,9,4,1,1
7168,1,1,6,7,8,1,0
7169,1,1,1,2,4,1,1
7170,1,6,2,5,5,1,1
7171,2,1,1,7,1,1,0
7172,1,3,3,3,0,1,1
7173,1,2,6,7,3,1,0
7174,1,1,6,2,2,1,1
7175,2,1,3,1,3,1,0
7176,2,7,1,3,3,1,1
7177,1,2,5,8,2,1,2
7178,1,1,2,7,7,1,1
7179,2,1,5,6,2,1,1
7180,1,2,1,7,0,1,0
7181,2,1,5,7,2,1,1
7182,1,2,6,5,3,1,0
7183,2,1,1,7,1,1,0
7184,2,1,6,6,8,1,0
7185,2,9,5,5,4,1,2
7186,1,1,3,6,7,1,1
7187,1,1,1,5,1,2,0
7188,1,3,6,3,3,1,0
7189,1,7,2,3,1,2,1
7190,1,1,1,5,2,1,1
7191,1,9,3,7,5,1,2
7192,2,1,1,4,1,3,0
7193,2,1,1,5,3,1,1
7194,1,1,2,6,3,1,1
7195,1,7,6,6,5,1,1
7196,2,5,1,8,7,1,1
7197,2,1,1,6,5,1,0
7198,2,1,6,3,1,2,1
7199,2,3,3,2,4,1,1
7200,2,2,3,3,5,1,0
7201,1,2,4,9,6,2,0
7202,1,1,3,7,2,3,0
7203,2,8,2,1,1,1,0
7204,2,1,3,2,3,2,1
7205,1,1,2,5,1,2,0
7206,2,1,1,5,4,1,0
7207,2,1,1,8,2,1,2
7208,1,1,1,5,4,1,0
7209,2,6,3,5,0,1,0
7210,1,1,2,5,2,1,1
7211,1,2,6,8,3,1,1
7212,1,1,6,7,4,3,1
7213,2,2,1,5,8,1,1
7214,1,1,1,9,5,1,1
7215,2,1,1,5,3,1,0
7216,1,1,1,6,5,1,0
7217,1,1,5,5,5,2,0
7218,1,1,2,5,0,3,0
7219,1,1,6,5,4,1,1
7220,2,1,1,3,5,1,0
7221,2,6,6,10,8,1,0
7222,2,2,4,7,0,1,1
7223,2,1,1,7,3,1,2
7224,2,1,1,3,3,1,1
7225,1,1,1,12,0,1,2
