,SEX,RAC1P,MSP,HOUSING_TYPE,OWN_RENT,EDU,PINCP_DECILE
3270,1,6,1,1,1,7,9
3271,1,3,2,2,1,7,0
3272,1,9,1,1,1,7,2
3273,1,2,1,3,1,12,1
3274,2,6,2,1,1,7,0
3275,1,5,1,3,1,3,4
3276,1,5,2,3,1,7,0
3277,1,2,1,1,1,7,0
3278,1,2,1,2,1,7,2
3279,2,2,1,1,1,7,7
3280,1,3,1,1,1,7,0
3281,2,2,2,1,2,1,5
3282,1,9,1,3,1,7,5
3283,1,6,1,2,1,7,9
3284,2,5,2,3,1,7,8
3285,1,2,1,1,1,1,3
3286,1,3,6,3,1,7,2
3287,1,2,1,3,2,12,1
3288,2,5,2,3,1,2,8
3289,1,5,1,3,1,9,1
3290,1,3,1,1,1,6,0
3291,1,6,6,1,2,7,0
3292,1,2,1,1,1,7,8
3293,1,3,1,3,2,7,4
3294,1,5,1,2,1,3,3
3295,1,2,2,1,1,7,2
3296,1,2,1,1,1,7,1
3297,2,6,1,1,2,7,0
3298,1,2,1,2,1,7,1
3299,1,6,1,1,1,7,0
3300,1,6,2,3,1,7,0
3301,1,2,1,2,1,7,0
3302,1,5,1,3,0,12,1
3303,1,3,1,3,1,7,7
3304,1,2,1,1,0,2,2
3305,1,5,2,1,1,7,0
3306,1,9,1,1,1,2,0
3307,1,2,2,2,0,7,8
3308,1,3,6,1,1,7,0
3309,2,8,2,3,1,7,6
3310,1,6,1,2,1,7,3
3311,1,2,1,1,1,7,4
3312,2,2,1,2,1,12,1
3313,1,5,2,1,2,3,4
3314,1,3,1,2,2,7,2
3315,1,5,1,3,1,3,8
3316,1,2,1,3,1,7,2
3317,1,5,1,1,1,8,2
3318,1,2,1,2,2,7,2
3319,1,2,2,1,1,7,0
3320,1,7,2,2,1,7,2
3321,1,2,1,2,2,7,1
3322,2,2,2,1,1,5,0
3323,1,2,6,1,1,7,4
3324,1,5,1,3,1,3,6
3325,1,2,1,1,2,7,0
3326,1,5,2,3,1,7,7
3327,2,6,1,3,2,6,0
3328,1,3,6,3,2,11,2
3329,1,5,1,2,1,7,2
3330,1,6,1,1,1,7,2
3331,1,2,2,2,2,7,0
3332,2,2,1,1,2,7,0
3333,1,2,2,1,1,7,0
3334,1,2,1,1,1,7,0
3335,1,2,2,1,1,7,2
3336,1,2,6,2,1,7,0
3337,1,3,1,2,1,9,0
3338,1,4,1,3,1,7,0
3339,2,2,1,3,1,7,2
3340,1,6,6,1,2,11,6
3341,1,2,1,1,1,7,3
3342,1,2,1,1,1,7,0
3343,1,3,1,3,2,7,4
3344,1,6,2,1,0,7,7
3345,1,6,1,1,0,11,0
3346,1,5,6,3,1,7,8
3347,1,5,1,2,1,1,0
3348,1,5,2,1,1,11,3
3349,1,2,1,3,1,7,0
3350,2,3,1,1,1,7,0
3351,1,5,2,1,1,7,3
3352,1,2,2,3,1,7,5
3353,1,2,1,1,2,7,0
3354,1,5,1,3,1,1,0
3355,1,6,1,3,1,3,3
3356,1,5,2,3,1,1,0
3357,1,2,1,3,1,7,0
3358,2,6,6,1,1,7,3
3359,1,9,1,1,2,7,1
3360,2,2,1,2,1,7,0
3361,1,4,6,3,1,12,0
3362,1,2,1,1,1,7,9
3363,1,3,2,1,2,7,2
3364,1,3,1,1,1,8,5
3365,1,5,1,2,1,7,5
3366,1,5,1,2,2,2,0
3367,1,2,1,1,1,7,1
3368,2,3,6,1,1,7,0
3369,1,2,6,3,1,12,0
3370,2,2,1,1,1,7,4
3371,1,6,1,3,1,7,5
3372,1,6,2,1,1,7,3
3373,2,5,1,3,1,7,0
3374,1,6,1,3,1,7,0
3375,1,6,1,2,1,2,3
3376,1,3,1,3,2,7,2
3377,2,2,1,1,1,1,0
3378,1,6,2,3,0,7,9
3379,2,2,1,1,1,1,7
3380,1,5,1,3,1,7,2
3381,1,2,6,2,0,7,5
3382,1,2,1,1,1,7,3
3383,1,5,2,3,1,7,4
3384,1,2,1,1,1,7,8
3385,1,8,1,2,0,11,0
3386,1,2,1,1,1,3,5
3387,1,2,1,3,1,7,0
3388,1,3,1,3,1,3,6
3389,2,5,2,3,1,7,2
3390,1,5,1,3,1,3,0
3391,1,1,1,1,1,2,1
3392,1,5,1,3,1,7,2
3393,1,2,1,3,1,4,2
3394,1,2,1,1,1,7,1
3395,1,5,2,3,1,7,0
3396,2,5,2,3,1,7,0
3397,1,2,1,1,1,7,0
3398,1,2,6,1,1,7,9
3399,1,6,2,2,2,7,9
3400,2,5,1,3,2,8,1
3401,1,2,1,2,1,7,8
3402,1,2,2,3,2,11,0
3403,2,5,1,3,1,7,0
3404,1,5,1,2,1,6,5
3405,1,6,2,3,0,7,3
3406,1,6,1,2,1,7,0
3407,1,2,1,1,1,11,1
3408,1,6,1,1,1,7,3
3409,1,2,6,1,1,3,5
3410,1,6,1,1,1,7,0
3411,2,2,2,1,2,7,6
3412,1,2,1,1,1,4,2
3413,1,6,1,3,1,7,9
3414,1,2,6,1,1,7,0
3415,1,2,1,1,1,7,2
3416,1,3,6,3,0,7,0
3417,1,5,1,3,1,1,0
3418,1,2,1,3,1,7,0
3419,1,2,1,2,1,7,0
3420,1,2,1,1,1,7,9
3421,1,2,1,3,1,7,0
3422,1,3,2,1,1,7,0
3423,1,8,1,1,2,7,4
3424,1,2,6,2,2,7,2
3425,1,2,1,1,1,7,0
3426,1,5,1,3,1,7,0
3427,1,5,1,3,1,2,0
3428,1,5,1,3,1,7,2
3429,1,6,1,1,1,7,0
3430,1,1,1,3,0,3,0
3431,1,3,2,1,1,7,0
3432,1,5,1,3,1,7,8
3433,1,2,2,3,0,2,3
3434,2,2,6,1,1,10,2
3435,1,3,1,3,1,7,4
3436,1,5,1,3,1,3,1
3437,1,3,1,3,1,7,2
3438,1,2,1,1,1,7,1
3439,2,2,2,3,1,7,7
3440,2,1,1,3,2,7,1
3441,1,6,6,1,1,7,6
3442,1,6,6,2,1,8,7
3443,1,5,2,2,1,7,4
3444,1,2,1,3,1,7,6
3445,1,5,1,2,1,7,4
3446,1,5,1,1,1,7,0
3447,1,2,1,2,0,3,0
3448,1,2,1,1,0,7,8
3449,1,2,6,1,1,7,9
3450,1,2,1,2,1,7,4
3451,1,2,1,2,2,7,0
3452,2,5,2,1,1,2,2
3453,1,3,6,3,1,7,0
3454,1,2,1,2,0,7,0
3455,1,3,6,1,1,7,5
3456,1,2,2,3,1,7,8
3457,1,2,1,1,1,1,0
3458,2,3,1,2,2,3,3
3459,1,5,1,1,1,7,7
3460,1,3,6,2,1,3,0
3461,1,2,1,3,1,7,1
3462,2,5,1,3,1,7,7
3463,1,2,2,2,1,3,3
3464,1,5,1,1,1,6,0
3465,1,2,1,2,1,11,0
3466,1,3,1,3,1,7,6
3467,1,5,2,3,1,7,0
3468,1,2,2,2,1,2,2
3469,1,9,1,1,0,7,0
3470,1,2,1,1,2,7,0
3471,1,2,1,1,1,7,0
3472,1,2,2,3,1,7,0
3473,1,5,1,2,1,7,3
3474,1,5,1,3,1,6,1
3475,1,3,1,1,1,7,0
3476,1,6,6,1,1,7,4
3477,2,2,6,3,1,4,0
3478,2,6,1,1,1,7,5
3479,2,2,1,1,2,7,0
3480,1,1,6,3,0,7,0
3481,1,2,2,3,1,7,0
3482,2,3,2,1,1,1,1
3483,2,3,1,3,0,7,0
3484,1,3,1,3,1,10,6
3485,1,3,1,3,1,7,4
3486,1,5,1,1,1,7,4
3487,2,2,1,3,1,7,3
3488,1,2,2,3,1,7,2
3489,1,5,2,3,1,7,0
3490,1,2,1,2,0,7,0
3491,1,5,1,3,1,1,9
3492,1,2,1,1,1,7,3
3493,1,5,1,3,1,3,3
3494,1,2,1,2,1,7,1
3495,1,2,1,3,1,7,5
3496,2,8,2,3,1,1,3
3497,1,5,2,3,1,6,0
3498,1,6,6,2,0,5,0
3499,2,2,6,1,1,7,2
3500,1,2,1,1,1,7,6
3501,1,3,1,1,1,7,1
3502,2,5,1,3,1,11,2
3503,1,5,1,3,1,7,0
3504,1,2,1,3,1,7,8
3505,1,2,1,1,2,7,0
3506,1,2,1,1,1,7,1
3507,1,2,1,1,1,11,2
3508,1,3,2,1,1,1,0
3509,1,5,2,2,1,7,0
3510,1,2,6,1,1,11,0
3511,1,3,1,3,1,7,8
3512,1,7,1,1,0,7,9
3513,1,2,1,3,1,7,0
3514,1,5,2,2,1,7,1
3515,1,5,2,1,1,7,0
3516,1,5,2,3,1,7,8
3517,1,8,1,3,0,7,6
3518,1,2,1,1,1,7,6
3519,1,5,1,1,1,7,6
3520,1,3,1,2,1,7,6
3521,1,2,1,1,1,7,6
3522,1,2,1,1,1,7,0
3523,1,5,2,3,1,1,1
3524,1,2,1,1,1,2,8
3525,1,6,1,1,1,7,1
3526,1,2,1,3,1,7,1
3527,1,5,1,3,2,7,2
3528,1,2,1,3,1,7,0
3529,1,2,4,1,1,7,6
3530,1,3,1,2,1,7,0
3531,2,2,1,1,1,2,1
3532,1,2,1,3,1,7,0
3533,1,2,2,3,1,7,2
3534,1,3,1,2,0,7,9
3535,1,6,6,1,2,6,8
3536,2,2,1,1,1,7,3
3537,1,5,2,3,1,7,2
3538,1,6,6,2,0,3,8
3539,2,2,1,3,2,7,7
3540,1,3,6,1,1,7,7
3541,2,6,2,1,1,7,5
3542,1,3,1,2,1,7,2
3543,1,6,1,3,0,11,0
3544,1,2,1,1,1,7,3
3545,1,2,1,1,0,7,0
3546,2,9,3,1,0,3,0
3547,1,5,2,2,1,4,5
3548,1,2,1,1,1,7,0
3549,1,6,1,2,1,7,9
3550,1,6,6,1,1,3,6
3551,1,3,1,1,1,7,0
3552,1,2,1,1,1,7,0
3553,1,2,1,1,1,7,7
3554,2,2,1,3,1,12,2
3555,1,2,1,2,1,7,9
3556,1,6,1,3,0,7,0
3557,2,5,1,3,2,6,1
3558,1,5,2,3,1,7,0
3559,1,3,1,3,1,2,0
3560,2,5,6,1,0,7,7
3561,2,6,6,3,1,7,0
3562,1,2,1,2,0,11,3
3563,1,2,1,2,1,7,6
3564,1,5,1,3,0,3,0
3565,1,3,1,1,2,7,3
3566,1,2,1,3,1,1,1
3567,2,7,1,3,1,3,9
3568,1,2,1,3,1,8,6
3569,1,5,1,1,1,7,2
3570,1,2,6,1,1,7,0
3571,1,5,2,3,2,7,3
3572,1,2,6,1,1,2,3
3573,1,3,1,2,1,7,1
3574,1,3,6,1,1,1,1
3575,1,2,2,1,1,7,5
3576,1,2,1,3,1,7,0
3577,2,9,2,3,1,7,0
3578,1,5,2,1,1,7,1
3579,1,2,1,1,1,7,9
3580,1,3,1,3,1,7,7
3581,1,5,1,3,1,7,0
3582,1,5,1,3,2,2,5
3583,1,6,6,3,1,1,2
3584,1,2,1,3,1,11,6
3585,1,6,1,1,1,7,3
3586,1,5,1,3,1,3,8
3587,1,3,1,3,2,7,0
3588,1,2,2,2,1,7,9
3589,1,2,1,1,1,7,2
3590,1,2,1,1,1,12,1
3591,1,2,1,1,1,3,2
3592,1,2,1,1,1,7,5
3593,2,4,1,2,1,7,3
3594,2,2,1,3,1,7,0
3595,1,2,1,3,1,7,0
3596,2,2,4,1,0,1,0
3597,1,3,2,3,0,7,2
3598,2,2,1,1,1,3,5
3599,1,2,1,2,1,1,2
3600,1,8,6,3,1,7,6
3601,1,5,2,3,1,7,6
3602,2,5,6,3,1,7,5
3603,1,2,2,3,1,7,0
3604,1,5,1,2,1,7,2
3605,1,1,1,2,1,7,0
3606,1,6,1,2,2,7,0
3607,1,2,1,1,1,7,2
3608,1,5,2,3,1,7,9
3609,2,2,1,3,1,7,8
3610,1,2,2,2,2,1,4
3611,1,2,1,1,1,7,1
3612,1,8,1,1,1,7,0
3613,1,5,1,1,1,7,1
3614,1,2,2,1,1,7,6
3615,1,2,1,1,1,2,6
3616,1,5,1,3,1,7,8
3617,1,2,6,1,1,7,2
3618,1,5,1,2,1,7,2
3619,1,2,1,2,1,7,0
3620,1,5,1,3,1,7,6
3621,1,2,1,1,1,1,3
3622,1,7,1,1,1,7,2
3623,1,2,2,1,1,7,0
3624,1,6,6,1,1,1,0
3625,1,1,1,1,2,7,1
3626,1,5,2,3,1,7,9
3627,1,3,6,1,1,7,3
3628,1,6,6,3,1,7,9
3629,1,5,1,3,2,7,1
3630,1,2,1,3,1,7,6
3631,2,5,1,3,1,7,5
3632,2,5,1,3,1,3,6
3633,1,9,1,1,1,7,0
3634,1,5,2,2,1,7,0
3635,1,6,2,1,2,7,4
3636,1,2,1,1,1,7,5
3637,1,2,1,3,1,7,3
3638,1,6,2,1,1,9,2
3639,2,6,6,3,2,7,0
3640,1,2,1,2,0,7,5
3641,2,5,2,1,1,7,7
3642,1,2,2,3,1,7,6
3643,2,5,1,3,1,7,3
3644,2,2,1,1,1,7,0
3645,1,8,1,1,1,2,5
3646,1,2,2,1,1,7,6
3647,1,2,2,3,1,7,0
3648,1,2,2,1,0,7,0
3649,2,2,1,3,1,7,0
3650,2,6,6,3,1,7,0
3651,1,2,1,1,1,2,2
3652,1,2,1,3,1,7,8
3653,1,5,1,3,1,7,5
3654,1,2,1,2,1,7,0
3655,1,8,2,1,1,7,4
3656,1,5,1,2,1,7,0
3657,1,6,1,3,2,3,0
3658,2,6,6,1,1,7,3
3659,1,2,2,3,1,7,3
3660,1,5,1,1,1,7,2
3661,1,2,2,3,1,7,1
3662,1,2,1,2,1,6,9
3663,1,5,2,1,1,7,6
3664,1,5,1,1,2,3,0
3665,1,3,1,3,1,7,8
3666,1,2,1,3,2,7,2
3667,1,5,1,1,0,1,4
3668,1,5,2,1,1,7,9
3669,1,8,1,2,0,7,7
3670,2,5,1,2,1,7,0
3671,1,2,1,1,1,7,5
3672,2,2,2,1,1,7,0
3673,2,2,1,2,0,7,0
3674,1,5,1,3,1,7,0
3675,1,5,2,3,2,7,6
3676,2,6,6,1,2,7,5
3677,2,2,6,1,1,7,0
3678,2,2,1,2,1,7,0
3679,1,2,1,3,1,7,0
3680,1,2,1,3,1,7,3
3681,1,2,1,3,1,7,0
3682,1,5,1,2,1,7,4
3683,2,5,1,2,1,7,8
3684,1,5,1,3,1,6,7
3685,1,5,1,1,1,7,0
3686,1,7,1,1,1,7,2
3687,1,5,1,3,1,6,0
3688,2,9,1,1,1,7,0
3689,2,2,1,3,1,2,0
3690,1,2,6,2,0,12,3
3691,1,3,6,1,1,1,8
3692,1,5,1,2,1,7,4
3693,1,2,2,2,0,2,2
3694,1,2,1,3,1,7,0
3695,1,2,1,1,1,7,4
3696,1,5,1,1,1,7,0
3697,1,9,1,1,1,7,3
3698,1,2,1,1,1,7,9
3699,1,7,1,2,2,6,5
3700,2,5,1,3,1,7,2
3701,1,5,6,3,2,7,0
3702,2,5,2,2,1,8,2
3703,1,3,6,1,1,7,9
3704,1,4,1,1,1,7,8
3705,1,2,1,1,1,7,0
3706,1,2,1,3,1,7,0
3707,1,5,1,3,2,7,0
3708,1,2,2,1,1,12,0
3709,2,2,1,1,1,7,0
3710,1,5,6,3,2,6,2
3711,1,5,1,3,1,3,0
3712,1,8,1,1,1,7,0
3713,1,6,2,3,1,7,4
3714,1,5,1,1,2,7,1
3715,1,2,2,2,0,7,6
3716,1,6,1,3,2,7,0
3717,1,6,1,2,0,7,9
3718,2,6,1,1,1,7,5
3719,2,5,1,1,1,11,2
3720,1,5,1,1,1,7,9
3721,1,5,1,1,2,4,3
3722,1,8,2,3,2,7,0
3723,1,2,6,2,1,7,0
3724,2,5,1,3,1,6,3
3725,1,5,1,2,1,3,0
3726,1,5,1,3,1,2,0
3727,1,5,1,1,1,7,6
3728,1,3,1,3,2,7,7
3729,1,4,1,3,1,7,2
3730,1,3,2,1,1,7,6
3731,1,2,2,3,1,7,6
3732,1,4,6,1,1,7,0
3733,1,5,1,3,1,7,0
3734,1,6,1,1,1,7,1
3735,1,3,1,3,1,7,1
3736,1,2,1,3,1,7,2
3737,1,5,2,3,2,3,8
3738,1,2,1,1,1,7,2
3739,1,5,1,3,1,9,1
3740,2,5,1,3,1,1,6
3741,1,5,6,3,2,7,8
3742,1,2,1,1,1,7,2
3743,1,6,1,1,1,7,3
3744,1,2,1,1,1,4,5
3745,1,2,2,1,1,7,0
3746,1,2,6,1,2,7,6
3747,1,8,1,1,1,7,0
3748,2,6,6,3,2,7,0
3749,1,2,1,1,2,7,2
3750,1,8,1,3,1,7,4
3751,1,2,1,2,1,7,2
3752,1,2,1,3,1,3,2
3753,1,6,2,1,0,1,0
3754,1,2,1,2,1,7,0
3755,1,1,6,1,1,1,4
3756,1,2,6,1,1,9,3
3757,1,2,1,3,1,7,9
3758,1,3,1,3,1,2,7
3759,1,2,1,3,1,7,0
3760,1,2,2,2,0,7,3
3761,1,2,1,1,1,7,6
3762,1,3,6,3,0,7,4
3763,1,5,1,3,1,7,2
3764,1,2,1,3,1,2,1
3765,1,1,1,2,1,7,4
3766,1,2,2,1,1,7,0
3767,1,6,6,2,2,7,7
3768,1,2,1,2,1,8,1
3769,1,2,1,3,0,7,0
3770,1,6,1,1,1,7,0
3771,1,2,6,1,2,12,3
3772,1,8,1,3,1,7,0
3773,1,5,6,2,1,4,1
3774,1,5,1,2,1,7,4
3775,2,2,1,1,1,7,5
3776,1,2,1,1,1,7,0
3777,1,6,1,1,1,11,8
3778,1,5,2,3,2,7,0
3779,1,9,2,2,0,2,3
3780,1,2,1,3,1,7,0
3781,1,3,1,3,2,7,8
3782,1,6,6,1,1,7,2
3783,2,5,1,2,1,7,7
3784,2,5,1,3,1,3,2
3785,1,5,2,1,1,7,5
3786,2,5,1,3,1,3,0
3787,1,6,1,3,1,7,3
3788,1,5,6,3,0,7,1
3789,1,2,1,1,1,7,0
3790,2,2,1,1,1,7,1
3791,1,3,1,1,1,7,0
3792,1,5,1,2,1,3,0
3793,1,5,1,3,1,7,2
3794,1,5,1,1,2,7,0
3795,2,2,1,1,1,7,4
3796,1,2,2,2,0,7,7
3797,1,2,1,1,1,11,3
3798,1,6,2,1,1,7,2
3799,1,2,6,3,2,7,4
3800,2,2,6,3,1,7,0
3801,1,3,1,3,0,7,8
3802,1,2,6,3,0,2,5
3803,1,5,2,1,1,7,4
3804,2,8,1,1,1,7,0
3805,1,7,1,1,1,2,0
3806,1,6,1,1,1,3,4
3807,1,2,1,1,1,7,0
3808,1,2,1,2,1,12,7
3809,1,2,2,3,2,7,0
3810,1,3,6,3,1,7,7
3811,1,5,1,1,1,12,2
3812,1,2,1,1,1,3,1
3813,1,2,1,1,1,7,0
3814,1,6,6,1,1,7,2
3815,1,2,1,1,1,4,3
3816,1,6,4,3,1,4,0
3817,2,2,1,3,1,7,0
3818,1,2,1,1,1,7,0
3819,1,5,6,3,1,7,9
3820,2,5,1,2,1,7,0
3821,2,2,1,3,1,3,7
3822,1,2,1,1,1,7,1
3823,1,5,1,1,1,1,0
3824,1,2,1,3,1,7,6
3825,1,5,2,3,2,6,2
3826,1,6,2,3,1,2,2
3827,1,2,1,3,1,7,3
3828,1,5,1,2,2,7,0
3829,2,2,1,3,1,12,6
3830,1,2,2,1,1,7,2
3831,2,5,1,3,2,7,6
3832,1,5,1,3,1,2,4
3833,1,5,1,1,1,6,6
3834,1,2,1,1,2,7,4
3835,1,5,1,3,2,3,1
3836,1,6,1,2,1,3,0
3837,1,2,1,1,1,7,4
3838,2,5,4,2,1,1,8
3839,2,2,6,1,1,7,2
3840,1,2,2,2,2,7,4
3841,1,2,1,1,1,7,3
3842,1,7,2,1,1,7,4
3843,1,2,1,1,1,2,6
3844,1,2,6,1,2,7,0
3845,1,2,6,1,2,7,5
3846,1,5,1,2,1,3,5
3847,2,2,6,2,1,2,0
3848,1,5,1,3,1,7,3
3849,2,3,1,1,1,2,2
3850,1,5,1,2,1,7,0
3851,1,5,6,1,1,6,8
3852,1,5,2,3,1,7,5
3853,1,5,1,2,1,3,9
3854,1,5,1,1,2,7,2
3855,1,5,1,2,1,2,0
3856,1,6,6,2,0,7,7
3857,1,2,1,3,1,7,2
3858,1,2,1,1,0,7,8
3859,2,5,1,1,1,7,0
3860,1,3,4,1,1,7,1
3861,1,6,1,2,1,7,4
3862,1,2,1,1,1,7,0
3863,1,2,4,1,1,7,9
3864,2,7,1,2,1,7,9
3865,1,5,2,3,1,3,0
3866,1,2,1,1,2,6,6
3867,1,6,1,1,1,7,6
3868,1,5,2,3,1,9,5
3869,1,5,1,2,1,6,1
3870,1,2,6,2,2,7,0
3871,2,5,1,3,1,7,6
3872,2,2,1,2,0,7,0
3873,2,2,1,1,1,3,6
3874,1,2,2,3,1,7,0
3875,1,2,2,1,1,7,4
3876,1,2,1,2,2,7,0
3877,1,2,6,1,1,7,1
3878,2,2,1,3,1,7,1
3879,1,5,2,3,0,2,0
3880,2,2,1,1,2,7,0
3881,1,5,2,3,1,7,0
3882,1,1,1,1,1,7,9
3883,1,6,1,3,1,7,1
3884,1,2,1,3,1,7,0
3885,1,7,2,1,1,7,0
3886,1,2,1,1,1,7,0
3887,1,6,2,3,1,7,0
3888,2,6,6,1,1,7,2
3889,1,2,1,1,2,3,0
3890,1,2,1,3,1,12,0
3891,2,5,1,1,1,7,1
3892,1,5,6,2,1,4,2
3893,1,6,1,1,1,7,2
3894,1,4,1,1,1,7,9
3895,1,8,1,3,0,7,2
3896,1,5,1,3,1,2,9
3897,2,5,6,1,1,7,0
3898,1,6,1,2,1,7,3
3899,1,2,4,3,1,7,0
3900,2,5,1,3,1,7,8
3901,1,7,1,2,1,12,7
3902,1,5,2,3,1,7,9
3903,1,6,2,3,1,7,5
3904,1,6,2,1,0,8,0
3905,1,6,2,3,2,9,0
3906,1,3,6,1,1,7,6
3907,1,2,1,2,1,7,4
3908,1,6,6,1,1,7,9
3909,1,2,1,3,1,4,5
3910,1,3,1,1,1,7,0
3911,1,2,1,1,1,7,9
3912,1,6,1,1,1,7,5
3913,1,2,1,2,2,7,0
3914,1,5,2,3,1,7,0
3915,1,2,1,1,1,7,2
3916,1,2,1,3,1,7,4
3917,1,2,1,1,1,7,6
3918,1,6,1,1,2,7,1
3919,2,2,6,1,1,7,5
3920,1,2,1,3,2,7,4
3921,2,2,2,1,2,1,0
3922,1,2,1,3,1,7,0
3923,2,2,1,3,1,11,0
3924,1,2,1,3,2,7,0
3925,1,2,1,1,2,7,2
3926,1,2,1,1,1,7,0
3927,1,4,1,3,1,7,2
3928,1,6,1,1,1,3,3
3929,1,2,1,1,1,7,1
3930,1,6,1,1,1,7,0
3931,1,2,2,3,1,7,0
3932,1,9,1,1,0,7,0
3933,2,5,1,3,1,4,2
3934,1,5,1,2,2,7,4
3935,2,5,6,1,1,3,5
3936,1,2,1,3,2,1,0
3937,1,3,1,2,2,7,0
3938,1,7,1,2,2,2,0
3939,1,7,1,1,2,7,0
3940,2,5,1,1,1,7,6
3941,2,2,1,1,1,7,1
3942,2,2,6,1,1,7,9
3943,1,6,1,1,1,7,2
3944,1,2,2,2,1,12,0
3945,1,6,1,1,2,11,4
3946,1,6,1,1,1,7,5
3947,1,2,1,3,1,7,4
3948,1,2,1,2,2,7,0
3949,1,5,2,3,1,7,0
3950,1,3,2,2,1,7,9
3951,1,2,1,3,2,7,0
3952,1,5,1,3,1,7,1
3953,1,2,2,1,1,7,5
3954,2,5,1,3,2,7,0
3955,1,5,1,3,1,7,1
3956,2,6,6,1,1,7,1
3957,1,6,6,1,1,7,7
3958,1,3,1,2,1,10,6
3959,1,5,1,3,2,7,0
3960,1,5,1,3,0,7,0
3961,1,2,1,1,1,7,7
3962,1,9,2,1,1,3,8
3963,2,2,2,2,1,7,4
3964,1,2,1,1,1,7,0
3965,1,2,1,2,1,7,0
3966,1,8,1,1,1,4,0
3967,2,9,2,1,0,7,0
3968,1,7,2,2,1,2,0
3969,1,2,2,2,1,4,7
3970,1,5,1,3,1,7,0
3971,1,6,2,3,1,11,2
3972,2,2,6,3,2,6,2
3973,2,6,1,3,1,7,0
3974,1,6,1,2,1,7,0
3975,1,2,2,3,1,7,0
3976,1,2,1,3,1,7,0
3977,1,6,1,3,1,11,7
3978,1,5,2,1,1,2,8
3979,1,5,2,1,1,7,9
3980,1,6,6,3,1,7,0
3981,1,2,6,1,2,1,0
3982,1,2,1,1,1,7,6
3983,2,2,1,1,1,7,1
3984,1,5,1,3,1,7,3
3985,1,5,1,2,1,7,3
3986,1,5,1,3,1,7,0
3987,1,2,1,3,1,7,0
3988,1,3,1,1,1,7,0
3989,2,5,1,1,2,7,3
3990,1,4,1,1,1,11,9
3991,1,5,1,3,1,7,0
3992,1,2,1,3,1,7,5
3993,1,2,2,1,1,2,6
3994,2,2,6,3,1,7,0
3995,1,6,1,1,1,7,0
3996,1,5,1,2,1,7,2
3997,1,2,1,2,1,7,3
3998,1,2,1,3,1,7,0
3999,1,5,2,2,1,7,2
4000,2,5,1,1,1,7,0
4001,2,5,6,2,1,2,1
4002,1,5,2,3,1,11,8
4003,1,2,2,1,1,7,0
4004,1,2,1,1,1,7,2
4005,2,8,4,2,2,7,1
4006,1,5,2,3,1,7,4
4007,1,2,1,1,1,9,5
4008,1,9,1,1,1,7,2
4009,2,5,1,1,2,7,2
4010,2,5,1,2,1,3,6
4011,1,2,6,1,1,7,0
4012,1,7,1,3,1,7,0
4013,2,2,1,1,2,7,0
4014,2,2,1,1,2,7,0
4015,1,2,2,1,1,7,2
4016,1,2,1,1,1,7,4
4017,1,6,2,1,1,7,0
4018,2,2,1,3,1,7,2
4019,1,6,6,2,1,3,0
4020,1,6,1,3,1,9,0
4021,2,2,2,1,1,7,2
4022,1,8,1,2,1,3,6
4023,2,9,6,1,1,7,2
4024,1,2,1,1,1,7,0
4025,1,2,6,1,1,7,9
4026,1,5,1,3,1,7,1
4027,2,2,1,1,1,7,3
4028,1,2,1,1,1,11,0
4029,1,2,6,1,1,7,0
4030,1,5,1,3,2,3,1
4031,1,2,1,1,0,6,2
4032,2,2,6,3,1,7,0
4033,1,3,6,1,1,7,0
4034,2,2,1,1,1,7,5
4035,1,2,2,3,1,7,0
4036,1,2,2,1,1,7,2
4037,2,2,6,1,1,7,0
4038,2,2,1,3,0,7,0
4039,2,2,1,1,1,7,0
4040,2,8,1,1,1,7,8
4041,1,5,1,1,2,7,2
4042,1,3,1,1,2,7,0
4043,1,2,1,2,1,7,4
4044,2,2,1,1,1,7,2
4045,2,5,6,1,1,7,5
4046,2,2,1,2,1,7,5
4047,1,6,1,3,2,2,5
4048,2,5,1,2,0,3,5
4049,2,6,1,3,1,7,0
4050,2,2,1,1,1,7,2
4051,1,8,1,2,1,7,0
4052,1,2,2,2,2,7,1
4053,1,5,1,1,1,3,6
4054,1,4,1,3,1,11,5
4055,1,3,1,3,1,7,0
4056,1,3,6,2,1,7,0
4057,2,2,1,3,2,11,6
4058,1,2,6,1,1,3,5
4059,1,2,2,3,1,7,3
4060,1,2,1,1,1,7,0
4061,1,2,1,1,1,7,0
4062,1,5,6,2,1,3,1
4063,1,1,1,1,1,7,0
4064,1,3,1,2,0,7,0
4065,1,4,1,2,1,2,4
4066,1,2,6,3,1,7,1
4067,1,2,4,3,1,7,6
4068,2,5,1,3,1,7,0
4069,2,9,1,1,1,4,0
4070,2,2,1,3,1,7,8
4071,2,5,1,3,1,7,0
4072,2,3,1,3,1,1,0
4073,2,6,6,1,2,7,0
4074,1,6,1,2,2,9,1
4075,1,5,2,3,1,7,0
4076,2,5,1,3,1,7,3
4077,1,6,1,2,1,7,3
4078,1,5,1,1,0,1,0
4079,1,9,2,1,2,1,0
4080,1,5,1,1,1,7,0
4081,2,2,1,1,2,12,9
4082,1,5,1,1,1,7,3
4083,2,2,2,2,1,3,0
4084,1,5,1,1,1,7,0
4085,1,4,1,3,1,7,8
4086,1,3,1,3,1,7,2
4087,1,2,1,1,1,7,4
4088,1,5,2,1,1,7,4
4089,1,2,1,1,2,2,4
