,RAC1P,SEX,EDU,PINCP_DECILE,HOUSING_TYPE,MSP,OWN_RENT
4645,1,2,7,1,1,4,2
4646,1,2,3,1,1,2,2
4647,6,1,5,8,3,4,0
4648,1,1,7,4,1,1,1
4649,1,2,1,0,1,6,0
4650,9,1,9,6,1,6,1
4651,2,2,10,9,1,4,1
4652,9,2,5,1,2,1,0
4653,5,1,6,8,2,5,1
4654,1,1,6,2,1,1,2
4655,1,1,9,1,1,2,2
4656,2,1,9,9,1,1,1
4657,1,2,5,8,2,4,0
4658,1,2,3,4,1,5,0
4659,1,1,5,2,1,1,2
4660,6,2,5,2,1,2,1
4661,1,1,5,0,1,3,1
4662,1,1,6,3,1,2,2
4663,9,1,7,3,2,1,0
4664,5,2,2,2,1,6,1
4665,1,2,5,5,1,1,1
4666,1,2,4,4,3,2,0
4667,1,1,6,1,1,1,2
4668,1,2,7,7,3,3,2
4669,1,2,5,1,2,3,0
4670,1,2,4,2,3,2,0
4671,8,2,8,3,1,5,1
4672,2,2,7,0,1,1,1
4673,1,1,5,6,1,1,1
4674,9,1,1,0,1,5,1
4675,1,2,5,6,1,5,2
4676,1,2,2,2,2,3,1
4677,1,1,8,7,1,6,0
4678,2,2,5,4,1,5,1
4679,9,1,3,4,1,1,2
4680,1,2,8,4,1,3,2
4681,1,1,5,4,2,1,0
4682,1,1,6,3,1,4,2
4683,1,1,5,3,1,4,1
4684,1,1,7,4,1,1,1
4685,1,1,7,5,3,4,1
4686,1,2,5,2,1,3,2
4687,1,2,3,3,1,4,2
4688,9,1,4,5,1,4,1
4689,2,2,10,5,3,4,0
4690,1,1,7,5,1,4,1
4691,1,2,6,6,1,4,0
4692,1,1,4,2,1,4,2
4693,9,1,6,6,1,1,1
4694,2,1,5,3,2,4,0
4695,9,1,12,6,1,5,1
4696,1,2,2,0,1,5,2
4697,9,1,6,1,1,4,2
4698,1,1,9,6,1,1,1
4699,2,1,1,3,3,6,0
4700,1,1,8,4,3,1,2
4701,1,2,5,4,1,1,1
4702,1,1,5,6,1,3,1
4703,1,2,7,3,1,1,0
4704,8,1,11,2,1,1,0
4705,1,2,7,4,1,1,1
4706,2,2,5,6,1,4,0
4707,9,2,5,6,1,6,1
4708,9,1,7,8,1,1,1
4709,1,1,5,2,1,6,1
4710,1,1,5,6,1,1,1
4711,2,1,7,3,1,2,1
4712,1,2,5,5,1,1,1
4713,1,2,5,4,2,3,0
4714,1,1,8,8,2,1,0
4715,8,1,11,2,1,5,2
4716,2,1,11,3,2,4,0
4717,3,2,1,8,1,4,1
4718,1,2,9,0,1,3,2
4719,9,1,3,6,1,1,1
4720,1,1,6,3,1,2,1
4721,1,2,9,4,3,1,2
4722,1,1,6,2,1,2,1
4723,1,2,11,8,3,3,1
4724,1,1,10,7,1,1,1
4725,2,1,5,2,2,1,1
4726,1,2,7,9,1,2,2
4727,1,2,5,4,2,6,2
4728,1,2,7,5,1,4,1
4729,1,1,7,4,1,6,1
4730,1,1,5,6,1,1,1
4731,4,2,8,6,1,4,1
4732,6,2,9,7,1,2,0
4733,2,1,8,2,1,2,1
4734,2,2,9,7,1,4,1
4735,2,2,10,7,1,6,2
4736,7,1,5,4,1,3,1
4737,1,1,7,7,2,1,0
4738,1,2,5,4,1,3,2
4739,8,1,11,1,1,5,0
4740,1,1,10,0,1,4,1
4741,1,2,7,8,1,1,2
4742,9,2,1,5,1,4,1
4743,1,1,5,5,3,5,0
4744,8,1,5,4,1,6,0
4745,9,2,6,2,1,5,2
4746,9,1,2,0,1,4,0
4747,1,2,9,2,1,2,1
4748,6,1,9,1,3,4,0
4749,1,1,2,2,1,3,0
4750,1,1,3,0,1,3,2
4751,1,2,3,0,1,3,2
4752,2,1,7,5,1,1,1
4753,1,1,6,1,1,1,1
4754,9,2,4,0,1,1,2
4755,6,2,7,2,1,1,0
4756,2,2,7,3,1,3,2
4757,2,2,6,1,1,1,1
4758,8,1,9,6,2,4,0
4759,9,2,8,5,2,4,0
4760,1,2,2,6,2,1,0
4761,1,1,7,3,1,4,2
4762,1,2,6,3,1,6,1
4763,5,1,4,4,1,2,1
4764,1,2,5,9,1,4,1
4765,5,2,8,9,1,6,1
4766,1,1,7,3,1,6,2
4767,6,2,4,9,1,1,1
4768,1,2,3,9,3,6,0
4769,8,1,7,8,1,6,0
4770,5,1,3,1,1,3,1
4771,1,2,8,5,3,4,1
4772,1,2,2,2,2,6,1
4773,5,2,5,4,1,3,1
4774,9,2,1,8,1,4,1
4775,1,2,6,4,1,5,1
4776,1,1,5,6,1,4,1
4777,2,2,8,1,1,1,2
4778,6,1,8,5,1,3,0
4779,1,2,3,1,3,6,0
4780,1,2,6,7,1,4,1
4781,9,1,8,9,1,5,1
4782,2,2,8,4,1,6,2
4783,3,1,9,6,1,6,1
4784,6,2,6,4,2,3,1
4785,1,1,5,2,1,5,2
4786,8,2,10,8,1,4,0
4787,1,1,8,7,2,5,0
4788,2,1,5,3,1,5,2
4789,1,2,5,3,1,1,2
4790,1,2,5,7,1,1,1
4791,1,1,1,2,1,4,2
4792,1,1,5,4,1,3,0
4793,6,2,6,9,1,5,1
4794,1,2,1,3,1,6,0
4795,9,2,4,3,1,4,0
4796,9,1,7,9,2,3,0
4797,2,1,1,0,2,6,0
4798,2,1,6,3,1,6,0
4799,1,2,8,6,1,2,0
4800,1,1,7,1,2,2,2
4801,1,1,5,6,1,6,1
4802,8,1,6,3,2,1,0
4803,8,1,5,3,1,1,2
4804,1,1,3,8,1,4,2
4805,2,2,3,2,1,5,0
4806,1,2,9,6,3,4,1
4807,1,2,7,6,1,5,1
4808,1,1,5,2,1,5,1
4809,1,1,5,0,1,1,1
4810,1,1,3,7,1,6,1
4811,1,1,2,1,1,4,2
4812,1,1,5,3,1,3,0
4813,8,1,7,2,1,2,2
4814,1,1,6,1,1,3,0
4815,1,2,5,6,1,6,0
4816,8,1,2,9,1,6,1
4817,1,2,5,2,1,4,0
4818,1,1,5,5,2,3,1
4819,9,2,7,8,3,1,0
4820,1,2,7,3,1,3,2
4821,1,2,5,6,1,2,2
4822,8,2,1,6,2,6,0
4823,1,2,6,4,1,3,0
4824,1,2,8,3,3,5,0
4825,2,1,7,4,1,2,0
4826,1,1,5,4,3,6,2
4827,6,2,5,0,1,6,1
4828,1,1,10,7,1,1,1
4829,1,2,5,3,1,4,2
4830,1,2,5,3,1,1,2
4831,2,2,1,3,3,3,0
4832,2,2,7,5,1,2,1
4833,1,2,10,4,1,4,2
4834,9,1,5,1,1,1,2
4835,1,1,6,0,1,2,0
4836,1,2,8,4,1,5,2
4837,1,1,7,3,1,6,1
4838,1,1,11,5,1,1,0
4839,2,2,9,3,1,1,0
4840,1,2,5,3,1,5,2
4841,9,2,5,4,1,3,1
4842,1,2,7,0,3,5,0
4843,1,2,12,8,1,2,0
4844,1,1,7,4,1,1,0
4845,9,2,6,4,1,6,2
4846,9,2,4,4,1,6,0
4847,1,2,7,5,1,1,1
4848,1,2,5,3,1,5,2
4849,1,1,7,4,1,1,2
4850,1,1,4,4,1,2,1
4851,1,2,5,5,1,6,0
4852,1,2,7,4,1,3,2
4853,2,2,7,3,1,3,1
4854,1,1,7,7,3,1,0
4855,1,1,4,6,1,5,1
4856,1,1,6,2,1,2,0
4857,3,2,2,1,1,3,0
4858,9,1,4,6,1,1,2
4859,1,1,8,1,1,1,0
4860,1,2,7,3,2,1,0
4861,9,1,6,6,3,6,0
4862,1,2,1,2,1,6,1
4863,1,2,1,1,1,1,1
4864,1,1,5,5,1,2,0
4865,6,2,7,7,1,5,2
4866,1,1,11,2,1,1,0
4867,8,2,7,4,1,6,0
4868,5,1,6,0,1,4,1
4869,1,1,10,3,2,1,0
4870,9,2,6,5,1,1,1
4871,1,2,5,6,1,1,1
4872,1,1,1,3,1,6,1
4873,1,1,10,5,1,1,1
4874,8,1,8,7,2,4,0
4875,1,2,5,2,1,4,1
4876,1,1,5,2,3,4,0
4877,1,2,9,6,2,6,2
4878,8,2,5,9,1,4,1
4879,2,2,3,2,1,2,0
4880,1,1,5,5,1,1,1
4881,3,1,4,2,1,3,0
4882,1,2,1,2,1,6,2
4883,5,2,7,5,1,2,1
4884,1,2,4,2,2,2,0
4885,2,1,5,5,1,5,0
4886,1,1,6,4,1,6,1
4887,2,1,8,8,1,6,1
4888,6,2,7,3,1,2,2
4889,4,2,3,6,1,5,2
4890,1,2,5,2,1,1,2
4891,1,2,10,4,1,2,2
4892,1,2,5,0,3,1,0
4893,1,1,7,3,1,3,0
4894,1,2,3,1,2,3,0
4895,1,1,5,4,1,6,2
4896,1,2,5,3,2,6,0
4897,1,1,4,7,1,4,2
4898,1,1,1,4,1,1,2
4899,1,2,6,6,1,1,1
4900,1,2,7,4,1,1,1
4901,2,1,6,9,1,6,1
4902,1,2,7,6,1,6,1
4903,1,1,8,6,1,3,1
4904,9,2,10,6,1,5,0
4905,1,2,6,6,1,3,2
4906,1,1,5,5,1,4,0
4907,6,2,9,8,3,1,0
4908,1,2,6,6,1,3,1
4909,1,1,8,6,1,1,2
4910,9,1,2,1,1,4,2
4911,5,2,5,1,1,1,1
4912,1,1,6,3,1,6,1
4913,9,2,6,3,2,3,1
4914,6,2,5,6,1,3,2
4915,1,2,9,6,3,6,0
4916,1,1,4,3,1,4,0
4917,1,2,5,2,1,4,2
4918,1,2,8,8,1,1,1
4919,1,1,5,8,1,2,2
4920,1,1,9,9,3,6,1
4921,8,2,6,5,1,1,1
4922,7,1,10,6,1,1,2
4923,1,2,9,6,1,4,1
4924,6,2,4,2,1,5,1
4925,9,1,5,4,1,3,1
4926,1,2,5,2,2,5,1
4927,2,2,5,2,1,6,1
4928,1,2,5,3,1,3,0
4929,1,2,9,6,1,1,0
4930,1,1,7,2,1,3,0
4931,2,1,3,5,1,5,1
4932,2,1,10,9,3,6,0
4933,1,2,6,8,1,3,1
4934,1,2,2,3,1,5,1
4935,1,2,6,9,1,6,1
4936,1,1,4,2,1,6,1
4937,1,1,6,5,1,1,0
4938,1,2,9,8,1,6,1
4939,1,2,7,0,1,1,2
4940,9,1,6,5,1,2,1
4941,9,2,4,4,1,4,2
4942,9,1,10,7,1,1,1
4943,1,1,7,4,1,2,1
4944,1,1,9,3,1,6,1
4945,1,1,3,6,1,6,2
4946,1,1,9,8,1,1,1
4947,1,1,3,6,3,1,0
4948,1,1,4,1,1,6,1
4949,1,1,2,4,1,3,0
4950,1,1,7,5,1,1,1
4951,1,2,5,2,1,2,2
4952,1,1,4,9,1,3,0
4953,1,2,7,6,1,5,0
4954,2,2,5,3,1,3,0
4955,1,2,7,4,3,6,1
4956,1,2,5,2,1,3,1
4957,1,1,3,0,1,2,2
4958,1,1,9,4,1,1,1
4959,6,1,7,2,1,4,1
4960,1,2,5,4,2,4,0
4961,2,1,5,8,3,4,2
4962,8,1,2,3,1,2,0
4963,1,1,8,3,3,1,2
4964,1,2,4,1,1,4,2
4965,1,2,6,6,1,1,1
4966,1,2,3,3,1,4,2
4967,1,2,3,6,1,5,1
4968,9,1,1,9,1,4,2
4969,1,1,7,6,1,2,0
4970,1,2,8,0,1,4,2
4971,1,1,7,0,3,6,0
4972,2,2,7,3,1,6,2
4973,1,1,6,2,2,5,0
4974,1,1,3,3,2,1,1
4975,1,1,5,4,1,2,0
4976,2,1,6,3,1,1,2
4977,1,1,5,5,1,3,2
4978,2,1,7,0,3,3,0
4979,6,1,7,3,1,4,0
4980,1,1,3,9,3,1,0
4981,1,1,3,2,1,1,2
4982,1,1,4,6,1,6,1
4983,2,2,6,7,1,6,1
4984,1,2,9,6,2,3,2
4985,1,2,3,3,1,5,0
4986,1,2,6,1,1,5,0
4987,1,2,5,3,1,4,0
4988,2,1,1,1,1,6,0
4989,2,2,5,3,1,1,2
4990,1,2,4,9,2,3,0
4991,1,2,6,6,1,2,0
4992,6,2,1,3,1,5,2
4993,3,2,8,4,2,3,1
4994,1,1,6,0,1,6,0
4995,1,1,6,7,1,6,1
4996,1,2,7,4,1,1,1
4997,1,1,11,6,1,6,1
4998,3,1,7,2,1,3,2
4999,8,2,12,4,1,5,2
5000,8,1,6,1,1,2,2
5001,1,2,5,6,1,5,2
5002,1,2,7,1,3,4,0
5003,1,1,6,0,1,4,2
5004,1,2,1,2,1,6,0
5005,1,2,5,8,1,5,1
5006,1,2,8,4,1,6,1
5007,1,1,5,5,1,4,1
5008,1,2,3,2,3,6,0
5009,9,1,2,3,1,5,0
5010,1,2,5,3,2,3,2
5011,1,2,5,7,3,6,0
5012,1,2,2,7,1,4,2
5013,1,2,11,5,1,2,0
5014,1,1,5,6,1,6,0
5015,2,2,5,4,1,4,0
5016,1,2,3,5,1,1,1
5017,1,2,5,3,1,3,1
5018,2,2,5,3,3,1,1
5019,2,1,9,2,1,4,2
5020,1,1,11,4,3,1,0
5021,4,1,8,2,1,4,2
5022,2,2,7,3,2,5,0
5023,1,2,7,8,1,1,2
5024,1,1,9,0,1,4,2
5025,1,1,5,3,1,6,0
5026,1,1,8,4,1,1,2
5027,1,2,12,9,1,4,1
5028,1,1,6,2,3,4,0
5029,1,2,5,3,1,6,2
5030,1,1,9,1,1,5,2
5031,1,1,7,4,1,1,0
5032,1,1,9,9,1,4,1
5033,1,1,8,9,1,3,1
5034,1,2,5,4,3,1,2
5035,1,1,5,3,1,4,2
5036,1,1,6,1,1,6,1
5037,1,2,8,5,2,1,1
5038,7,1,6,0,1,6,1
5039,1,2,8,5,1,5,1
5040,1,1,5,8,1,5,2
5041,8,1,5,0,1,2,2
5042,2,2,3,0,1,4,2
5043,2,1,7,2,1,3,1
5044,2,1,1,1,1,6,0
5045,1,2,3,8,1,3,1
5046,1,2,9,4,1,1,0
5047,9,1,8,4,1,1,1
5048,1,2,5,6,1,3,1
5049,8,1,6,1,1,4,1
5050,1,1,8,4,3,1,0
5051,9,1,5,4,1,5,2
5052,1,2,7,1,1,4,1
5053,5,1,3,4,2,4,0
5054,1,2,5,7,3,1,0
5055,1,1,9,4,1,4,2
5056,1,1,10,4,1,3,1
5057,1,2,8,9,1,2,1
5058,9,1,4,9,1,4,2
5059,6,1,9,4,1,1,2
5060,9,1,7,8,1,6,0
5061,9,2,2,1,1,4,0
5062,2,1,6,0,1,1,1
5063,9,2,6,8,1,6,1
5064,8,2,11,4,1,1,1
5065,1,2,5,0,3,3,1
5066,1,2,6,3,1,6,1
5067,1,1,11,6,1,6,1
5068,1,2,3,4,1,6,0
5069,2,2,1,7,1,3,1
5070,9,2,10,4,1,1,1
5071,1,2,3,0,2,2,0
5072,1,2,9,9,3,3,0
5073,1,2,10,4,1,3,0
5074,1,1,7,2,2,3,0
5075,1,2,5,5,1,5,1
5076,1,1,1,2,3,6,0
5077,1,1,7,6,1,3,1
5078,1,2,12,6,1,1,2
5079,9,1,2,3,1,3,2
5080,1,2,6,8,3,1,0
5081,1,1,7,4,2,4,1
5082,2,2,5,4,1,3,1
5083,1,2,4,4,1,5,0
5084,2,2,1,3,1,6,0
5085,9,1,5,5,1,5,2
5086,1,1,7,3,2,5,2
5087,1,1,8,2,1,4,2
5088,1,1,5,2,1,3,0
5089,6,2,10,8,2,4,1
5090,8,2,5,1,1,6,1
5091,7,2,9,1,1,5,2
5092,1,2,7,9,1,3,2
5093,9,2,7,1,3,1,0
5094,9,1,3,8,1,1,1
5095,1,1,11,9,1,6,1
5096,6,2,1,3,1,6,2
5097,2,1,6,5,1,5,1
5098,1,2,4,3,3,4,0
5099,1,2,8,0,1,3,2
5100,1,2,4,8,1,5,2
5101,1,1,5,5,1,1,0
5102,1,1,4,5,1,5,2
5103,1,2,5,6,3,3,0
5104,9,1,1,1,1,4,1
5105,5,2,6,4,1,2,2
5106,1,2,4,6,3,3,0
5107,9,2,5,1,1,3,1
5108,1,1,5,4,1,2,2
5109,9,1,3,1,1,3,2
5110,2,1,7,1,1,5,1
5111,5,2,3,7,1,6,1
5112,1,1,12,8,1,6,0
5113,1,2,5,5,2,6,1
5114,1,1,9,2,1,5,1
5115,1,2,1,2,1,4,0
5116,1,1,7,0,1,6,0
5117,1,1,7,7,1,3,1
5118,1,1,7,5,1,2,2
5119,6,1,6,0,1,1,1
5120,1,1,12,8,1,6,2
5121,1,1,5,1,3,1,0
5122,2,2,9,8,1,1,1
5123,9,2,6,8,2,4,0
5124,1,2,7,4,1,2,2
5125,2,1,10,9,1,1,1
5126,1,1,5,5,1,6,0
5127,1,2,6,9,1,6,1
5128,1,1,7,4,3,1,2
5129,2,2,3,4,1,6,0
5130,1,1,6,8,1,3,1
5131,6,1,6,8,1,6,0
5132,2,2,2,1,1,4,0
5133,9,1,7,4,3,1,2
5134,9,1,3,2,3,6,0
5135,9,2,7,3,2,1,0
5136,2,2,7,5,1,3,1
5137,7,2,4,6,1,4,1
5138,1,1,7,3,1,5,1
5139,2,1,5,1,1,1,1
5140,1,1,7,6,1,4,1
5141,9,2,6,5,3,1,0
5142,1,2,11,7,1,3,2
5143,1,2,5,4,1,1,1
5144,1,1,5,1,2,1,1
5145,6,2,5,1,1,4,2
5146,1,2,5,5,1,1,0
5147,1,2,5,0,1,5,1
5148,2,2,9,5,1,5,1
5149,6,1,6,4,1,4,2
5150,1,2,5,4,1,6,2
5151,1,1,8,9,1,5,2
5152,1,2,10,5,1,1,0
5153,1,2,5,6,1,1,1
5154,1,1,4,7,1,4,1
5155,7,1,7,4,1,6,1
5156,1,2,9,3,1,4,2
5157,1,2,8,5,1,5,0
5158,1,2,6,0,3,2,0
5159,1,2,4,7,2,4,0
5160,1,1,7,2,1,3,1
5161,1,2,7,3,2,1,0
5162,1,2,10,4,1,1,2
5163,1,2,1,0,1,1,2
5164,1,2,7,4,1,3,2
5165,8,1,5,8,1,6,1
5166,1,1,5,4,1,4,2
5167,1,1,2,0,2,3,1
5168,1,1,7,3,1,5,1
5169,8,1,2,9,1,5,1
5170,2,1,5,3,1,3,2
5171,1,2,6,4,1,5,1
5172,1,1,5,5,1,1,2
5173,2,2,11,2,3,1,0
5174,1,1,5,6,1,4,0
5175,2,2,9,4,1,1,1
5176,1,2,10,9,1,1,1
5177,2,2,10,9,3,4,1
5178,1,1,5,5,1,1,1
5179,5,1,5,0,1,1,2
5180,1,2,5,3,1,6,1
5181,2,2,8,8,1,1,0
5182,1,1,5,4,3,5,0
5183,6,2,5,6,3,4,1
5184,1,1,4,4,3,4,0
5185,9,2,5,1,3,1,0
5186,1,2,4,5,1,1,1
5187,1,2,6,5,3,4,0
5188,2,1,3,5,2,5,0
5189,1,2,3,2,1,5,0
5190,2,2,4,2,1,1,1
5191,2,1,9,3,1,1,2
5192,8,2,5,3,3,5,2
5193,1,1,7,5,1,1,1
5194,1,1,6,9,1,4,1
5195,1,2,5,3,1,2,2
5196,1,2,11,4,1,4,0
5197,1,2,5,1,1,4,1
5198,1,1,10,9,1,1,2
5199,1,2,7,4,1,6,2
5200,1,1,8,7,1,1,1
5201,1,1,5,3,1,4,1
5202,1,2,9,2,2,1,2
5203,1,2,7,5,1,1,1
5204,1,1,10,6,1,1,0
5205,1,1,5,4,1,1,1
5206,1,2,8,2,1,3,2
5207,1,1,6,7,3,3,0
5208,1,2,5,3,1,1,1
5209,1,2,5,2,3,1,0
5210,9,2,11,3,3,5,0
5211,1,1,6,4,1,2,1
5212,1,2,8,2,1,1,1
5213,2,2,10,4,1,1,1
5214,1,2,9,7,1,1,1
5215,5,2,7,5,1,3,1
5216,8,1,9,5,1,2,1
5217,1,2,5,6,1,1,1
5218,1,2,12,0,2,2,2
5219,1,2,4,0,1,4,1
5220,1,2,5,2,1,2,2
5221,1,2,5,8,1,1,1
5222,1,1,5,3,1,5,2
5223,1,1,10,8,1,4,0
5224,1,2,5,5,1,4,1
5225,1,2,1,5,1,5,1
5226,9,1,5,5,3,2,0
5227,1,2,6,0,1,3,1
5228,1,2,3,5,1,5,1
5229,2,2,3,8,1,3,1
5230,1,1,12,9,1,1,1
5231,1,2,4,5,1,1,1
5232,1,1,5,3,1,2,2
5233,1,1,8,1,1,2,0
5234,9,1,10,2,3,2,0
5235,3,2,6,2,1,5,2
5236,2,1,8,4,1,2,2
5237,1,2,9,5,1,1,2
5238,1,1,5,6,1,6,1
5239,8,1,9,3,1,6,0
5240,1,1,6,3,2,1,0
5241,1,2,7,5,1,6,1
5242,1,1,3,4,1,2,1
5243,1,2,9,8,1,2,1
5244,1,1,6,3,1,4,0
5245,8,1,11,2,1,3,2
5246,2,2,5,4,2,1,1
5247,9,2,10,5,1,4,1
5248,9,1,5,0,1,5,1
5249,1,1,5,6,1,1,1
5250,1,2,9,3,1,6,0
5251,1,2,1,2,1,6,1
5252,1,1,7,4,1,6,1
5253,6,1,1,5,1,6,1
5254,1,2,10,6,1,5,0
5255,2,1,11,3,1,3,0
5256,1,2,6,6,1,1,1
5257,5,1,9,5,2,5,0
5258,1,2,5,8,3,3,0
5259,2,1,5,1,1,1,2
5260,1,2,5,9,1,6,1
5261,7,2,5,1,1,1,0
5262,4,2,11,3,1,6,1
5263,1,2,5,5,1,4,1
5264,1,1,5,8,1,6,0
5265,1,1,5,5,1,1,1
5266,8,1,10,5,1,1,1
5267,1,1,7,6,1,1,1
5268,1,1,7,2,1,6,0
5269,9,2,7,3,1,2,2
5270,1,2,8,2,1,2,1
5271,6,1,6,9,1,1,1
5272,1,1,5,9,1,1,1
5273,1,1,3,1,3,2,0
5274,1,1,7,2,1,1,1
5275,9,2,7,4,1,4,2
5276,8,2,6,2,2,2,1
5277,1,2,4,1,1,1,1
5278,1,2,7,4,3,4,1
5279,1,1,6,7,1,1,2
5280,2,1,5,8,1,1,1
5281,1,1,5,2,1,3,2
5282,3,1,8,4,1,5,2
5283,9,1,1,4,1,4,1
5284,1,2,3,1,2,3,0
5285,5,2,8,4,1,3,2
5286,1,2,5,1,1,4,2
5287,1,1,10,7,1,4,1
5288,1,1,3,0,1,2,2
5289,1,2,7,0,1,4,2
5290,7,2,8,7,1,6,0
5291,1,2,9,6,2,1,2
5292,9,2,12,8,1,1,1
5293,2,2,4,4,1,3,0
5294,9,2,5,5,2,2,0
5295,6,2,7,3,1,5,2
5296,1,2,6,1,1,2,1
5297,9,2,3,5,1,4,2
5298,1,2,5,3,1,5,2
5299,1,2,4,1,3,2,0
5300,2,1,11,6,1,5,2
5301,1,2,9,9,1,4,0
5302,2,2,2,6,1,4,0
5303,1,1,8,3,1,1,1
5304,1,1,7,0,1,1,2
5305,2,2,6,4,1,5,0
5306,1,1,5,3,1,6,2
5307,6,2,2,2,1,4,2
5308,8,2,5,4,1,1,1
5309,6,1,9,1,1,3,1
5310,2,2,4,4,2,6,1
5311,1,1,7,9,1,5,0
5312,6,2,7,0,3,4,2
5313,1,1,5,2,1,3,0
5314,1,2,3,5,3,5,0
5315,1,1,10,2,1,4,1
5316,1,2,5,3,1,2,2
5317,6,2,7,4,2,4,1
5318,2,2,1,0,1,4,2
5319,1,1,4,5,1,2,0
5320,1,1,8,2,1,1,2
5321,1,1,6,6,3,1,1
5322,1,1,5,9,1,1,2
5323,1,1,5,7,1,1,1
5324,2,1,6,3,1,1,0
5325,1,1,9,4,3,3,0
5326,1,2,7,6,1,1,1
5327,1,1,5,3,1,6,2
5328,7,2,10,7,1,1,1
5329,5,2,12,6,1,4,0
5330,1,1,9,4,1,2,2
5331,7,2,11,1,1,6,2
5332,1,2,8,1,1,6,1
5333,1,1,7,6,1,3,1
5334,1,1,4,0,1,1,1
5335,1,2,5,3,3,1,1
5336,9,1,9,7,1,4,1
5337,1,1,5,2,1,1,1
5338,9,2,11,5,1,4,0
5339,1,2,5,5,1,4,0
5340,6,1,7,3,1,6,0
5341,1,2,7,5,2,6,2
5342,1,1,7,6,2,5,1
5343,1,1,7,5,1,5,0
5344,9,2,2,4,1,3,1
5345,6,1,3,0,1,2,0
5346,1,2,3,3,2,3,0
5347,1,2,7,1,1,3,2
5348,9,1,12,6,1,1,2
5349,1,2,9,0,1,1,1
5350,1,1,8,1,3,1,0
5351,1,1,5,1,1,4,2
5352,1,1,5,5,1,1,1
5353,2,1,9,2,1,2,0
5354,1,1,4,2,1,3,2
5355,1,1,9,5,1,2,0
5356,1,1,3,8,1,6,1
5357,1,1,6,4,1,5,2
5358,1,1,6,9,1,3,1
5359,1,1,9,6,1,4,1
5360,8,2,2,5,1,3,0
5361,2,1,6,3,1,2,1
5362,1,1,9,8,1,1,1
5363,8,2,5,7,1,1,1
5364,9,2,5,6,1,5,0
5365,1,1,1,3,1,6,0
5366,1,1,9,8,1,1,1
5367,1,1,8,1,1,4,1
5368,1,1,3,4,3,4,2
5369,1,1,8,4,3,1,0
5370,1,2,10,6,3,2,0
5371,1,1,5,5,3,1,0
5372,1,2,3,2,2,4,2
5373,1,2,4,4,1,1,2
5374,9,1,4,1,3,4,1
5375,6,1,10,7,1,4,0
5376,1,2,5,1,1,5,1
5377,1,1,4,6,1,4,1
5378,9,1,2,8,1,2,1
5379,1,1,2,4,3,1,0
5380,1,2,7,5,1,1,0
5381,1,1,6,4,1,6,2
5382,1,2,6,4,1,1,1
5383,9,1,4,0,1,2,2
5384,6,2,10,9,1,5,1
5385,1,2,5,4,3,6,0
5386,1,2,9,4,3,3,0
5387,2,2,5,1,1,1,0
5388,1,2,10,7,1,2,1
5389,1,2,5,2,1,1,1
5390,1,2,8,3,1,3,2
5391,9,1,9,4,1,6,1
5392,1,1,5,3,3,5,0
5393,1,1,6,7,2,2,0
5394,1,1,2,0,1,6,0
5395,1,2,2,0,2,6,2
5396,8,2,5,5,1,4,0
5397,1,2,9,6,1,1,0
5398,1,2,6,2,1,2,1
5399,1,1,11,1,1,2,0
5400,8,2,8,4,2,3,0
5401,1,1,5,5,1,4,1
5402,8,2,4,7,1,1,1
5403,1,2,5,2,1,3,2
5404,6,2,5,6,2,5,1
5405,1,1,5,9,1,6,1
5406,9,1,7,6,1,6,0
5407,8,2,8,1,1,1,1
5408,1,1,5,4,3,2,0
5409,1,2,9,7,1,4,2
5410,1,2,9,8,1,1,1
5411,1,2,7,9,1,2,1
5412,1,2,6,0,1,2,0
5413,6,2,3,8,1,4,1
5414,1,1,7,5,1,3,1
5415,1,1,8,2,1,3,2
5416,1,1,5,8,1,6,1
5417,1,1,9,3,2,2,2
5418,8,1,10,9,1,3,1
5419,1,2,4,6,1,4,0
5420,1,1,5,3,1,1,0
5421,8,1,6,2,1,5,2
5422,1,1,5,3,1,4,1
5423,9,1,10,5,1,2,2
5424,2,1,8,0,1,1,2
5425,8,1,11,8,1,2,0
5426,8,1,7,5,3,3,0
5427,1,2,7,4,1,3,1
5428,2,2,9,6,1,6,1
5429,9,2,3,6,1,4,1
5430,1,1,5,1,3,4,0
5431,3,1,6,8,1,1,1
5432,1,2,7,9,2,2,0
5433,1,1,3,4,1,6,2
5434,2,2,4,6,3,1,0
5435,1,2,7,7,1,6,2
5436,1,1,6,2,1,3,1
5437,1,2,11,7,1,3,0
5438,1,2,7,0,1,6,0
5439,2,2,6,3,1,3,2
5440,1,1,5,3,2,5,0
5441,9,1,5,5,1,4,2
5442,8,2,4,2,1,5,2
5443,1,2,7,1,2,1,0
5444,8,1,12,9,1,1,1
5445,1,2,8,4,3,4,0
5446,1,1,4,9,1,5,0
5447,1,1,3,0,1,5,1
5448,1,1,12,8,1,2,1
5449,1,1,12,7,1,1,1
5450,1,1,4,2,1,2,2
5451,1,1,3,2,1,6,1
5452,1,1,1,2,1,6,0
5453,1,1,5,8,1,6,2
5454,2,1,8,6,2,2,0
5455,2,1,5,6,3,1,2
5456,1,2,10,0,2,4,2
5457,1,2,4,8,1,5,0
5458,7,1,4,4,3,2,2
5459,1,2,6,5,1,3,1
5460,9,1,7,7,3,1,1
5461,1,2,5,2,1,6,2
5462,1,1,3,5,2,4,0
5463,9,1,11,5,1,4,1
5464,2,2,8,5,1,4,2
