,SEX,RAC1P,MSP,PINCP_DECILE,EDU,OWN_RENT,HOUSING_TYPE
5012,1,1,1,6,8,1,2
5013,2,3,3,2,5,1,3
5014,2,1,3,3,4,0,1
5015,2,2,1,4,5,0,1
5016,2,1,2,0,5,1,1
5017,1,1,1,1,3,1,1
5018,1,1,3,5,5,0,1
5019,2,1,4,2,2,1,1
5020,1,1,1,3,5,1,1
5021,1,5,2,5,4,0,1
5022,1,2,1,3,4,1,2
5023,2,1,1,0,1,0,2
5024,1,6,4,9,4,0,2
5025,1,1,1,4,1,0,2
5026,2,1,1,1,1,1,1
5027,1,1,1,2,3,0,2
5028,2,1,1,4,8,0,3
5029,1,1,3,4,7,0,2
5030,2,1,3,0,1,0,2
5031,1,1,3,3,3,1,2
5032,1,1,2,0,3,1,1
5033,2,1,5,1,3,1,1
5034,2,1,4,6,1,0,1
5035,2,1,4,2,5,0,2
5036,2,1,3,1,5,0,2
5037,2,1,3,0,5,0,1
5038,1,1,2,5,7,0,2
5039,1,2,1,2,5,1,1
5040,1,5,5,2,4,0,3
5041,1,1,1,0,4,1,3
5042,1,1,4,4,4,1,1
5043,1,1,3,4,5,0,1
5044,2,1,5,1,3,0,2
5045,1,1,5,2,5,1,1
5046,1,6,1,6,5,0,2
5047,1,1,2,2,3,1,1
5048,2,2,2,5,8,1,1
5049,1,1,1,5,3,1,1
5050,2,1,2,0,1,0,1
5051,1,3,2,3,8,1,1
5052,2,9,1,0,1,0,1
5053,1,1,1,0,5,1,3
5054,2,5,2,0,6,1,1
5055,2,1,5,2,3,1,1
5056,2,1,1,8,4,0,2
5057,1,1,1,4,2,0,2
5058,1,4,3,2,4,1,2
5059,2,1,1,5,3,0,2
5060,2,1,2,5,2,0,1
5061,1,1,5,2,4,1,2
5062,2,1,5,1,3,0,2
5063,1,3,5,4,8,0,3
5064,1,1,2,2,4,1,1
5065,1,1,1,0,5,0,1
5066,1,1,4,0,2,1,3
5067,1,1,4,0,3,0,2
5068,1,1,2,7,4,0,1
5069,2,4,1,6,3,1,1
5070,2,6,2,3,5,1,1
5071,1,1,5,2,3,1,2
5072,2,1,6,0,4,0,1
5073,2,1,1,2,5,0,2
5074,1,1,5,0,2,1,1
5075,1,1,2,2,6,1,1
5076,1,1,2,0,5,0,2
5077,2,2,1,5,5,1,1
5078,2,1,2,6,6,0,1
5079,2,1,1,4,3,0,2
5080,2,1,1,6,2,0,2
5081,2,2,1,2,12,1,1
5082,1,1,1,0,4,1,1
5083,1,1,1,4,4,0,2
5084,2,1,1,5,5,1,1
5085,2,1,5,0,3,1,1
5086,1,7,3,1,3,1,1
5087,1,1,3,0,2,1,1
5088,2,1,5,4,2,1,3
5089,2,1,3,7,2,0,1
5090,2,1,1,0,1,0,1
5091,2,2,1,2,10,0,3
5092,1,1,4,5,6,0,2
5093,2,1,3,2,8,1,2
5094,2,2,1,2,5,0,2
5095,2,1,3,2,3,1,1
5096,1,1,2,3,2,1,1
5097,2,9,2,2,3,0,1
5098,2,1,1,0,2,1,2
5099,2,5,1,0,1,1,1
5100,2,1,1,0,1,0,1
5101,1,3,1,2,3,0,1
5102,2,2,6,0,4,1,1
5103,2,2,2,3,4,1,2
5104,2,1,1,1,3,0,2
5105,2,1,3,0,1,1,1
5106,2,2,4,0,1,0,2
5107,2,2,6,2,5,1,1
5108,2,1,1,0,1,1,1
5109,1,1,2,4,1,1,1
5110,1,1,3,1,1,0,3
5111,1,1,1,5,4,0,2
5112,1,1,3,1,5,0,3
5113,2,1,3,2,3,1,1
5114,2,1,1,2,11,1,1
5115,1,1,4,0,3,0,3
5116,2,1,2,0,1,1,1
5117,2,1,3,0,1,1,1
5118,2,4,3,3,3,1,2
5119,2,2,3,4,2,1,1
5120,2,1,1,1,4,0,2
5121,1,1,1,0,6,1,1
5122,1,1,2,3,6,1,1
5123,1,1,1,9,2,1,1
5124,1,1,3,3,2,1,1
5125,2,1,2,3,2,1,1
5126,2,1,3,6,1,0,1
5127,2,1,1,1,3,0,1
5128,2,8,3,2,1,1,3
5129,1,1,3,5,6,1,1
5130,2,1,1,0,3,0,1
5131,2,1,1,0,1,1,1
5132,2,1,3,4,3,1,2
5133,2,1,1,3,5,0,1
5134,2,1,1,0,3,1,3
5135,1,1,1,2,12,0,1
5136,2,1,2,2,2,1,1
5137,2,1,4,0,1,0,1
5138,2,5,1,6,6,0,2
5139,2,1,2,4,3,0,1
5140,2,3,4,5,4,1,3
5141,2,1,1,3,9,1,1
5142,1,1,6,5,2,0,1
5143,2,1,3,2,5,1,1
5144,1,2,1,1,3,1,1
5145,1,1,3,1,4,0,2
5146,2,1,1,0,1,0,1
5147,2,1,2,2,2,1,1
5148,1,1,3,2,5,1,1
5149,2,5,3,4,7,0,3
5150,2,1,1,5,7,0,1
5151,2,1,1,0,1,0,2
5152,1,7,2,2,1,0,1
5153,2,1,3,0,3,1,1
5154,2,2,4,0,4,0,2
5155,2,1,1,8,5,0,1
5156,2,2,1,0,1,1,1
5157,1,1,1,6,3,1,1
5158,1,6,1,4,3,0,2
5159,1,1,3,3,3,0,1
5160,2,5,2,0,1,1,1
5161,1,1,2,3,4,1,3
5162,1,1,1,0,6,1,1
5163,2,1,1,2,4,0,1
5164,2,9,3,3,3,0,1
5165,2,9,1,4,5,0,1
5166,2,1,2,0,6,1,1
5167,2,1,5,2,4,0,2
5168,2,1,1,6,3,1,3
5169,1,2,2,5,4,0,1
5170,2,2,1,2,8,1,1
5171,2,1,2,0,3,1,1
5172,2,1,1,5,11,0,1
5173,2,2,3,0,1,0,1
5174,1,1,5,8,7,1,1
5175,1,1,3,4,7,0,1
5176,2,1,1,3,4,1,1
5177,2,1,3,3,5,1,1
5178,2,1,3,5,9,1,1
5179,1,8,3,4,5,0,2
5180,1,1,3,2,4,0,3
5181,2,1,5,3,3,0,2
5182,2,2,2,5,4,0,1
5183,2,8,1,2,2,1,1
5184,1,2,1,5,4,1,2
5185,1,1,2,0,7,1,1
5186,1,1,1,4,9,1,1
5187,2,1,1,1,1,0,1
5188,2,1,3,3,2,0,2
5189,2,1,4,0,5,0,2
5190,2,7,6,2,3,1,1
5191,1,1,4,1,6,1,1
5192,1,1,5,3,2,1,2
5193,1,1,1,2,4,0,2
5194,1,3,3,1,6,1,1
5195,2,1,1,2,6,0,2
5196,2,1,3,3,4,1,3
5197,2,5,2,0,2,1,1
5198,1,5,5,2,9,0,2
5199,2,2,1,1,1,0,1
5200,2,1,5,1,9,0,1
5201,2,1,5,0,1,0,1
5202,1,1,5,1,9,1,1
5203,1,3,2,0,1,1,1
5204,1,1,1,0,1,0,2
5205,2,2,5,5,4,1,1
5206,1,1,2,2,5,0,2
5207,1,1,1,3,7,1,1
5208,2,8,1,1,7,0,1
5209,2,3,1,4,1,0,3
5210,1,1,1,3,8,1,1
5211,2,3,3,3,3,0,1
5212,1,1,5,0,4,1,1
5213,1,2,4,0,2,0,2
5214,1,9,1,1,5,1,1
5215,1,6,4,1,3,0,1
5216,2,1,1,2,10,0,1
5217,1,2,2,0,5,1,1
5218,1,8,3,2,7,0,3
5219,2,1,3,0,4,0,2
5220,2,1,4,0,2,0,3
5221,2,1,2,2,4,1,1
5222,1,3,2,3,3,1,1
5223,2,1,1,0,1,1,1
5224,2,1,1,3,4,0,1
5225,1,4,5,5,2,1,3
5226,1,1,4,0,4,1,1
5227,2,1,2,4,5,0,1
5228,2,1,1,0,5,0,3
5229,1,1,2,3,1,1,1
5230,1,1,1,2,6,1,1
5231,2,1,2,0,1,0,1
5232,1,2,3,2,4,0,2
5233,2,1,3,6,5,0,3
5234,1,1,4,3,3,0,1
5235,2,2,3,0,2,1,1
5236,2,1,3,2,4,1,1
5237,1,1,3,2,1,1,1
5238,2,1,2,4,2,1,1
5239,2,1,3,1,2,0,3
5240,1,5,2,2,4,0,1
5241,1,2,2,4,2,1,1
5242,1,4,1,5,9,0,2
5243,2,1,3,3,4,1,1
5244,2,2,3,3,4,0,2
5245,1,1,2,1,4,0,1
5246,2,1,2,4,2,0,1
5247,2,1,1,1,6,1,1
5248,2,6,1,3,1,1,1
5249,1,6,4,3,5,0,2
5250,2,1,1,0,1,0,1
5251,2,1,2,6,2,0,2
5252,1,9,5,3,5,0,1
5253,1,5,1,4,6,0,1
5254,1,1,1,1,4,0,3
5255,2,1,1,0,1,1,1
5256,2,1,1,5,9,0,1
5257,2,2,1,2,3,1,2
5258,1,1,1,2,7,0,2
5259,2,2,3,3,4,1,1
5260,2,1,3,7,3,0,2
5261,1,1,3,1,1,0,1
5262,2,1,1,0,4,1,3
5263,1,6,5,3,4,0,2
5264,1,5,1,2,2,1,1
5265,2,6,3,2,3,1,1
5266,1,1,1,2,5,0,1
5267,2,1,2,0,4,1,1
5268,2,1,1,6,4,0,1
5269,1,2,5,3,2,1,1
5270,1,1,2,6,1,1,1
5271,2,1,4,4,5,1,1
5272,2,1,1,4,2,1,1
5273,1,2,1,2,4,0,2
5274,2,1,1,4,4,0,1
5275,2,2,3,4,4,1,2
5276,1,1,5,0,7,1,1
5277,1,1,1,0,2,1,1
5278,2,1,1,9,4,0,1
5279,2,3,6,7,3,1,2
5280,2,1,2,3,2,1,1
5281,1,1,4,0,4,1,1
5282,2,2,1,5,2,0,3
5283,2,1,1,1,5,1,1
5284,1,3,1,2,12,1,3
5285,1,9,2,0,1,0,1
5286,1,1,5,2,3,1,2
5287,2,2,1,0,1,0,2
5288,2,1,1,3,1,0,2
5289,1,2,2,1,5,1,1
5290,1,1,3,1,3,0,3
5291,2,1,1,2,4,0,1
5292,1,2,2,4,3,1,1
5293,2,1,2,0,1,0,2
5294,2,1,1,0,1,1,1
5295,2,3,5,2,4,1,1
5296,1,1,3,2,4,1,2
5297,2,3,1,3,2,1,2
5298,2,1,2,2,5,1,1
5299,2,1,4,3,2,1,2
5300,2,1,3,3,8,1,1
5301,2,4,5,0,5,1,2
5302,2,1,3,3,4,0,2
5303,1,8,1,3,2,0,1
5304,2,2,1,3,9,0,2
5305,2,6,1,4,2,0,2
5306,1,1,1,0,3,0,1
5307,2,1,2,2,6,1,1
5308,2,1,1,1,3,1,1
5309,2,2,3,6,3,1,3
5310,2,1,3,2,2,0,2
5311,1,1,1,4,3,0,1
5312,2,6,1,6,9,0,1
5313,2,1,2,0,3,1,3
5314,1,2,1,6,4,1,3
5315,2,1,2,2,1,1,1
5316,2,9,2,6,5,0,1
5317,1,2,2,3,4,0,1
5318,1,2,1,2,4,0,2
5319,1,1,5,3,2,1,2
5320,2,1,1,4,5,1,1
5321,2,5,1,1,5,0,1
5322,1,4,4,2,6,0,3
5323,1,3,2,3,2,1,1
5324,2,1,1,2,3,0,1
5325,2,7,1,0,12,0,1
5326,2,1,2,3,6,1,1
5327,2,1,1,3,2,0,1
5328,2,1,1,3,1,1,1
5329,1,3,4,1,4,0,2
5330,2,2,3,2,8,0,2
5331,2,1,2,3,4,1,1
5332,1,1,2,3,6,1,1
5333,1,1,4,0,3,1,1
5334,2,1,2,2,4,0,2
5335,1,1,1,9,6,0,1
5336,1,1,1,0,4,1,1
5337,1,1,2,0,3,1,1
5338,1,4,1,8,5,0,2
5339,1,1,1,2,4,1,1
5340,2,1,3,2,6,1,1
5341,2,1,1,0,4,0,1
5342,1,1,2,2,2,0,1
5343,1,1,5,1,3,1,2
5344,1,1,1,2,5,1,1
5345,2,1,1,3,3,0,2
5346,2,1,4,2,4,0,2
5347,2,1,1,3,3,1,1
5348,1,2,1,6,8,0,1
5349,2,1,1,0,5,1,1
5350,1,8,1,1,9,0,1
5351,2,1,5,2,1,1,1
5352,1,1,1,5,4,1,1
5353,1,1,3,6,10,1,1
5354,1,1,3,4,3,0,2
5355,2,1,5,0,1,0,1
5356,2,9,1,0,1,0,2
5357,2,1,2,0,5,1,1
5358,2,9,3,1,1,0,1
5359,1,8,1,5,5,1,1
5360,2,4,1,7,5,0,1
5361,1,7,2,8,8,1,2
5362,2,1,3,2,4,1,1
5363,2,1,2,3,1,1,2
5364,1,1,1,6,3,0,2
5365,2,2,1,1,2,1,2
5366,1,3,2,1,2,1,1
5367,2,9,1,3,2,0,1
5368,1,1,5,6,5,1,1
5369,1,2,1,5,8,0,1
5370,1,7,6,8,8,0,3
5371,2,1,1,2,11,0,3
5372,1,6,1,2,1,0,2
5373,2,1,1,4,12,1,1
5374,1,2,1,2,7,1,1
5375,1,3,2,7,3,0,1
5376,2,9,1,0,3,0,1
5377,1,1,5,4,4,1,1
5378,1,1,1,0,5,0,1
5379,2,1,2,1,12,1,3
5380,2,1,2,0,1,0,1
5381,1,1,3,3,1,0,2
5382,2,1,2,1,4,1,1
5383,1,6,1,4,2,0,2
5384,2,1,3,0,3,0,1
5385,1,1,1,0,3,0,1
5386,2,6,1,0,1,0,1
5387,2,9,2,4,4,1,3
5388,1,1,2,3,2,1,1
5389,2,1,3,2,12,0,3
5390,2,1,3,2,5,0,2
5391,2,1,1,0,1,0,1
5392,1,1,1,4,7,0,1
5393,2,1,4,0,2,0,1
5394,2,1,1,1,2,0,1
5395,1,1,3,0,1,1,2
5396,2,1,3,2,4,0,1
5397,2,1,2,1,1,1,1
5398,1,1,1,0,5,0,1
5399,1,1,1,0,2,1,3
5400,2,2,3,1,4,1,1
5401,1,2,2,3,3,0,1
5402,1,2,1,5,8,0,1
5403,1,1,3,4,8,1,1
5404,2,1,1,2,8,1,1
5405,1,2,2,4,2,1,1
5406,2,5,2,3,4,1,1
5407,1,2,1,4,4,0,1
5408,1,1,4,2,2,1,1
5409,1,2,1,5,9,0,2
5410,2,3,2,1,1,1,1
5411,2,1,3,0,3,1,1
5412,1,1,1,3,3,0,1
5413,2,1,4,1,2,0,2
5414,2,1,2,4,3,0,1
5415,2,1,1,0,1,1,1
5416,1,9,2,1,5,0,1
5417,1,1,4,4,7,0,2
5418,2,1,5,2,5,0,2
5419,1,1,5,4,4,0,2
5420,2,1,1,2,6,0,1
5421,2,3,3,0,5,0,2
5422,2,2,1,0,1,1,1
5423,2,1,1,4,6,1,1
5424,2,8,5,1,9,0,1
5425,2,1,1,2,3,0,2
5426,2,1,4,6,4,1,1
5427,1,1,4,3,3,1,1
5428,1,7,1,2,4,0,1
5429,2,8,1,6,4,0,1
5430,2,1,2,1,2,0,2
5431,1,1,1,1,2,0,3
5432,2,1,1,2,7,1,1
5433,1,8,3,7,5,0,1
5434,2,1,3,4,2,1,2
5435,2,8,1,0,1,1,1
5436,2,9,2,3,4,0,2
5437,2,1,3,0,1,0,2
5438,1,1,1,4,5,0,3
5439,1,1,1,1,3,0,1
5440,2,5,2,2,4,0,1
5441,2,1,4,0,3,1,1
5442,2,2,1,5,2,1,1
5443,1,1,1,5,10,0,1
5444,2,1,4,1,3,0,2
5445,2,5,5,2,4,1,1
5446,2,4,3,5,4,0,2
5447,1,1,1,0,5,0,1
5448,2,1,1,2,4,0,2
5449,1,1,2,3,5,1,1
5450,2,8,1,1,5,0,1
5451,2,1,4,0,1,1,1
5452,2,1,1,5,3,0,2
5453,2,8,2,3,1,1,1
5454,1,1,1,2,4,1,1
5455,1,1,4,0,5,1,1
5456,2,1,2,1,7,1,3
5457,2,2,1,0,1,0,1
5458,1,1,5,4,11,1,1
5459,2,1,1,3,9,0,1
5460,2,7,1,3,4,1,1
5461,2,2,3,3,1,1,1
5462,2,1,1,1,6,1,1
5463,2,1,3,7,3,0,1
5464,1,2,1,5,5,1,1
5465,1,1,1,2,2,1,1
5466,1,2,1,0,6,1,1
5467,2,1,1,2,12,0,3
5468,1,1,1,2,4,0,2
5469,1,1,5,4,2,1,2
5470,2,2,5,4,4,1,2
5471,1,1,1,5,5,0,2
5472,1,1,1,3,3,1,1
5473,1,1,1,1,4,0,2
5474,1,1,1,5,3,0,2
5475,1,1,2,7,1,0,1
5476,1,1,3,1,4,1,1
5477,2,2,5,4,3,1,2
5478,1,1,1,4,5,0,2
5479,2,1,1,4,5,0,2
5480,1,7,1,5,3,0,1
5481,1,1,5,4,3,1,2
5482,2,9,1,0,4,1,1
5483,1,2,4,4,5,1,1
5484,2,1,2,3,7,1,1
5485,2,1,1,0,1,1,1
5486,1,3,6,3,2,0,2
5487,2,1,1,1,5,0,1
5488,1,1,1,3,5,0,2
5489,1,1,1,5,3,0,1
5490,1,2,2,8,8,0,2
5491,1,2,5,2,3,1,2
5492,2,1,1,2,3,0,2
5493,1,1,1,1,1,1,1
5494,1,1,1,3,4,1,1
5495,2,1,1,0,1,0,1
5496,2,1,4,2,3,1,1
5497,1,1,1,6,9,1,1
5498,1,1,1,4,9,1,1
5499,1,1,1,2,7,1,1
5500,1,1,1,2,4,1,1
5501,2,1,1,2,7,1,3
5502,1,1,1,1,5,0,2
5503,2,2,1,2,7,0,1
5504,1,1,3,1,2,1,1
5505,2,1,4,1,3,1,1
5506,1,1,4,2,6,1,1
5507,2,1,5,3,3,1,2
5508,2,6,1,3,4,0,2
5509,1,1,1,1,3,0,2
5510,2,2,1,5,8,1,2
5511,2,1,2,4,4,1,1
5512,2,1,1,3,3,0,1
5513,2,2,2,2,2,0,1
5514,2,1,1,2,1,1,1
5515,2,1,5,0,1,0,1
5516,1,1,3,3,6,0,1
5517,1,1,3,8,3,0,3
5518,2,2,5,2,5,1,1
5519,2,1,1,1,6,1,1
5520,2,1,3,0,1,1,1
5521,2,8,3,8,9,1,1
5522,2,2,5,3,1,1,1
5523,2,1,3,1,2,0,2
5524,1,1,4,2,4,0,2
5525,1,2,4,4,3,1,1
5526,1,2,1,1,4,1,3
5527,1,1,1,0,4,1,2
5528,2,1,1,0,4,1,1
5529,1,2,1,0,5,0,3
5530,1,1,2,3,6,1,1
5531,1,2,4,2,8,1,1
5532,2,1,3,0,6,1,1
5533,2,1,5,1,4,1,1
5534,2,1,1,0,4,1,3
5535,2,1,1,2,8,1,1
5536,1,1,5,3,3,1,1
5537,2,1,2,3,2,1,1
5538,1,2,3,2,6,0,1
5539,2,2,2,2,5,1,1
5540,2,6,4,2,6,1,1
5541,2,1,3,0,2,0,2
5542,2,1,2,0,4,0,2
5543,1,2,5,3,5,1,1
5544,2,1,3,5,3,1,1
5545,2,1,3,0,4,1,3
5546,2,1,2,3,6,1,1
5547,1,1,3,4,4,0,2
5548,1,4,1,2,8,1,1
5549,2,1,5,2,2,1,2
5550,2,1,2,3,4,1,1
5551,2,2,1,1,4,0,1
5552,2,9,1,0,4,1,1
5553,2,4,2,1,6,1,1
5554,1,1,1,1,3,1,1
5555,1,1,1,2,10,1,3
5556,1,3,3,0,3,1,1
5557,1,4,1,5,10,0,2
5558,1,1,1,1,5,0,1
5559,1,9,1,2,12,1,1
5560,1,8,1,0,2,0,2
5561,2,1,2,5,2,1,1
5562,1,2,2,2,4,1,3
5563,1,1,1,0,3,0,2
5564,2,1,4,7,8,1,1
5565,1,2,1,3,4,0,1
5566,2,1,1,0,1,0,2
5567,1,4,5,6,5,1,1
5568,1,1,1,2,5,1,1
5569,1,2,2,2,4,0,1
5570,1,1,6,2,6,1,1
5571,1,1,2,0,2,1,1
5572,1,1,1,4,4,0,2
5573,1,2,1,4,2,0,2
5574,1,1,3,3,4,0,2
5575,1,1,1,6,2,0,2
5576,1,1,3,5,3,0,1
5577,1,1,5,0,3,1,2
5578,2,1,5,0,6,1,1
5579,2,1,3,2,4,0,2
5580,1,2,4,3,7,1,1
5581,1,2,1,2,2,1,1
5582,1,1,1,0,4,0,2
5583,2,1,1,7,3,1,1
5584,1,1,1,0,5,0,3
5585,1,1,3,3,4,1,1
5586,1,3,5,6,6,1,1
5587,2,1,3,4,5,1,1
5588,2,1,1,3,1,1,1
5589,2,1,2,0,4,1,1
5590,1,2,1,8,3,0,2
5591,2,9,2,3,5,0,1
5592,2,1,1,0,1,0,1
5593,2,1,1,2,5,0,2
5594,2,1,1,1,7,0,1
5595,1,7,1,4,3,0,1
5596,2,1,1,2,4,0,2
5597,1,1,1,6,2,1,1
5598,2,1,1,0,1,0,2
5599,1,3,2,0,4,1,2
5600,1,1,2,3,3,1,1
5601,1,1,1,2,3,0,1
5602,1,1,2,7,4,1,3
5603,1,1,5,3,7,0,1
5604,1,1,5,6,6,0,2
5605,1,1,2,3,3,1,1
5606,2,1,1,0,7,0,2
5607,1,7,1,2,1,1,3
5608,1,1,2,5,7,0,2
5609,1,2,1,2,2,1,1
5610,2,1,5,2,7,1,1
5611,1,1,3,3,3,1,1
5612,2,1,3,1,9,1,1
5613,2,1,1,4,4,1,3
5614,2,4,1,4,7,1,1
5615,2,2,3,3,4,0,2
5616,2,2,1,0,1,0,1
5617,1,1,1,3,2,0,1
5618,2,1,2,2,6,1,1
5619,2,5,1,0,2,1,1
5620,1,2,1,2,4,1,2
5621,1,6,6,6,2,0,1
5622,1,1,1,7,3,0,2
5623,2,1,2,3,3,1,1
5624,1,1,1,2,4,0,1
5625,1,1,3,0,3,1,2
5626,2,1,5,0,1,1,1
5627,1,2,2,2,7,0,3
5628,2,1,3,1,6,1,1
5629,2,1,4,0,2,1,1
5630,2,1,5,3,3,1,2
5631,2,1,2,5,11,1,1
5632,2,1,1,2,10,0,3
5633,1,1,1,3,4,0,2
5634,2,1,4,0,1,0,1
5635,1,1,2,4,1,1,1
5636,1,1,1,1,6,0,3
5637,2,1,3,3,2,1,1
5638,2,1,1,2,3,1,1
5639,2,1,3,4,4,0,1
5640,1,2,3,2,12,1,1
5641,2,8,4,2,4,0,2
5642,1,2,2,2,6,1,1
5643,2,1,3,7,3,1,1
5644,2,1,1,5,3,0,2
5645,2,9,4,1,4,1,1
5646,1,9,1,0,4,1,1
5647,1,3,6,8,7,0,3
5648,1,6,4,2,5,1,2
5649,1,1,6,2,2,0,2
5650,2,1,1,1,9,1,1
5651,1,1,1,0,7,1,3
5652,1,1,4,2,2,0,1
5653,1,2,1,5,5,0,2
5654,1,2,1,5,10,0,1
5655,1,9,2,1,1,0,3
5656,1,1,2,2,2,1,1
5657,1,1,1,1,2,0,2
5658,2,4,4,7,9,0,1
5659,2,1,2,2,1,0,1
5660,1,2,5,2,3,1,2
5661,1,1,1,5,3,0,2
5662,2,1,1,0,7,1,1
5663,2,5,1,4,5,1,1
5664,1,1,5,3,2,1,2
5665,1,8,5,2,5,0,1
5666,1,1,1,5,2,1,1
5667,1,1,1,7,5,1,1
5668,1,7,1,3,10,1,1
5669,1,1,5,2,8,0,2
5670,1,5,1,4,6,0,2
5671,2,1,4,4,8,1,1
5672,2,2,2,3,5,0,2
5673,2,1,1,0,1,1,1
5674,1,2,1,2,2,0,1
5675,1,1,1,0,4,1,1
5676,1,6,1,2,4,1,2
5677,2,6,1,1,12,1,1
5678,2,2,1,4,5,0,2
5679,2,1,1,6,3,0,2
5680,2,1,5,0,1,0,1
5681,1,1,1,4,8,0,1
5682,2,1,4,0,5,1,3
5683,1,4,1,3,3,1,1
5684,1,2,1,1,5,0,1
5685,2,1,1,2,5,1,1
5686,1,1,3,3,4,0,2
5687,2,2,1,4,5,0,2
5688,2,1,1,0,1,0,1
5689,2,1,1,0,6,0,1
5690,2,6,3,1,2,1,2
5691,2,1,1,1,4,1,1
5692,1,1,1,3,5,1,1
5693,2,1,1,0,3,1,3
5694,2,2,2,1,2,0,2
5695,2,2,1,2,2,0,3
5696,2,1,1,0,4,0,2
5697,1,1,1,4,4,1,1
5698,2,1,2,1,9,1,1
5699,1,9,3,0,4,0,2
5700,2,1,4,2,6,0,2
5701,1,2,3,6,5,1,1
5702,1,1,1,5,6,0,1
5703,2,1,1,2,6,1,1
5704,2,1,5,0,3,0,2
5705,1,1,1,1,7,1,1
5706,2,1,2,2,8,0,3
5707,2,1,4,0,1,0,1
5708,2,6,1,1,9,1,2
5709,2,2,2,0,3,0,2
5710,1,1,1,2,2,0,2
5711,1,1,5,0,4,1,2
5712,1,1,3,1,3,0,2
5713,2,2,3,0,4,0,2
5714,2,1,1,3,5,1,1
5715,2,2,2,0,3,0,3
5716,1,2,2,4,2,0,2
5717,1,2,5,1,1,1,1
5718,1,9,3,3,2,1,1
5719,1,1,1,0,4,0,1
5720,1,2,1,1,8,1,1
5721,2,7,1,1,8,0,1
5722,2,1,3,0,1,1,1
5723,2,1,1,5,2,0,1
5724,2,1,2,1,5,0,1
5725,1,1,5,2,4,0,2
5726,1,1,1,2,4,0,3
5727,1,1,1,1,5,1,1
5728,2,4,1,0,6,0,1
5729,1,1,4,2,3,1,1
5730,1,1,3,2,3,1,2
5731,2,1,3,4,1,1,3
5732,2,2,1,1,8,1,1
5733,2,1,1,2,4,1,1
5734,2,4,1,5,3,1,1
5735,1,8,5,2,8,1,1
5736,1,2,6,4,3,1,1
5737,2,1,2,0,5,0,2
5738,2,1,1,7,3,0,2
5739,1,1,1,3,2,0,1
5740,2,1,5,1,4,0,2
5741,1,1,2,2,2,0,1
5742,2,1,1,0,1,1,1
5743,2,1,5,1,10,1,1
5744,2,1,3,0,4,0,2
5745,1,2,6,3,1,1,1
5746,2,1,1,2,10,0,3
5747,1,1,1,2,6,1,1
5748,1,1,1,3,3,0,1
5749,2,1,3,0,2,1,3
5750,2,9,1,1,1,0,1
5751,2,2,3,1,3,0,2
5752,2,2,1,1,5,0,1
5753,2,2,3,7,3,0,1
5754,2,2,4,0,4,1,1
5755,1,2,1,1,2,0,2
5756,1,1,1,2,1,0,1
5757,2,1,1,1,3,1,1
5758,1,1,1,4,4,0,2
5759,1,1,3,1,6,0,1
5760,2,1,1,0,7,1,1
5761,1,1,1,1,4,0,2
5762,2,1,3,3,4,0,1
5763,2,1,1,5,4,1,1
5764,1,1,1,5,6,1,1
5765,1,1,1,4,4,0,1
5766,2,1,2,3,1,1,1
5767,1,1,3,5,6,0,2
5768,1,1,1,1,11,1,1
5769,1,1,1,6,7,0,1
5770,2,1,1,2,5,0,2
5771,1,1,1,4,7,0,1
5772,1,5,5,1,4,1,2
5773,1,1,1,4,4,0,2
5774,1,1,2,0,3,1,1
5775,2,3,2,4,3,1,1
5776,1,1,2,5,5,0,1
5777,2,1,4,1,4,0,2
5778,2,1,5,2,3,1,2
5779,2,1,2,6,8,1,1
5780,2,1,1,0,1,0,1
5781,2,1,2,2,6,1,1
5782,1,1,1,2,6,0,1
5783,1,5,4,1,3,0,1
5784,1,1,1,6,3,0,1
5785,1,1,2,3,4,1,1
5786,1,1,1,3,8,0,1
5787,1,1,5,2,6,1,3
5788,2,1,5,6,3,1,1
5789,2,1,1,0,1,1,1
5790,1,6,2,1,5,0,1
5791,2,1,2,8,8,0,3
5792,2,1,6,0,3,1,3
5793,2,5,5,0,2,0,1
5794,1,1,4,3,6,1,1
5795,2,3,4,2,3,1,1
5796,1,1,5,0,4,1,2
5797,2,1,3,0,8,1,1
5798,2,1,2,2,6,1,1
5799,2,2,3,2,2,1,1
5800,1,2,1,6,4,1,3
5801,2,1,1,2,3,1,1
5802,2,1,1,6,2,0,1
5803,1,1,1,0,1,1,1
5804,2,1,3,2,3,0,2
5805,1,1,1,1,3,0,2
5806,1,1,1,1,7,0,1
5807,2,1,1,4,4,1,1
5808,2,1,3,2,3,0,2
5809,2,1,1,0,1,0,1
5810,2,1,2,3,4,0,1
5811,2,2,3,3,3,0,2
5812,2,9,5,0,3,0,2
5813,2,1,1,5,2,1,1
5814,1,4,1,4,5,1,1
5815,1,8,1,1,5,0,1
5816,1,2,2,0,2,0,3
5817,2,1,5,0,1,0,1
5818,2,5,1,4,9,0,3
5819,2,6,4,0,2,0,2
5820,2,2,3,2,4,0,2
5821,1,3,6,7,3,1,1
5822,1,1,2,0,5,0,2
5823,1,2,4,7,2,0,1
5824,2,1,2,1,6,0,1
5825,2,9,3,1,2,0,2
5826,1,1,3,4,2,1,2
5827,2,1,2,5,3,1,1
5828,2,1,1,1,3,0,1
5829,1,1,1,2,12,1,1
5830,2,2,1,2,9,0,1
5831,2,1,3,2,6,1,1
