,SEX,RAC1P,EDU,MSP,PINCP_DECILE,HOUSING_TYPE,OWN_RENT
4087,1,2,5,5,9,1,2
4088,2,1,4,2,9,1,2
4089,2,3,1,3,9,1,0
4090,2,1,5,1,5,1,0
4091,1,1,4,3,7,1,0
4092,1,1,3,2,9,1,1
4093,1,1,1,1,4,1,1
4094,2,1,7,1,9,1,0
4095,1,1,3,2,0,1,0
4096,2,1,8,1,8,1,2
4097,1,1,5,4,3,1,2
4098,1,1,10,6,6,1,2
4099,2,9,10,4,5,3,0
4100,1,1,5,5,9,1,1
4101,2,1,7,6,4,1,2
4102,1,1,7,4,9,1,0
4103,1,1,9,1,6,1,0
4104,1,1,9,6,6,1,1
4105,2,1,9,3,5,1,0
4106,1,1,9,1,7,1,0
4107,1,8,6,3,2,1,1
4108,2,9,2,6,0,1,0
4109,2,2,2,1,8,1,0
4110,1,1,7,6,2,3,1
4111,1,8,2,6,3,1,2
4112,2,1,7,6,3,1,2
4113,1,1,4,1,1,1,2
4114,1,8,5,2,4,1,2
4115,2,6,5,1,1,1,1
4116,1,1,5,6,0,1,2
4117,2,1,7,1,0,1,1
4118,2,1,5,2,7,1,0
4119,1,1,5,4,6,1,0
4120,1,1,7,4,9,2,1
4121,1,5,5,6,8,1,1
4122,1,1,8,5,5,1,0
4123,1,9,6,6,6,2,1
4124,1,9,6,2,6,2,2
4125,2,8,6,6,3,3,1
4126,2,1,4,4,2,3,2
4127,2,1,3,4,1,1,0
4128,1,5,7,1,1,1,0
4129,1,1,8,2,6,1,1
4130,2,8,7,1,8,1,0
4131,1,1,3,1,7,1,0
4132,1,1,5,3,1,3,0
4133,1,1,6,4,9,1,0
4134,2,9,3,2,1,1,0
4135,1,1,5,5,7,1,0
4136,2,1,1,1,7,1,0
4137,1,1,7,3,3,2,2
4138,2,1,5,4,2,1,1
4139,1,2,10,5,1,3,0
4140,1,2,7,1,6,1,0
4141,1,1,5,1,5,1,0
4142,1,1,4,4,3,1,1
4143,2,1,7,6,7,1,1
4144,1,1,5,1,2,1,2
4145,1,8,2,6,8,1,2
4146,1,1,1,6,9,1,1
4147,2,2,2,5,1,3,0
4148,1,8,8,5,5,2,1
4149,2,2,3,5,1,1,0
4150,1,8,1,4,0,1,0
4151,1,5,3,2,2,1,1
4152,1,4,5,6,4,1,2
4153,1,1,2,2,1,1,1
4154,1,1,5,6,2,1,2
4155,1,7,8,1,4,1,2
4156,1,1,11,5,7,1,2
4157,1,1,7,2,7,1,2
4158,1,8,5,2,3,1,1
4159,2,5,5,6,9,1,2
4160,1,1,5,4,1,1,1
4161,1,1,6,1,6,1,1
4162,2,1,2,6,9,1,0
4163,2,3,4,6,3,3,0
4164,2,1,4,2,4,2,0
4165,2,1,4,2,5,1,0
4166,1,1,5,6,2,1,2
4167,2,6,7,1,5,1,1
4168,1,1,3,2,5,1,2
4169,1,1,10,6,6,2,2
4170,2,1,6,6,2,1,2
4171,1,1,4,4,0,2,1
4172,1,1,9,4,5,1,0
4173,1,1,2,1,1,1,1
4174,1,1,8,4,3,1,1
4175,1,1,5,4,9,1,0
4176,1,1,3,1,1,1,1
4177,2,2,2,3,6,3,2
4178,1,1,8,5,1,2,1
4179,1,1,4,4,2,2,0
4180,2,1,3,5,1,1,2
4181,2,2,3,2,0,1,0
4182,1,1,4,5,4,1,2
4183,2,1,1,2,0,1,0
4184,1,1,9,4,1,2,1
4185,1,1,2,1,1,1,1
4186,1,1,7,1,3,1,2
4187,1,8,1,1,8,1,1
4188,2,9,12,6,1,1,0
4189,1,1,1,4,5,1,1
4190,1,9,5,4,7,2,1
4191,1,1,7,6,0,1,2
4192,2,9,12,6,2,3,0
4193,1,1,3,2,6,1,1
4194,2,8,2,1,1,1,0
4195,1,1,1,1,7,1,0
4196,1,1,1,4,2,1,0
4197,1,1,3,1,0,2,0
4198,1,8,4,6,7,1,0
4199,1,8,5,6,6,1,1
4200,1,1,7,6,6,1,2
4201,1,9,8,4,8,1,0
4202,1,1,10,6,2,1,2
4203,1,1,3,2,4,1,1
4204,2,1,7,5,2,1,2
4205,1,1,5,6,1,2,2
4206,1,9,4,2,5,2,0
4207,1,1,4,1,9,1,0
4208,2,1,9,1,7,1,0
4209,2,6,9,1,5,1,0
4210,2,1,11,5,4,1,0
4211,1,1,6,1,5,1,0
4212,2,1,8,1,1,1,1
4213,1,1,7,5,2,3,2
4214,1,1,8,3,7,1,0
4215,1,8,3,4,7,2,1
4216,2,9,5,2,4,3,0
4217,1,1,6,5,3,2,1
4218,1,1,1,3,1,1,0
4219,2,9,1,1,0,1,0
4220,2,1,7,6,6,1,1
4221,1,1,8,4,5,3,2
4222,1,1,4,1,7,1,2
4223,1,1,3,1,0,1,0
4224,1,1,4,1,8,1,1
4225,2,1,7,6,1,1,2
4226,2,1,5,4,4,1,1
4227,1,2,1,2,4,1,2
4228,1,2,2,2,1,1,0
4229,1,1,4,6,3,1,0
4230,1,8,11,2,3,1,0
4231,1,1,5,5,0,1,2
4232,2,1,12,1,7,2,2
4233,2,9,9,4,4,1,0
4234,1,9,2,6,8,1,0
4235,1,2,3,2,1,1,1
4236,1,8,1,2,3,1,1
4237,1,1,8,3,4,1,2
4238,1,1,7,3,5,2,0
4239,1,1,4,4,5,2,1
4240,2,1,7,4,6,2,1
4241,1,1,7,2,9,1,1
4242,1,1,4,1,7,1,0
4243,2,1,3,2,8,1,2
4244,2,1,9,4,8,3,2
4245,1,1,9,2,6,2,2
4246,2,7,3,1,1,1,1
4247,1,8,1,5,9,2,2
4248,1,6,6,2,1,1,2
4249,1,5,8,1,0,1,1
4250,2,8,2,2,5,1,2
4251,1,1,5,6,8,1,2
4252,1,2,12,2,5,2,1
4253,1,1,3,1,1,1,1
4254,1,1,8,5,0,1,1
4255,2,1,8,4,3,3,0
4256,1,1,7,6,8,1,1
4257,2,8,4,6,9,1,1
4258,2,1,5,6,5,1,0
4259,1,1,5,6,1,1,2
4260,2,2,8,3,9,1,0
4261,1,8,11,4,5,1,0
4262,1,2,6,6,3,1,2
4263,1,7,7,1,4,3,0
4264,1,1,9,5,6,2,1
4265,2,1,2,2,0,1,1
4266,2,4,9,4,4,1,0
4267,1,1,5,4,4,1,2
4268,2,1,5,6,4,1,1
4269,2,1,2,1,8,1,0
4270,1,1,8,4,8,1,2
4271,2,1,2,2,1,1,1
4272,1,1,5,1,9,1,1
4273,2,1,3,2,0,1,0
4274,2,6,5,6,4,1,2
4275,1,7,2,6,9,1,1
4276,1,1,5,3,7,2,1
4277,2,8,12,1,7,1,1
4278,1,5,4,6,7,2,0
4279,1,1,7,4,4,2,0
4280,1,7,4,1,6,1,1
4281,1,1,8,4,8,1,2
4282,1,1,3,2,1,1,1
4283,2,1,3,2,1,1,1
4284,2,1,7,5,8,1,0
4285,1,1,1,6,7,1,0
4286,2,1,2,2,1,1,0
4287,2,6,2,2,0,1,0
4288,2,1,2,2,0,1,0
4289,1,9,4,2,6,3,2
4290,2,6,2,2,1,1,1
4291,2,1,3,1,8,1,2
4292,2,9,12,6,5,2,0
4293,1,9,11,1,9,1,0
4294,2,8,4,4,6,1,0
4295,1,1,8,1,3,1,2
4296,2,1,4,3,7,1,0
4297,1,1,3,2,1,1,1
4298,1,9,3,4,4,1,0
4299,1,2,2,1,0,1,0
4300,1,1,8,2,9,1,1
4301,1,1,5,3,2,1,2
4302,1,1,4,3,7,1,0
4303,1,1,9,1,9,1,1
4304,1,1,8,1,6,1,1
4305,2,1,5,4,8,1,0
4306,1,1,9,1,3,1,1
4307,1,8,2,2,5,1,2
4308,2,1,5,4,7,3,0
4309,1,9,3,1,1,1,1
4310,2,2,8,3,3,2,0
4311,2,1,1,5,2,1,1
4312,1,1,5,4,6,2,0
4313,1,1,4,1,5,1,2
4314,1,1,4,5,9,1,1
4315,1,1,4,5,0,1,2
4316,1,1,5,5,9,1,2
4317,2,1,3,5,2,1,0
4318,2,5,5,6,1,3,1
4319,1,1,5,1,3,1,1
4320,1,1,7,5,6,1,2
4321,2,2,1,5,5,1,2
4322,1,1,6,1,3,1,0
4323,2,9,2,2,0,1,0
4324,2,1,2,5,2,3,1
4325,1,1,5,2,2,3,1
4326,1,1,3,2,1,1,0
4327,1,1,3,1,1,1,1
4328,2,1,5,1,0,1,1
4329,1,1,5,1,8,1,0
4330,2,1,1,1,7,1,0
4331,2,1,1,2,1,1,0
4332,1,1,6,5,7,2,2
4333,1,1,9,1,9,1,1
4334,2,1,3,4,0,1,2
4335,2,9,8,5,0,1,2
4336,1,1,8,6,6,1,2
4337,1,1,4,3,4,3,2
4338,1,8,10,4,8,1,2
4339,2,1,5,2,7,1,0
4340,2,1,5,2,5,1,2
4341,2,1,4,2,5,1,2
4342,2,1,6,2,6,1,2
4343,1,2,2,1,1,1,0
4344,1,1,7,1,6,3,0
4345,1,1,7,4,6,1,0
4346,1,1,5,3,1,1,2
4347,2,6,3,4,3,1,0
4348,1,2,7,2,0,1,1
4349,1,1,6,4,5,2,1
4350,1,1,5,6,6,1,2
4351,2,1,5,5,1,3,2
4352,1,1,8,4,7,3,0
4353,1,1,4,1,7,1,2
4354,1,8,2,1,8,1,2
4355,1,2,9,6,8,1,2
4356,1,1,1,1,1,1,1
4357,2,9,11,6,9,2,2
4358,1,9,12,6,3,2,1
4359,1,1,9,4,5,1,0
4360,2,1,1,1,0,2,0
4361,1,6,1,4,0,3,0
4362,2,1,4,3,1,1,0
4363,1,1,5,2,7,1,1
4364,1,1,3,2,0,1,1
4365,2,3,8,5,0,1,1
4366,2,5,5,5,4,1,2
4367,2,1,1,4,3,3,2
4368,2,2,8,4,2,1,1
4369,1,1,4,4,4,1,2
4370,2,1,2,5,1,2,1
4371,2,1,1,4,7,1,2
4372,1,7,5,6,6,3,0
4373,1,1,7,6,0,2,2
4374,1,9,3,2,7,3,2
4375,1,1,9,1,6,1,2
4376,1,1,9,1,6,1,2
4377,2,9,11,1,6,1,1
4378,2,1,5,5,6,1,0
4379,1,8,3,4,2,1,0
4380,1,9,1,2,0,1,0
4381,1,9,2,6,3,1,1
4382,1,9,3,1,0,2,0
4383,1,1,5,1,1,1,2
4384,2,1,5,1,5,1,2
4385,1,7,1,3,8,2,1
4386,2,1,5,4,1,1,0
4387,1,1,7,4,8,1,1
4388,2,8,9,6,5,1,0
4389,1,2,5,3,5,3,0
4390,1,2,7,1,5,3,1
4391,2,2,3,4,5,3,1
4392,2,6,6,5,4,2,2
4393,1,1,4,4,0,1,2
4394,1,1,3,3,0,1,0
4395,1,1,5,6,5,1,2
4396,2,6,3,6,9,1,0
4397,1,1,5,6,4,1,2
4398,2,1,5,6,5,3,2
4399,1,9,11,4,7,1,2
4400,1,1,5,5,9,1,1
4401,2,1,5,2,7,1,1
4402,1,1,7,1,1,1,1
4403,2,1,5,4,3,1,0
4404,1,1,4,6,1,1,1
4405,1,8,3,2,3,1,2
4406,2,1,3,2,0,1,0
4407,1,2,1,2,1,1,1
4408,2,1,8,2,7,1,0
4409,1,1,8,5,4,1,0
4410,2,2,1,4,9,1,1
4411,1,1,9,5,3,1,1
4412,2,1,3,4,5,1,2
4413,2,1,1,6,1,1,0
4414,1,1,8,4,6,1,0
4415,2,2,1,1,1,1,0
4416,1,1,3,2,0,1,0
4417,1,1,5,6,1,1,2
4418,2,6,3,1,0,1,0
4419,1,1,5,6,5,1,1
4420,2,2,5,6,6,1,1
4421,1,1,3,2,1,1,0
4422,2,1,1,2,8,1,0
4423,1,3,2,2,0,1,0
4424,1,1,5,1,3,1,0
4425,1,1,10,6,5,1,2
4426,2,4,6,6,3,1,2
4427,1,1,5,5,4,3,0
4428,1,1,7,4,4,1,0
4429,1,9,7,2,7,1,0
4430,2,6,11,1,7,1,0
4431,2,1,9,4,0,3,0
4432,1,1,4,4,7,1,2
4433,2,9,11,6,0,1,0
4434,2,1,3,2,1,1,1
4435,1,2,7,6,1,1,2
4436,1,1,1,3,8,1,2
4437,2,1,10,1,6,1,1
4438,1,6,9,2,4,1,2
4439,2,2,8,1,6,1,2
4440,1,1,5,6,4,1,1
4441,1,8,2,2,3,1,0
4442,1,1,3,3,5,1,2
4443,1,6,3,2,1,1,1
4444,1,1,7,2,6,1,2
4445,1,1,4,4,0,1,0
4446,1,2,3,1,1,1,0
4447,1,1,2,6,3,2,0
4448,2,6,7,4,8,3,2
4449,1,9,6,3,2,1,0
4450,2,1,1,4,7,3,2
4451,1,3,7,1,8,1,0
4452,2,2,10,1,4,2,0
4453,2,1,3,2,4,1,0
4454,2,1,7,1,8,1,1
4455,1,2,2,2,5,1,2
4456,2,8,1,5,5,1,0
4457,2,1,3,2,2,1,0
4458,2,9,1,2,0,1,0
4459,2,1,3,1,4,1,1
4460,1,1,6,1,7,1,2
4461,1,1,7,5,5,1,2
4462,2,8,4,4,7,3,0
4463,1,1,9,3,0,1,1
4464,1,1,1,3,2,1,1
4465,1,1,4,5,0,2,2
4466,1,1,8,6,8,1,1
4467,1,2,2,5,3,1,2
4468,1,1,6,4,7,1,0
4469,1,3,3,2,0,1,0
4470,1,7,4,1,6,1,2
4471,1,7,3,3,6,2,0
4472,2,1,7,2,0,1,1
4473,1,6,7,2,0,1,1
4474,1,1,7,6,2,1,1
4475,1,1,8,6,0,1,2
4476,1,2,3,6,7,1,1
4477,1,1,3,2,1,1,2
4478,2,1,3,3,7,1,1
4479,1,1,9,1,6,1,0
4480,2,2,2,1,1,1,1
4481,1,1,8,5,2,2,1
4482,2,2,8,1,1,1,2
4483,1,1,7,2,4,3,0
4484,1,1,5,4,9,2,1
4485,1,8,2,4,2,1,2
4486,2,8,3,2,4,1,0
4487,2,2,8,3,9,1,2
4488,1,8,3,3,7,2,2
4489,2,1,4,4,3,1,2
4490,2,1,3,2,1,1,0
4491,1,9,11,2,3,3,0
4492,1,1,7,1,6,1,2
4493,2,9,6,4,4,1,0
4494,2,1,5,6,0,3,2
4495,1,1,1,5,2,1,0
4496,2,9,5,6,8,1,2
4497,1,1,5,1,2,1,0
4498,1,1,4,2,8,1,1
4499,2,1,7,2,7,1,0
4500,1,1,5,2,4,1,2
4501,1,8,9,1,8,1,1
4502,1,1,1,4,7,1,1
4503,2,2,3,4,7,1,1
4504,2,1,5,2,8,1,2
4505,2,1,5,5,3,1,2
4506,1,9,12,5,3,1,0
4507,1,6,2,1,1,1,1
4508,1,1,8,1,6,2,0
4509,1,1,4,2,0,1,2
4510,2,1,5,5,1,2,1
4511,2,2,3,1,6,1,1
4512,1,9,5,1,9,1,0
4513,1,1,5,1,1,1,0
4514,1,1,5,6,4,1,2
4515,1,8,2,1,8,1,0
4516,2,1,5,3,5,2,1
4517,1,1,6,4,0,1,2
4518,2,6,7,2,8,1,0
4519,1,9,1,4,5,1,0
4520,2,1,5,6,1,2,2
4521,2,1,7,4,3,3,0
4522,1,1,6,3,3,1,1
4523,1,8,7,2,5,1,1
4524,2,2,7,3,3,1,1
4525,2,1,5,6,5,1,2
4526,1,2,1,6,1,3,2
4527,2,8,5,2,6,1,1
4528,1,1,8,2,8,2,2
4529,2,1,2,5,4,3,0
4530,2,2,7,3,4,1,0
4531,1,1,4,6,8,1,1
4532,1,9,3,5,9,1,2
4533,1,2,7,4,2,1,0
4534,1,1,5,1,1,1,2
4535,1,1,5,1,5,1,2
4536,2,1,2,2,0,1,0
4537,1,1,5,1,2,1,2
4538,2,9,11,2,5,3,2
4539,2,1,2,2,1,1,0
4540,2,1,1,1,4,1,2
4541,2,1,4,3,5,1,0
4542,1,8,8,4,8,2,0
4543,1,1,5,3,7,2,0
4544,1,1,2,2,1,1,0
4545,1,1,10,6,5,1,2
4546,2,6,6,3,8,2,1
4547,2,1,6,1,4,1,0
4548,2,1,5,3,9,1,0
4549,2,2,8,6,6,3,0
4550,1,1,5,2,4,1,0
4551,1,1,3,3,2,1,1
4552,1,2,5,6,2,1,1
4553,1,7,4,1,9,1,1
4554,2,6,5,6,0,2,2
4555,2,1,9,1,5,1,0
4556,1,8,5,1,4,1,2
4557,1,1,5,6,0,2,0
4558,1,1,7,1,7,1,0
4559,1,1,8,3,0,1,1
4560,1,1,5,3,3,1,0
4561,1,1,10,4,4,1,0
4562,1,1,5,3,7,1,0
4563,1,1,3,2,0,2,0
4564,1,8,6,2,5,2,2
4565,2,1,7,2,4,1,0
4566,2,6,12,3,7,1,0
4567,2,6,6,5,9,1,1
4568,2,8,1,1,2,1,1
4569,1,1,8,6,0,2,1
4570,1,9,11,5,9,2,0
4571,1,1,5,1,8,1,2
4572,1,1,6,1,3,1,2
4573,2,9,4,3,5,1,0
4574,2,1,6,4,5,1,2
4575,1,1,10,1,5,1,0
4576,1,1,7,2,9,1,2
4577,1,1,1,2,2,1,0
4578,2,1,3,2,0,1,0
4579,2,1,1,4,7,3,1
4580,2,1,5,4,8,1,0
4581,2,1,7,1,4,1,2
4582,2,4,9,2,6,1,0
4583,1,1,4,4,9,1,2
4584,1,2,5,6,1,2,1
4585,1,9,5,2,9,3,2
4586,1,1,4,5,6,1,0
4587,1,1,3,2,1,1,1
4588,1,9,4,4,9,1,0
4589,2,1,4,5,9,2,1
4590,1,1,8,1,3,1,1
4591,1,1,5,1,9,1,2
4592,2,1,1,4,0,1,2
4593,1,1,6,6,8,1,1
4594,1,2,4,3,1,1,0
4595,2,2,11,4,7,1,0
4596,1,7,5,4,5,1,0
4597,2,2,5,2,5,2,0
4598,1,1,11,3,4,1,0
4599,2,8,3,2,1,1,1
4600,1,1,7,1,7,1,2
4601,1,1,8,4,4,1,1
4602,2,2,3,2,0,1,0
4603,1,8,10,5,3,2,2
4604,1,4,3,5,4,2,0
4605,1,1,6,1,3,1,2
4606,1,8,4,4,9,1,1
4607,2,1,7,6,2,1,2
4608,1,1,10,1,2,1,0
4609,1,7,1,1,9,1,0
4610,2,8,3,2,3,1,2
4611,1,8,5,4,7,1,1
4612,2,1,6,3,0,1,0
4613,2,9,12,1,9,1,0
4614,1,1,1,3,1,1,2
4615,1,1,8,1,3,1,1
4616,1,9,8,6,2,1,2
4617,1,9,9,6,8,3,2
4618,1,1,5,1,5,1,1
4619,1,1,2,6,3,1,1
4620,1,8,6,4,8,2,0
4621,1,8,2,2,4,1,0
4622,1,1,10,1,7,1,2
4623,1,9,2,6,8,1,2
4624,1,1,6,5,6,1,2
4625,1,1,1,5,6,2,0
4626,2,1,7,1,8,1,1
4627,1,2,4,4,6,1,0
4628,1,2,1,4,5,3,1
4629,1,5,7,6,8,1,1
4630,2,5,4,4,8,1,0
4631,1,1,10,6,6,1,1
4632,2,9,10,5,2,3,0
4633,2,1,1,2,1,1,0
4634,1,1,7,4,9,1,0
4635,2,7,5,6,6,1,2
4636,1,1,4,1,3,1,1
4637,1,2,10,3,6,3,1
4638,2,1,12,5,1,3,0
4639,2,1,4,2,5,1,0
4640,1,1,5,4,4,3,0
4641,1,1,3,2,1,1,1
4642,1,2,12,2,8,1,0
4643,1,1,9,2,8,2,2
4644,2,1,7,1,3,1,0
4645,1,8,5,1,0,3,0
4646,1,1,5,2,8,1,1
4647,1,1,7,5,5,1,2
4648,2,2,6,1,3,1,2
4649,2,1,5,5,2,1,2
4650,2,1,5,1,3,1,0
4651,2,9,2,2,0,1,0
4652,1,2,5,6,2,1,1
4653,2,1,5,2,1,1,2
4654,1,5,8,4,4,1,1
4655,1,1,5,1,2,1,2
4656,2,1,4,4,5,1,0
4657,1,1,11,4,9,1,2
4658,1,2,5,1,1,1,1
4659,1,1,5,1,1,1,1
4660,2,1,4,6,9,1,0
4661,1,2,4,3,8,1,0
4662,1,4,6,4,2,1,0
4663,1,1,5,6,6,3,2
4664,1,5,9,6,6,1,2
4665,1,7,5,1,1,1,2
4666,1,1,4,6,3,1,2
4667,2,1,8,6,0,1,2
4668,1,8,5,2,3,1,0
4669,1,1,9,5,1,1,1
4670,1,2,7,4,0,1,1
4671,2,1,4,1,3,1,1
4672,2,1,2,2,0,2,0
4673,1,1,8,2,9,1,0
4674,1,1,5,5,6,3,2
4675,1,1,7,2,1,1,2
4676,1,1,7,3,2,3,2
4677,2,1,3,1,0,1,0
4678,1,1,8,1,0,1,1
4679,2,1,7,2,7,1,0
4680,2,2,1,2,9,3,1
4681,1,1,9,6,6,3,2
4682,1,1,11,4,3,1,0
4683,2,1,2,4,6,1,0
4684,2,6,2,3,8,1,2
4685,1,1,7,6,3,1,1
4686,2,5,4,2,0,1,1
4687,2,6,2,4,6,3,0
4688,2,1,7,2,9,1,0
4689,1,7,4,6,6,3,0
4690,1,1,5,4,0,1,2
4691,1,1,6,5,4,3,1
4692,1,1,1,2,0,1,1
4693,2,9,6,4,0,2,1
4694,2,1,6,6,1,3,2
4695,2,2,5,3,2,1,0
4696,1,1,3,1,1,1,1
4697,2,1,5,4,9,2,0
4698,1,1,7,4,2,1,0
4699,1,1,5,1,6,1,1
4700,2,1,7,6,1,1,2
4701,1,1,7,1,2,1,1
4702,1,1,2,4,8,1,0
4703,1,1,1,6,3,1,1
4704,1,7,8,3,5,1,1
4705,1,9,3,1,4,1,0
4706,2,1,3,3,5,1,1
4707,1,1,7,6,7,1,0
4708,2,1,6,1,7,1,1
4709,1,4,7,4,9,1,0
4710,2,1,5,6,2,1,0
4711,1,8,2,6,3,1,2
4712,2,8,2,1,8,1,2
4713,1,1,9,1,3,1,1
4714,1,1,11,4,9,1,0
4715,2,1,4,4,1,1,0
4716,1,1,8,1,1,1,1
4717,1,8,4,3,9,1,0
4718,1,8,9,1,2,1,2
4719,2,1,5,1,7,1,0
4720,2,2,7,4,0,3,0
4721,2,1,7,6,3,3,2
4722,1,1,5,2,4,1,2
4723,1,1,3,2,1,1,2
4724,2,9,8,1,1,1,1
4725,2,1,5,5,3,3,2
4726,1,1,5,1,7,1,1
4727,1,1,12,5,7,3,2
4728,1,1,5,6,6,1,2
4729,2,1,7,2,1,2,0
4730,2,1,7,4,5,1,0
4731,2,8,12,1,5,1,0
4732,1,1,10,1,8,1,1
4733,1,1,6,1,0,1,2
4734,2,1,3,2,1,1,0
4735,2,1,5,2,1,1,2
4736,2,8,6,2,1,1,1
4737,1,1,2,6,1,1,1
4738,1,1,7,2,2,2,0
4739,1,1,7,1,6,1,2
4740,1,6,2,1,1,1,1
4741,1,2,4,5,1,1,0
4742,2,7,5,5,6,2,0
4743,2,1,8,1,7,3,0
4744,1,8,2,4,5,1,1
4745,2,1,4,2,0,1,2
4746,1,8,5,6,0,1,2
4747,2,8,7,5,4,1,2
4748,2,1,7,1,9,1,0
4749,2,9,3,2,1,1,0
4750,1,1,10,4,3,1,0
4751,1,1,5,6,4,1,2
4752,1,1,5,1,5,1,0
4753,1,1,6,2,2,2,2
4754,1,5,5,1,9,3,0
4755,1,1,3,1,1,1,0
4756,1,8,10,4,7,1,2
4757,1,1,5,1,5,1,2
4758,1,2,3,1,2,1,1
4759,2,1,10,6,7,3,1
4760,2,1,12,4,3,1,0
4761,2,1,1,2,3,1,1
4762,1,1,8,6,0,1,1
4763,2,1,3,1,2,1,0
4764,2,2,4,1,6,1,0
4765,2,1,5,1,4,1,0
4766,1,1,5,1,9,1,1
4767,2,1,3,1,2,1,1
4768,1,1,5,1,1,1,1
4769,1,5,5,4,4,1,2
4770,1,9,4,3,5,3,2
4771,1,4,4,6,1,1,1
4772,1,6,8,3,0,3,0
4773,2,6,8,1,8,1,0
4774,1,1,5,2,6,1,1
4775,2,2,9,2,0,1,1
4776,1,1,4,5,6,1,2
4777,1,1,4,5,0,1,2
4778,2,1,8,6,4,1,2
4779,2,1,3,1,2,1,1
4780,1,2,3,2,0,1,2
4781,2,1,3,1,1,1,0
4782,2,9,5,4,1,3,0
4783,2,6,2,2,1,1,0
4784,2,1,8,6,8,3,2
4785,1,1,7,2,7,1,2
4786,1,1,8,3,8,1,2
4787,1,1,8,1,6,1,1
4788,2,1,5,5,5,1,1
4789,2,1,5,4,0,1,1
4790,2,1,6,6,6,1,2
4791,2,8,2,2,1,1,1
4792,2,8,2,6,6,1,2
4793,2,2,5,5,4,1,1
4794,1,1,7,1,5,1,1
4795,1,2,11,2,8,1,2
4796,1,1,1,2,8,1,2
4797,2,1,2,1,0,1,0
4798,1,9,5,6,3,1,2
4799,1,8,1,1,5,1,1
4800,1,2,11,1,1,3,1
4801,1,1,4,4,5,1,0
4802,2,1,7,6,5,1,2
4803,2,8,4,1,3,1,2
4804,1,1,9,1,1,1,2
4805,1,1,8,1,9,1,2
4806,1,1,6,5,7,2,0
4807,1,9,7,2,8,1,0
4808,2,1,4,4,6,1,0
4809,2,1,2,5,7,1,0
4810,1,1,5,4,0,1,0
4811,2,1,4,1,4,1,1
4812,1,5,6,2,6,1,0
4813,1,1,1,3,7,1,0
4814,1,2,7,3,2,2,2
4815,1,1,7,6,6,1,2
4816,2,8,4,3,1,1,0
4817,1,6,3,6,4,1,2
4818,2,1,10,6,9,2,1
4819,2,1,7,6,2,1,2
4820,1,1,3,2,1,1,0
4821,1,4,2,2,0,1,2
4822,1,1,8,2,3,1,2
4823,1,1,5,4,8,1,2
4824,2,1,10,4,6,1,0
4825,1,5,2,4,5,1,1
4826,2,1,7,6,2,1,0
4827,1,1,2,2,1,1,1
4828,2,1,3,4,0,1,1
4829,2,1,4,2,4,1,0
4830,2,1,5,2,0,1,1
4831,1,9,4,1,1,1,2
4832,1,1,7,1,2,1,1
4833,1,1,3,3,3,1,0
4834,2,6,10,6,9,1,0
4835,2,1,2,6,1,3,0
4836,1,1,3,1,0,1,1
4837,1,1,3,2,1,1,1
4838,1,1,3,1,1,1,0
4839,2,1,2,2,0,1,0
4840,2,1,3,4,2,1,0
4841,1,1,4,1,5,1,0
4842,1,8,7,5,2,2,1
4843,1,5,3,1,0,1,0
4844,2,6,2,2,1,1,0
4845,1,1,5,4,6,2,0
4846,2,9,7,1,4,1,1
4847,1,1,5,1,5,1,2
4848,1,1,5,3,2,1,1
4849,1,1,5,6,0,1,2
4850,1,1,5,5,8,1,0
4851,1,1,4,1,8,1,1
4852,2,1,2,1,0,3,2
4853,2,2,5,4,3,1,1
4854,1,1,4,1,1,3,0
4855,1,1,4,3,1,1,0
4856,2,1,12,1,4,3,0
4857,1,1,5,5,0,3,1
4858,2,1,10,6,1,1,0
4859,2,1,4,1,3,1,2
4860,1,2,1,6,4,3,1
4861,1,2,1,2,8,2,2
4862,1,2,5,2,3,2,1
4863,1,1,5,2,3,3,0
4864,2,2,4,1,8,3,2
4865,1,1,8,4,2,2,1
4866,2,1,3,1,1,1,1
4867,2,1,4,5,4,1,1
4868,1,1,6,1,0,1,2
4869,1,6,1,4,7,1,0
4870,1,1,9,3,7,1,0
4871,2,9,8,1,7,1,2
4872,1,3,3,2,1,1,1
4873,1,1,9,3,8,1,0
4874,1,1,5,1,6,1,0
4875,1,8,5,4,2,2,0
4876,2,1,5,1,7,1,0
4877,2,1,5,5,9,3,2
4878,2,1,3,6,3,1,0
4879,2,1,5,4,7,1,2
4880,1,1,5,3,0,1,0
4881,2,1,10,5,8,2,1
4882,1,5,7,2,4,1,2
4883,2,1,5,2,2,1,0
4884,1,7,4,4,9,1,1
4885,2,1,3,2,1,1,1
4886,1,1,7,6,4,1,0
4887,2,1,2,2,1,1,0
4888,2,9,8,1,3,1,1
4889,1,1,8,1,1,1,1
4890,1,1,8,1,0,1,2
4891,1,9,4,3,6,1,0
4892,2,5,2,4,0,1,2
4893,1,9,2,5,1,1,2
4894,1,1,4,1,5,1,0
4895,2,8,10,3,8,3,1
4896,1,8,9,3,1,1,0
4897,1,1,5,1,3,1,2
4898,1,8,9,5,3,2,2
4899,2,8,5,2,7,1,0
4900,1,1,8,4,1,1,2
4901,1,1,1,1,1,1,0
4902,2,1,1,2,4,1,2
4903,2,1,3,4,4,1,1
4904,1,7,5,4,2,2,0
4905,1,1,8,1,8,1,1
4906,2,1,3,2,0,1,0
