,SEX,RAC1P,EDU,MSP,PINCP_DECILE,OWN_RENT,HOUSING_TYPE
3689,2,1,9,4,6,1,1
3690,1,1,6,1,2,2,2
3691,1,1,9,4,0,0,1
3692,2,5,11,1,7,0,1
3693,2,1,6,5,7,1,2
3694,1,1,5,2,0,2,2
3695,1,1,5,3,5,0,3
3696,2,1,8,1,3,1,1
3697,2,8,8,6,1,0,3
3698,1,1,5,3,2,2,3
3699,1,1,9,6,6,1,2
3700,1,5,9,1,5,1,1
3701,2,1,1,2,6,1,1
3702,2,1,9,3,5,0,1
3703,2,1,2,6,5,0,2
3704,1,1,9,3,3,0,1
3705,1,1,7,6,8,1,2
3706,1,1,3,5,1,1,3
3707,1,1,2,1,5,1,2
3708,2,1,8,6,4,2,2
3709,1,1,10,1,3,1,2
3710,1,1,3,2,3,1,2
3711,2,8,5,6,5,1,1
3712,1,3,6,2,3,1,1
3713,1,1,5,4,0,1,2
3714,2,1,7,3,4,1,2
3715,1,1,2,1,5,0,2
3716,1,8,7,4,3,2,2
3717,1,1,9,2,2,1,1
3718,1,1,5,4,1,2,3
3719,1,1,9,3,1,0,1
3720,2,1,3,3,2,1,1
3721,2,1,5,2,1,2,2
3722,1,1,9,4,4,0,1
3723,2,1,7,2,3,0,1
3724,2,1,4,2,1,1,2
3725,2,1,9,3,1,1,1
3726,1,1,9,1,3,1,1
3727,2,2,5,1,1,1,1
3728,1,9,9,3,4,0,1
3729,1,1,9,6,4,0,1
3730,2,2,9,6,5,0,1
3731,1,1,9,4,3,0,1
3732,2,1,9,6,6,1,2
3733,1,1,8,4,5,1,2
3734,1,8,5,5,1,2,2
3735,2,1,8,6,3,1,1
3736,2,1,9,4,5,0,1
3737,2,1,5,1,2,1,3
3738,1,1,9,6,5,0,1
3739,1,1,3,5,3,2,2
3740,2,1,9,4,7,1,2
3741,2,1,5,2,2,1,2
3742,2,1,9,1,1,1,1
3743,1,1,7,3,2,2,2
3744,1,1,5,6,3,2,2
3745,1,1,7,6,4,2,2
3746,1,2,3,1,5,1,1
3747,1,8,7,1,3,1,2
3748,1,1,8,1,2,0,1
3749,1,1,6,2,2,1,1
3750,1,1,7,1,2,1,1
3751,1,1,9,3,5,0,1
3752,2,1,9,4,6,0,1
3753,2,1,12,4,6,2,2
3754,1,6,9,3,2,0,1
3755,2,1,7,5,4,1,1
3756,2,2,6,4,6,1,2
3757,2,1,9,6,3,0,1
3758,1,1,3,5,5,2,2
3759,2,1,9,1,3,1,1
3760,1,1,9,3,5,0,1
3761,1,2,5,6,3,1,3
3762,2,1,8,1,3,2,2
3763,1,1,5,4,2,1,3
3764,1,1,2,6,8,1,1
3765,1,8,8,2,2,1,2
3766,1,2,8,4,2,1,2
3767,1,1,9,3,2,0,1
3768,1,2,7,6,3,1,1
3769,1,1,3,6,6,1,2
3770,1,3,4,4,6,1,2
3771,2,2,9,1,4,1,2
3772,1,2,4,4,4,2,2
3773,1,1,3,4,7,1,1
3774,1,2,3,1,0,1,1
3775,2,1,5,6,5,1,2
3776,2,9,9,1,0,1,1
3777,1,1,9,5,2,2,2
3778,1,6,2,3,6,1,2
3779,2,1,10,2,3,0,1
3780,1,2,5,1,1,1,2
3781,2,2,5,2,8,0,2
3782,1,1,5,6,0,2,2
3783,2,1,3,1,2,0,1
3784,2,1,8,2,0,2,3
3785,2,7,9,4,5,0,1
3786,1,8,3,5,6,1,1
3787,1,1,2,5,5,2,2
3788,1,1,9,2,3,1,1
3789,1,2,2,4,2,1,2
3790,2,2,5,6,8,0,2
3791,1,1,5,1,5,0,3
3792,1,6,7,1,2,1,1
3793,2,6,9,4,2,0,1
3794,1,2,8,6,3,0,2
3795,1,1,8,6,4,1,1
3796,1,1,3,6,4,2,2
3797,2,2,2,1,2,1,1
3798,1,1,8,4,2,1,1
3799,2,1,7,3,3,1,1
3800,1,1,7,3,1,2,2
3801,1,9,9,4,1,0,1
3802,2,7,8,4,5,1,2
3803,2,1,5,1,1,1,2
3804,1,1,5,2,3,2,2
3805,1,5,2,3,1,1,1
3806,2,1,1,4,2,1,2
3807,1,1,9,3,7,1,1
3808,1,1,7,4,1,1,1
3809,2,1,8,4,4,2,2
3810,2,7,12,1,1,2,1
3811,2,1,10,5,3,2,2
3812,2,1,9,1,4,1,1
3813,1,1,9,1,3,1,1
3814,2,1,9,3,4,0,1
3815,1,1,9,6,3,0,1
3816,2,1,5,6,0,2,2
3817,2,2,10,6,6,1,2
3818,2,9,9,5,4,0,1
3819,2,8,7,3,0,1,2
3820,1,1,9,3,3,0,1
3821,1,1,5,4,7,1,2
3822,2,1,7,3,0,2,2
3823,2,1,3,4,9,1,2
3824,2,1,7,3,1,2,1
3825,2,1,7,1,4,1,2
3826,1,1,3,6,2,2,2
3827,1,1,3,3,6,2,2
3828,1,1,9,3,6,1,1
3829,1,5,9,1,3,2,2
3830,1,1,4,5,1,1,2
3831,1,2,7,2,2,1,1
3832,1,1,2,4,1,1,1
3833,1,1,11,3,1,1,1
3834,1,1,4,3,5,2,2
3835,2,2,5,4,1,2,2
3836,1,2,4,1,4,1,1
3837,1,1,7,5,1,2,2
3838,1,3,4,4,7,1,1
3839,2,1,4,4,3,0,1
3840,2,1,9,1,0,2,1
3841,1,1,10,1,2,2,3
3842,1,2,9,3,1,2,2
3843,2,7,4,1,6,1,2
3844,2,1,5,5,1,1,1
3845,2,6,9,6,2,0,1
3846,1,1,5,2,5,1,2
3847,2,1,8,6,4,1,1
3848,1,1,3,5,4,1,2
3849,2,3,7,6,3,2,2
3850,2,1,5,2,6,2,2
3851,2,1,4,5,0,2,2
3852,1,3,3,1,6,1,1
3853,2,1,7,6,3,2,2
3854,1,8,9,3,3,1,1
3855,1,1,5,1,3,1,3
3856,2,1,8,1,4,2,2
3857,2,1,9,5,2,0,1
3858,1,5,7,3,3,1,2
3859,2,2,5,1,2,1,1
3860,2,1,9,3,3,0,1
3861,1,1,9,3,2,1,1
3862,2,8,6,4,9,1,2
3863,2,1,5,6,6,2,2
3864,1,8,7,2,2,1,1
3865,1,1,5,5,5,2,2
3866,2,1,8,6,3,0,2
3867,1,1,9,1,2,1,1
3868,2,2,4,1,6,2,2
3869,2,1,8,3,1,2,2
3870,2,8,1,2,4,2,2
3871,2,1,4,3,1,1,1
3872,2,1,2,1,2,1,2
3873,1,1,4,4,4,1,1
3874,2,9,9,4,1,0,1
3875,1,1,2,3,6,2,2
3876,1,2,3,2,2,1,2
3877,2,1,9,4,5,0,1
3878,2,6,5,4,2,2,2
3879,1,1,7,4,2,0,2
3880,2,1,5,6,5,1,2
3881,2,1,9,3,3,1,1
3882,1,2,7,6,0,2,2
3883,1,5,8,1,1,1,3
3884,2,1,11,2,0,1,1
3885,1,1,7,6,5,0,1
3886,2,1,8,6,3,2,2
3887,2,1,8,1,6,2,2
3888,1,1,9,5,4,1,1
3889,1,1,4,2,1,2,2
3890,2,2,10,2,0,1,2
3891,2,1,5,4,8,1,2
3892,2,1,7,4,6,0,2
3893,2,1,9,4,0,0,1
3894,1,1,9,4,1,0,1
3895,2,1,8,1,1,1,3
3896,1,1,9,6,1,1,1
3897,1,1,5,1,0,2,2
3898,1,9,9,2,4,1,1
3899,2,1,3,4,3,0,2
3900,2,1,9,1,1,1,1
3901,2,1,10,1,3,1,1
3902,1,6,9,6,3,0,1
3903,1,1,9,1,3,1,1
3904,1,1,9,3,4,0,1
3905,2,1,7,2,3,1,2
3906,1,7,9,1,3,1,1
3907,1,1,5,6,6,2,2
3908,1,1,3,2,4,1,1
3909,1,1,3,5,6,2,2
3910,1,1,7,3,6,1,2
3911,2,7,6,4,0,1,2
3912,1,2,8,4,1,1,1
3913,1,9,9,3,4,0,1
3914,1,1,9,3,6,0,1
3915,2,1,8,5,2,1,2
3916,1,1,9,3,0,0,3
3917,2,1,9,6,5,2,2
3918,2,9,9,4,4,1,1
3919,1,1,1,5,0,2,2
3920,2,1,9,1,1,1,1
3921,1,1,7,5,0,1,2
3922,1,1,5,6,0,2,2
3923,2,7,12,4,2,2,1
3924,2,6,5,3,0,2,2
3925,1,1,7,1,3,2,2
3926,1,1,2,2,1,1,1
3927,1,1,3,1,1,1,1
3928,1,5,4,5,3,1,2
3929,2,1,4,1,2,2,1
3930,2,7,7,1,3,2,2
3931,1,1,1,6,5,2,2
3932,2,1,4,1,5,1,1
3933,1,8,5,1,2,1,1
3934,2,1,4,1,1,1,2
3935,1,2,7,3,2,2,2
3936,1,1,2,6,0,2,2
3937,1,1,3,2,0,2,2
3938,2,1,4,6,0,0,1
3939,2,1,2,3,3,0,2
3940,1,7,10,1,1,2,2
3941,1,1,3,6,5,2,2
3942,1,8,4,1,2,1,1
3943,2,1,8,5,3,2,2
3944,1,1,12,1,4,1,1
3945,2,2,6,6,4,2,2
3946,2,1,9,1,1,1,1
3947,1,2,8,3,6,1,2
3948,1,1,6,5,8,1,2
3949,2,2,7,3,0,1,1
3950,2,1,9,3,5,0,1
3951,2,1,2,2,2,0,3
3952,2,1,9,5,5,0,1
3953,1,2,8,5,6,1,2
3954,1,2,5,6,4,2,2
3955,2,6,8,6,4,2,2
3956,1,1,4,4,2,1,3
3957,1,1,8,5,4,1,2
3958,2,1,9,3,3,0,1
3959,2,1,8,3,4,1,2
3960,1,1,9,3,1,0,1
3961,2,1,5,5,5,0,2
3962,2,3,8,3,2,0,2
3963,1,1,8,1,3,2,2
3964,1,1,2,1,4,1,1
3965,2,1,7,1,2,2,2
3966,2,1,3,1,6,2,2
3967,2,1,9,3,1,0,1
3968,2,1,4,3,9,1,1
3969,1,2,5,2,3,1,2
3970,2,1,9,1,2,1,1
3971,2,1,5,2,0,1,2
3972,1,8,3,3,5,1,1
3973,2,1,2,3,0,1,1
3974,2,1,9,3,1,0,1
3975,1,3,1,3,5,0,2
3976,2,1,8,6,1,1,2
3977,1,7,6,6,4,1,2
3978,2,1,7,5,3,2,2
3979,2,1,7,1,1,2,2
3980,2,1,4,2,0,2,2
3981,2,2,9,1,2,1,3
3982,1,2,9,3,2,1,1
3983,2,6,9,4,5,2,2
3984,1,1,7,3,6,1,2
3985,2,8,3,1,2,1,1
3986,2,2,11,6,1,1,1
3987,1,2,7,1,4,2,2
3988,2,3,5,2,4,1,2
3989,2,1,2,1,1,1,1
3990,1,1,9,1,4,2,2
3991,2,1,6,4,2,1,1
3992,2,1,5,4,2,1,3
3993,1,2,8,6,5,1,2
3994,1,1,9,4,3,0,1
3995,1,7,7,3,2,2,1
3996,2,1,5,3,5,2,2
3997,1,1,3,4,1,0,1
3998,2,1,5,2,2,2,1
3999,1,2,2,1,5,0,1
4000,1,1,1,5,8,1,2
4001,2,1,5,1,6,2,2
4002,2,2,5,1,3,2,2
4003,1,1,2,4,2,1,1
4004,2,1,7,5,6,2,2
4005,1,1,3,2,2,1,1
4006,1,2,3,6,1,0,2
4007,1,1,2,1,2,0,1
4008,1,1,2,2,3,1,1
4009,1,1,5,1,2,1,1
4010,2,9,9,1,4,1,1
4011,2,2,3,5,4,2,2
4012,2,1,1,3,1,1,1
4013,2,1,7,6,1,2,2
4014,1,2,10,1,3,1,1
4015,1,2,7,1,4,1,1
4016,2,8,4,3,1,1,2
4017,2,8,5,2,0,1,2
4018,2,1,9,1,3,1,3
4019,1,5,2,3,4,0,3
4020,1,6,9,3,2,0,1
4021,2,1,6,4,5,1,1
4022,1,5,5,1,1,2,2
4023,1,1,2,6,6,1,2
4024,1,1,5,1,4,0,1
4025,1,1,11,5,3,2,2
4026,1,1,3,3,6,2,2
4027,1,1,9,1,0,1,1
4028,1,1,3,1,1,2,2
4029,1,1,2,3,8,1,1
4030,1,8,8,5,3,2,2
4031,1,2,5,1,6,1,1
4032,1,7,9,2,2,2,2
4033,2,1,6,3,5,1,2
4034,2,2,5,6,6,2,2
4035,2,2,2,1,9,0,1
4036,1,2,7,1,2,1,3
4037,1,1,11,2,7,1,2
4038,1,1,5,3,2,2,2
4039,2,1,9,1,2,2,2
4040,1,1,3,4,5,0,3
4041,2,2,4,2,6,2,2
4042,1,1,9,3,2,0,1
4043,1,8,9,1,0,1,1
4044,1,1,9,4,3,0,1
4045,2,1,9,3,2,1,1
4046,2,1,9,1,4,1,1
4047,1,7,6,4,7,1,3
4048,2,1,4,1,1,1,1
4049,2,1,7,3,0,2,2
4050,2,2,6,2,1,1,1
4051,2,1,9,3,5,0,1
4052,2,1,9,4,6,0,1
4053,1,9,9,4,3,0,1
4054,1,1,5,3,1,1,1
4055,1,1,3,6,1,1,1
4056,2,1,2,4,4,1,1
4057,2,1,2,5,4,2,2
4058,1,7,6,1,0,2,2
4059,2,1,7,6,3,2,2
4060,2,1,2,3,5,1,1
4061,2,1,9,1,6,1,1
4062,1,2,8,6,1,1,2
4063,1,1,7,1,0,1,2
4064,2,7,6,2,1,1,2
4065,1,1,7,2,3,1,2
4066,1,6,9,3,3,1,1
4067,2,1,7,6,1,1,1
4068,2,1,9,1,1,2,2
4069,1,2,2,4,0,0,2
4070,1,1,5,1,2,1,2
4071,1,1,10,6,2,2,2
4072,1,1,9,6,5,0,1
4073,1,1,4,1,1,1,1
4074,1,2,5,5,6,2,2
4075,2,8,7,4,3,1,1
4076,1,8,6,6,3,1,1
4077,2,8,8,4,3,2,1
4078,2,1,5,1,1,0,1
4079,1,5,4,3,0,2,2
4080,1,5,6,2,4,1,2
4081,1,1,9,6,2,0,1
4082,1,6,9,4,1,1,1
4083,2,1,3,6,0,2,2
4084,1,1,7,1,0,1,1
4085,2,1,9,2,3,2,2
4086,1,1,8,2,7,1,1
4087,2,1,7,1,3,1,1
4088,1,1,9,3,5,0,1
4089,2,8,5,1,1,1,1
4090,1,1,5,3,2,0,1
4091,2,1,4,4,5,1,2
4092,2,1,4,1,2,1,1
4093,2,3,2,2,2,1,2
4094,2,2,4,4,1,1,1
4095,2,8,7,1,0,1,2
4096,1,1,9,3,1,1,1
4097,2,6,9,5,4,0,1
4098,2,1,6,1,3,1,1
4099,1,1,7,5,2,2,1
4100,1,1,5,4,2,1,1
4101,2,5,9,6,3,0,3
4102,1,5,8,2,5,1,1
4103,2,8,7,3,0,2,1
4104,2,3,5,5,5,1,2
4105,2,1,3,6,6,1,2
4106,1,2,11,2,2,1,1
4107,2,1,3,4,2,0,3
4108,1,7,5,1,1,2,2
4109,1,1,9,4,3,0,1
4110,2,8,7,1,3,0,2
4111,2,1,9,1,1,1,1
4112,1,8,6,6,2,2,2
4113,2,1,7,3,0,2,2
4114,2,1,1,4,6,1,2
4115,2,1,5,6,1,2,2
4116,1,2,7,1,3,2,2
4117,2,3,3,1,1,1,1
4118,2,1,7,6,1,1,2
4119,1,1,9,1,1,1,1
4120,1,6,9,4,2,0,1
4121,2,1,7,5,3,1,2
4122,1,2,8,4,5,1,2
4123,2,1,4,5,0,2,2
4124,2,1,7,2,4,2,2
4125,2,5,1,4,9,1,2
4126,1,7,9,1,1,1,1
4127,1,1,6,1,0,1,1
4128,1,1,6,3,0,0,2
4129,1,1,8,3,2,1,2
4130,2,7,10,1,4,1,3
4131,1,1,2,1,5,1,1
4132,2,1,5,2,3,1,2
4133,2,2,10,1,0,1,1
4134,2,2,8,4,3,2,2
4135,2,1,5,4,3,0,2
4136,2,1,9,3,3,0,1
4137,2,1,4,3,0,2,2
4138,1,1,5,6,4,2,2
4139,1,1,4,1,0,2,1
4140,2,1,5,5,5,1,2
4141,2,1,6,5,6,1,2
4142,2,1,7,6,4,1,2
4143,2,1,9,3,3,1,1
4144,1,1,9,4,4,0,1
4145,1,9,9,3,3,0,1
4146,2,1,3,1,3,1,1
4147,2,1,5,3,4,2,2
4148,2,2,6,1,1,1,1
4149,1,5,3,4,6,0,2
4150,2,1,7,1,5,2,2
4151,2,5,9,4,6,1,1
4152,2,1,9,1,4,1,1
4153,1,5,6,6,1,1,2
4154,2,1,9,4,1,0,1
4155,2,2,3,1,6,0,1
4156,1,1,9,4,0,1,1
4157,1,7,9,1,4,1,3
4158,2,1,4,5,2,1,2
4159,2,1,2,1,3,0,1
4160,1,1,5,1,6,0,2
4161,2,1,9,3,2,0,1
4162,1,3,6,1,5,1,2
4163,2,1,9,4,1,1,1
4164,1,1,9,3,1,1,1
4165,2,2,8,5,8,1,1
4166,1,1,3,1,2,1,1
4167,1,4,5,5,4,1,2
4168,2,1,7,6,0,0,1
4169,1,2,3,1,4,1,1
4170,1,1,3,5,2,1,2
4171,2,4,9,3,4,0,3
4172,1,1,9,1,6,1,1
4173,1,1,6,2,3,2,2
4174,1,2,5,6,2,1,1
4175,1,1,3,2,5,0,1
4176,1,1,7,1,2,1,1
4177,2,5,5,1,1,1,1
4178,1,6,4,2,3,2,2
4179,1,9,9,3,2,0,1
4180,2,1,6,1,1,2,2
4181,2,1,5,5,1,2,2
4182,1,1,2,3,3,1,1
4183,1,1,5,2,3,1,2
4184,2,2,6,3,5,2,2
4185,1,8,2,1,2,0,1
4186,2,1,4,4,6,1,2
4187,1,1,9,3,0,1,1
4188,2,9,5,1,3,2,2
4189,1,1,4,5,6,1,2
4190,1,1,1,1,5,0,3
4191,2,1,11,4,0,2,2
4192,2,7,7,1,0,2,3
4193,2,1,4,2,0,1,1
4194,2,1,8,4,8,0,3
4195,1,1,9,3,2,1,1
4196,2,1,9,2,2,1,1
4197,1,1,7,1,4,1,1
4198,1,5,2,3,2,1,2
4199,1,1,9,4,3,0,1
4200,2,1,3,3,0,1,2
4201,2,1,10,1,3,2,2
4202,2,7,5,1,3,0,1
4203,2,1,5,2,2,1,1
4204,2,1,3,3,5,0,3
4205,1,2,5,6,5,1,2
4206,1,1,1,1,7,1,1
4207,1,1,9,1,2,1,1
4208,1,1,4,5,1,1,1
4209,2,1,7,6,5,1,1
4210,2,5,6,2,1,1,1
4211,1,1,9,4,0,1,1
4212,2,6,4,1,5,1,2
4213,1,1,3,3,0,1,1
4214,1,1,6,1,7,1,1
4215,2,1,9,4,3,0,1
4216,2,1,9,3,3,1,1
4217,1,1,7,1,2,1,1
4218,1,1,3,1,3,0,1
4219,1,1,7,5,5,1,2
4220,2,6,6,2,2,1,1
4221,1,2,4,3,2,1,2
4222,2,9,9,3,1,1,1
4223,2,1,3,6,0,2,2
4224,1,8,9,5,3,0,1
4225,2,1,5,1,3,2,1
4226,1,1,2,5,3,1,2
4227,2,6,9,3,3,0,1
4228,2,7,8,3,3,1,1
4229,1,5,9,1,2,1,1
4230,1,1,3,1,0,1,1
4231,1,2,3,6,8,1,2
4232,2,1,3,6,5,1,2
4233,2,1,8,1,2,2,1
4234,2,8,4,2,0,1,2
4235,2,2,9,3,6,1,2
4236,1,1,9,6,2,2,2
4237,1,2,7,1,4,2,3
4238,2,1,5,2,2,1,1
4239,2,1,4,5,3,2,2
4240,1,6,6,5,6,2,2
4241,1,5,9,2,1,2,2
4242,2,3,5,3,3,1,3
4243,1,1,5,3,1,1,1
4244,2,1,5,3,3,0,1
4245,1,7,5,3,4,1,2
4246,1,1,5,1,3,1,1
4247,1,3,8,5,4,1,2
4248,2,1,5,6,0,0,2
4249,2,1,3,4,1,2,2
4250,1,6,9,3,0,0,1
4251,2,1,3,1,5,0,1
4252,1,1,2,3,2,1,1
4253,1,1,9,4,6,2,2
4254,1,1,2,1,5,0,3
4255,1,2,7,3,4,2,2
4256,2,1,5,6,0,2,2
4257,1,1,8,2,3,1,2
4258,1,1,3,4,5,1,1
4259,2,6,6,3,4,1,2
4260,2,1,3,3,2,0,1
4261,1,1,9,3,1,1,1
4262,1,9,9,6,8,0,1
4263,2,4,2,2,6,1,2
4264,2,1,5,3,6,2,2
4265,1,1,7,4,1,2,2
4266,1,1,5,6,0,2,2
4267,2,1,5,6,3,0,2
4268,1,6,9,3,4,0,1
4269,1,1,5,1,2,1,1
4270,2,2,4,5,6,2,2
4271,1,1,1,1,6,1,1
4272,1,1,5,4,0,2,2
4273,2,1,9,1,7,1,1
4274,1,7,5,4,8,1,2
4275,1,2,5,1,3,1,1
4276,1,1,7,6,0,1,1
4277,2,1,3,4,5,1,2
4278,2,5,9,6,5,0,1
4279,1,1,8,6,2,1,1
4280,1,1,3,6,0,1,2
4281,2,1,5,3,5,0,2
4282,2,1,2,6,3,0,1
4283,2,1,5,3,6,1,2
4284,2,1,7,1,1,2,2
4285,1,6,9,1,2,1,1
4286,2,1,5,5,3,1,2
4287,1,1,8,3,2,2,2
4288,1,1,2,6,6,1,1
4289,1,2,12,1,1,1,1
4290,2,1,9,1,5,1,2
4291,2,1,5,6,6,2,2
4292,2,2,2,4,8,1,2
4293,2,6,9,3,4,0,1
4294,2,2,4,5,3,0,1
4295,2,6,3,3,1,1,2
4296,2,1,2,1,1,1,1
4297,1,2,1,4,6,0,3
4298,2,1,4,6,5,1,2
4299,1,1,2,1,1,1,1
4300,1,1,10,3,6,0,3
4301,1,1,4,5,1,2,2
4302,2,1,3,6,4,2,2
4303,2,1,9,1,1,1,1
4304,1,1,8,1,3,0,1
4305,2,1,9,1,2,1,1
4306,1,8,7,2,3,2,2
4307,1,5,5,2,4,2,2
4308,1,1,11,3,4,1,2
4309,1,1,3,6,6,2,2
4310,2,2,1,6,6,1,2
4311,2,8,12,6,2,0,1
4312,2,6,5,5,1,2,2
4313,1,1,8,2,1,2,1
4314,2,1,7,5,6,2,2
4315,1,1,9,3,4,1,1
4316,2,1,2,3,0,0,2
4317,2,1,6,5,1,1,2
4318,2,2,7,3,1,1,3
4319,2,8,6,4,6,1,2
4320,1,1,1,6,6,1,2
4321,1,4,9,1,4,1,1
4322,1,6,3,5,6,2,2
4323,1,1,3,3,0,1,2
4324,1,1,2,2,2,1,1
4325,1,1,3,4,5,0,1
4326,1,1,9,1,6,1,1
4327,2,1,8,6,3,2,2
4328,2,1,9,1,3,2,3
4329,2,1,5,6,1,2,2
4330,1,6,9,3,2,0,1
4331,1,1,11,1,2,0,1
4332,2,1,7,6,6,2,2
4333,1,1,8,1,3,2,2
4334,1,1,9,1,4,1,1
4335,2,2,8,3,6,1,2
4336,2,1,9,5,5,0,1
4337,2,1,4,2,5,2,2
4338,1,1,6,2,6,1,2
4339,2,1,5,2,8,0,1
4340,1,1,5,1,5,1,3
4341,2,2,5,2,4,1,2
4342,1,1,9,1,0,1,1
4343,1,2,3,5,2,1,1
4344,1,1,9,1,7,1,1
4345,1,6,9,1,5,1,1
4346,1,1,8,2,1,2,3
4347,2,1,9,4,1,0,1
4348,1,1,8,6,2,1,1
4349,1,1,9,6,5,0,1
4350,1,1,3,5,2,1,2
4351,2,1,7,5,7,1,2
4352,1,8,5,1,3,2,2
4353,1,1,5,6,3,1,1
4354,1,1,6,5,6,1,2
4355,1,1,3,4,4,1,1
4356,1,1,7,1,6,1,2
4357,2,9,9,1,4,1,1
4358,1,1,9,1,2,1,1
4359,2,1,7,2,0,0,3
4360,1,1,4,1,2,1,1
4361,2,8,6,3,1,1,1
4362,1,1,4,1,0,2,2
4363,2,9,9,5,2,1,1
4364,2,2,4,2,1,1,2
4365,1,1,6,4,1,1,1
4366,1,1,5,6,2,2,2
4367,1,1,4,1,3,0,1
4368,1,1,7,1,1,2,2
4369,1,2,5,1,6,2,2
4370,2,1,4,6,4,1,2
4371,1,1,9,1,2,1,1
4372,1,1,9,5,4,0,1
4373,1,9,9,1,2,1,1
4374,2,1,4,3,4,2,2
4375,2,3,5,1,3,1,1
4376,1,1,2,3,2,1,1
4377,2,1,10,4,0,0,1
4378,2,4,5,1,4,0,3
4379,2,1,9,4,8,0,1
4380,2,1,6,2,6,2,2
4381,2,1,7,2,1,1,2
4382,2,5,9,5,3,0,1
4383,2,1,2,4,4,1,2
4384,2,1,2,3,3,1,1
4385,1,2,3,1,7,1,2
4386,2,5,7,1,1,2,2
4387,1,1,7,6,3,2,2
4388,1,1,2,4,5,1,2
4389,2,1,7,3,2,1,1
4390,2,6,9,3,3,0,1
4391,1,1,5,1,3,2,1
4392,1,1,9,2,1,1,1
4393,1,7,2,4,6,1,2
4394,2,1,5,6,1,1,2
4395,2,2,5,2,0,1,2
4396,2,1,8,1,6,1,2
4397,2,1,8,3,3,0,1
4398,1,1,9,3,2,0,1
4399,1,1,8,6,1,2,2
4400,1,1,9,3,9,0,1
4401,1,1,5,5,1,1,2
4402,1,1,3,2,5,2,2
4403,2,7,4,4,2,1,3
4404,1,2,3,1,3,0,1
4405,2,1,7,3,2,2,2
4406,2,2,3,2,3,2,2
4407,2,1,2,1,6,1,2
4408,2,1,6,1,1,1,1
4409,1,2,4,4,1,1,2
4410,1,1,5,2,7,0,2
4411,2,1,5,5,0,1,1
4412,2,6,6,6,4,1,2
4413,1,1,5,1,2,1,1
4414,1,1,4,5,4,0,1
4415,2,1,1,3,4,2,2
4416,2,2,7,4,0,2,2
4417,2,1,9,3,2,0,1
4418,2,1,7,3,7,1,1
4419,2,1,5,5,0,2,2
4420,2,1,8,5,3,2,2
4421,1,1,9,3,7,0,1
4422,1,8,9,4,2,1,1
4423,2,1,5,5,2,1,1
4424,1,2,2,3,1,1,1
4425,2,9,9,4,6,0,1
4426,1,1,6,2,2,1,2
4427,2,7,2,4,5,0,3
4428,2,6,3,5,1,1,2
4429,2,1,2,1,1,0,1
4430,2,1,3,3,4,2,2
4431,2,7,6,3,1,1,2
4432,2,1,5,1,2,2,3
4433,2,1,5,4,6,2,2
4434,2,1,9,4,4,0,1
4435,2,3,4,4,3,1,2
4436,1,1,4,1,8,1,1
4437,1,1,5,4,0,1,2
4438,2,1,5,6,1,0,2
4439,2,1,7,1,3,2,2
4440,2,2,5,6,2,1,2
4441,2,1,7,3,6,2,2
4442,2,2,5,4,2,1,2
4443,2,1,5,6,6,1,2
4444,1,1,6,6,4,1,2
4445,2,1,4,1,2,2,2
4446,2,5,9,1,1,1,1
4447,2,2,2,1,5,1,2
4448,2,1,5,5,2,1,1
4449,2,2,3,3,5,1,1
4450,1,2,5,2,2,1,2
4451,1,1,2,2,1,1,1
4452,1,4,6,4,4,0,3
4453,1,2,5,6,2,0,1
4454,1,1,5,1,2,1,3
4455,1,3,3,1,1,0,3
4456,2,1,5,3,3,2,2
4457,1,1,5,3,3,1,2
4458,1,1,5,6,1,1,2
4459,2,2,7,1,0,1,1
4460,2,1,7,5,2,1,1
4461,2,8,5,5,3,1,1
4462,2,2,4,4,0,0,1
4463,2,2,6,3,6,0,2
4464,1,1,12,5,4,2,3
4465,1,1,2,5,6,1,2
4466,2,1,5,4,3,2,2
4467,1,1,2,1,8,0,1
4468,2,2,2,3,4,0,1
4469,2,1,9,3,0,1,1
4470,2,1,9,1,0,1,1
4471,1,8,5,2,2,1,2
4472,1,1,10,4,5,0,2
4473,1,1,9,3,0,2,2
4474,1,1,2,6,6,2,2
4475,2,1,5,1,1,2,2
4476,1,1,4,4,0,2,2
4477,1,6,9,6,4,0,1
4478,2,1,9,1,1,1,1
4479,1,2,3,6,1,2,2
4480,2,1,9,4,3,2,1
4481,1,1,7,5,3,2,2
4482,1,2,8,2,2,1,1
4483,1,1,5,6,1,2,2
4484,1,6,3,3,2,1,2
4485,2,1,9,6,1,1,1
4486,2,2,5,4,7,1,2
4487,1,1,7,4,5,0,1
4488,2,2,2,3,6,2,2
4489,2,7,1,4,5,1,2
4490,1,1,9,1,3,1,1
4491,1,1,6,3,4,2,2
4492,2,1,9,4,2,1,1
4493,1,1,7,3,1,2,2
4494,1,1,3,5,5,2,2
4495,1,9,9,4,5,1,1
4496,1,1,2,6,6,2,2
4497,2,8,9,3,0,0,1
4498,1,1,5,6,3,2,2
4499,1,5,5,6,2,1,1
4500,1,1,9,3,6,0,1
4501,2,1,9,1,3,1,1
4502,1,1,3,6,1,2,2
4503,2,2,10,5,2,1,1
4504,2,1,8,2,6,1,2
4505,2,1,5,5,2,2,2
4506,2,2,5,4,4,1,2
4507,1,1,4,1,6,1,2
4508,1,1,2,4,6,1,2
