,SEX,RAC1P,EDU,MSP,HOUSING_TYPE,PINCP_DECILE,OWN_RENT
6696,2,1,8,5,3,5,0
6697,1,1,8,3,2,6,1
6698,1,1,11,5,3,2,0
6699,2,1,5,2,1,4,1
6700,2,1,2,2,1,0,1
6701,1,1,3,1,1,3,1
6702,2,6,9,4,1,3,1
6703,2,1,5,1,1,2,1
6704,1,1,2,1,1,6,1
6705,2,2,2,1,1,0,0
6706,2,1,1,2,1,4,1
6707,1,8,9,3,1,2,1
6708,1,1,7,6,1,7,2
6709,2,1,3,1,1,2,0
6710,2,1,7,5,1,5,1
6711,2,2,5,2,3,0,2
6712,1,1,4,2,1,0,1
6713,1,1,5,6,2,4,1
6714,1,1,1,1,1,2,0
6715,2,2,8,3,2,7,0
6716,2,1,7,2,3,1,0
6717,1,4,1,1,1,3,0
6718,2,1,3,6,2,3,2
6719,2,1,4,5,2,4,0
6720,2,1,8,1,1,2,1
6721,2,1,3,1,1,1,0
6722,1,1,9,4,1,2,1
6723,2,2,5,2,1,4,1
6724,1,1,2,4,1,4,1
6725,2,1,7,2,1,6,2
6726,2,1,9,4,1,5,1
6727,2,1,2,5,1,4,1
6728,1,1,2,1,1,8,0
6729,2,6,9,4,1,1,0
6730,2,5,5,4,2,3,1
6731,1,1,8,6,1,2,1
6732,1,1,3,6,2,2,2
6733,2,2,4,3,2,0,2
6734,2,1,7,4,1,2,0
6735,2,6,5,6,2,4,2
6736,2,1,5,1,1,1,1
6737,2,1,9,3,1,2,1
6738,1,1,2,4,2,6,2
6739,1,1,5,4,2,0,2
6740,2,6,9,3,1,5,0
6741,1,3,3,2,1,1,1
6742,1,1,9,3,1,6,1
6743,2,7,12,2,1,0,2
6744,2,1,7,2,1,4,1
6745,2,1,3,1,1,3,1
6746,2,1,8,1,2,3,2
6747,2,7,9,4,1,4,0
6748,1,1,9,1,1,3,1
6749,1,1,2,2,3,1,0
6750,1,1,9,3,2,4,2
6751,2,1,2,1,1,4,0
6752,1,3,4,2,1,4,1
6753,2,1,5,4,1,3,1
6754,2,1,9,3,1,2,0
6755,1,1,8,4,2,3,1
6756,2,1,5,6,2,1,1
6757,2,1,2,4,1,5,1
6758,2,3,6,1,1,4,1
6759,1,1,2,1,1,4,1
6760,2,1,6,5,2,6,1
6761,2,1,8,5,1,4,0
6762,1,1,5,3,1,1,1
6763,1,1,9,4,1,4,0
6764,2,6,4,1,1,5,1
6765,2,3,3,1,1,2,0
6766,2,1,9,3,1,2,0
6767,2,1,3,3,1,3,1
6768,2,1,4,4,1,0,1
6769,2,1,9,5,2,5,2
6770,2,1,6,5,2,7,1
6771,2,1,7,2,1,0,2
6772,2,1,8,1,1,1,2
6773,1,1,2,2,1,5,1
6774,2,1,5,3,3,2,2
6775,1,1,9,3,1,3,0
6776,2,5,4,2,1,3,1
6777,2,1,7,3,1,4,1
6778,1,1,7,3,1,4,1
6779,2,1,1,2,1,0,1
6780,2,1,7,6,2,3,2
6781,2,1,7,1,1,7,1
6782,2,1,4,1,3,1,0
6783,2,1,5,1,2,3,2
6784,1,6,2,1,1,0,0
6785,2,1,9,1,1,5,2
6786,2,6,9,1,1,5,1
6787,2,1,2,1,1,0,0
6788,2,1,6,4,1,1,1
6789,2,2,5,3,1,4,0
6790,1,7,5,1,2,3,1
6791,1,1,7,1,1,3,1
6792,2,5,7,1,1,0,2
6793,1,1,3,1,1,2,0
6794,1,1,1,2,1,0,1
6795,2,1,2,3,1,1,1
6796,2,1,5,4,1,2,1
6797,1,7,6,1,3,3,2
6798,1,1,2,1,1,1,1
6799,2,1,1,4,1,0,0
6800,1,1,3,2,2,5,2
6801,2,5,9,3,1,2,0
6802,2,1,4,1,3,7,0
6803,1,1,5,6,2,3,2
6804,1,1,9,3,1,2,0
6805,1,1,2,1,3,0,2
6806,1,1,7,1,3,8,0
6807,1,5,8,6,1,3,0
6808,2,1,2,2,2,4,1
6809,2,1,7,3,3,4,1
6810,2,1,6,6,3,4,2
6811,2,2,3,1,1,0,1
6812,2,2,8,5,2,1,1
6813,2,2,3,1,1,0,0
6814,1,1,9,6,1,2,0
6815,2,5,7,2,1,3,1
6816,1,1,9,6,1,5,1
6817,2,2,5,1,1,0,1
6818,1,1,7,5,3,5,0
6819,2,1,4,4,2,6,1
6820,1,1,4,1,1,9,1
6821,2,1,5,3,2,5,2
6822,2,1,8,1,3,0,0
6823,2,1,1,1,3,7,0
6824,1,1,9,4,1,2,0
6825,2,6,2,1,1,0,0
6826,1,1,8,1,1,2,1
6827,1,1,9,1,1,2,0
6828,1,1,10,4,3,3,0
6829,2,1,5,5,1,4,0
6830,1,1,9,3,1,1,0
6831,2,1,3,1,1,4,1
6832,1,1,5,1,3,2,1
6833,1,2,9,2,1,2,2
6834,1,1,4,4,1,2,1
6835,1,1,3,4,1,4,1
6836,2,7,9,1,1,2,1
6837,2,1,2,1,1,4,0
6838,1,1,10,1,2,1,1
6839,2,1,1,2,1,3,1
6840,2,1,3,3,1,7,0
6841,2,1,8,5,1,5,1
6842,1,1,3,1,1,1,0
6843,2,1,8,6,2,4,2
6844,1,1,9,4,1,3,0
6845,2,8,5,5,1,2,1
6846,1,1,11,5,3,7,1
6847,2,1,10,5,1,3,0
6848,2,1,6,2,2,3,2
6849,2,1,3,2,1,5,1
6850,1,2,7,6,1,1,2
6851,1,2,5,1,1,9,1
6852,1,4,2,3,2,9,0
6853,2,1,1,1,1,3,0
6854,2,7,2,3,1,3,1
6855,1,1,9,2,1,1,1
6856,2,1,5,3,1,2,2
6857,2,1,5,4,2,6,1
6858,1,1,5,1,1,1,1
6859,2,1,8,3,1,0,0
6860,2,1,3,2,1,1,2
6861,2,6,5,1,1,1,1
6862,2,3,5,1,1,2,1
6863,1,1,11,1,3,2,1
6864,1,2,4,2,1,4,0
6865,1,1,7,3,1,0,1
6866,1,1,7,2,2,1,1
6867,1,1,3,1,1,3,1
6868,2,1,2,4,1,5,1
6869,2,1,4,1,1,8,0
6870,2,1,4,1,1,3,1
6871,1,2,2,4,3,0,0
6872,1,8,3,2,2,1,2
6873,2,1,6,4,2,3,1
6874,2,1,7,3,2,2,2
6875,1,1,7,1,3,4,0
6876,1,6,9,3,1,2,1
6877,1,2,5,3,1,5,1
6878,1,1,2,2,1,2,1
6879,1,1,6,5,1,3,1
6880,2,1,2,4,1,2,0
6881,2,2,8,5,3,3,0
6882,1,5,5,3,2,1,2
6883,2,1,7,6,1,2,1
6884,2,3,5,5,1,7,1
6885,1,1,4,6,1,5,0
6886,1,1,3,6,1,1,2
6887,2,1,7,1,1,3,1
6888,2,1,4,3,1,4,0
6889,1,1,2,1,1,1,1
6890,2,1,7,3,3,7,2
6891,2,9,9,1,1,2,1
6892,2,1,4,4,1,4,1
6893,1,2,7,1,1,2,1
6894,2,5,8,5,2,5,2
6895,2,6,9,4,1,1,1
6896,2,1,9,5,1,1,0
6897,2,3,5,5,2,3,2
6898,2,1,2,6,1,1,0
6899,2,1,6,4,1,9,0
6900,1,1,7,4,1,8,0
6901,2,2,7,1,3,1,2
6902,1,1,6,1,2,6,1
6903,1,2,7,6,1,5,2
6904,2,1,3,2,1,1,1
6905,1,1,1,2,1,1,1
6906,1,7,1,5,1,5,0
6907,1,1,5,1,1,5,1
6908,1,1,5,3,2,4,2
6909,2,1,3,1,3,1,0
6910,1,1,4,1,1,3,0
6911,1,1,3,1,3,6,0
6912,1,2,9,6,1,0,1
6913,2,1,1,1,1,2,0
6914,2,4,2,1,1,5,1
6915,2,1,6,4,2,6,1
6916,1,1,5,2,1,0,1
6917,2,1,8,4,1,4,1
6918,2,1,2,2,2,3,2
6919,1,1,5,1,1,3,1
6920,1,1,1,1,1,2,1
6921,2,1,1,2,1,2,1
6922,2,2,5,2,1,2,1
6923,2,1,8,3,2,2,2
6924,2,8,8,1,2,2,1
6925,1,1,2,3,1,3,1
6926,2,6,5,4,2,5,2
6927,2,2,11,5,2,5,2
6928,2,1,3,4,2,4,1
6929,1,1,3,1,1,0,0
6930,1,2,6,1,1,2,1
6931,2,1,7,3,1,1,1
6932,2,1,7,1,3,0,0
6933,1,8,9,6,1,3,0
6934,2,1,6,1,1,2,1
6935,2,5,5,1,1,7,2
6936,1,1,2,6,1,4,1
6937,1,1,7,2,1,3,1
6938,2,1,1,2,1,3,1
6939,1,1,4,1,2,1,2
6940,2,6,2,1,1,2,0
6941,2,1,2,2,1,3,1
6942,1,1,2,4,1,0,1
6943,2,1,12,4,2,1,2
6944,2,1,9,1,1,4,1
6945,2,1,5,1,2,3,1
6946,1,1,2,1,1,3,0
6947,1,3,4,1,1,5,1
6948,2,1,5,3,2,2,2
6949,1,1,7,1,3,4,2
6950,2,4,1,1,1,1,0
6951,2,1,7,1,2,3,1
6952,2,1,2,4,3,5,0
6953,1,1,9,3,1,1,1
6954,2,1,6,1,1,1,1
6955,2,2,5,2,2,5,1
6956,1,8,9,1,2,5,1
6957,2,6,11,5,2,6,2
6958,1,1,4,6,2,6,1
6959,1,1,3,5,2,0,2
6960,1,2,3,1,1,6,1
6961,2,1,1,3,1,1,1
6962,2,1,6,4,3,4,2
6963,2,8,3,4,2,1,2
6964,2,3,7,2,2,3,2
6965,1,1,3,1,1,1,1
6966,1,1,7,5,2,3,1
6967,2,1,9,4,1,5,0
6968,1,1,9,4,1,0,0
6969,2,5,3,3,1,6,1
6970,2,1,4,1,1,3,1
6971,1,1,5,1,1,0,1
6972,2,2,2,3,2,3,1
6973,2,6,4,3,2,5,1
6974,1,1,2,1,1,1,0
6975,1,1,2,4,1,5,0
6976,1,1,9,6,1,2,1
6977,2,1,8,1,1,1,1
6978,2,2,7,3,1,1,1
6979,1,2,10,5,2,6,1
6980,2,7,4,1,1,5,0
6981,2,1,5,1,3,2,1
6982,1,1,3,1,1,1,1
6983,1,1,6,2,3,4,0
6984,1,5,7,1,1,4,2
6985,1,1,9,3,1,8,1
6986,2,1,5,4,1,5,0
6987,1,1,6,6,2,1,0
6988,2,1,4,1,2,2,1
6989,1,1,5,5,2,0,2
6990,2,9,9,3,1,0,1
6991,2,1,5,1,1,1,0
6992,2,1,10,2,1,2,2
6993,2,6,10,1,1,4,1
6994,1,4,3,4,1,2,1
6995,1,1,8,4,1,6,1
6996,1,1,2,1,1,1,1
6997,2,1,4,6,2,0,2
6998,1,1,8,2,2,0,2
6999,1,1,5,6,2,2,2
7000,1,1,9,3,1,1,0
7001,2,1,9,3,1,2,0
7002,2,8,8,4,1,7,2
7003,2,1,4,6,3,3,0
7004,2,2,5,5,3,4,0
7005,2,1,4,5,3,0,0
7006,2,8,7,3,1,4,1
7007,1,1,5,1,2,2,1
7008,2,1,7,4,3,0,0
7009,2,4,1,1,1,2,1
7010,2,1,1,3,1,6,1
7011,2,1,2,1,1,1,0
7012,1,1,10,6,1,1,0
7013,1,1,2,1,3,6,0
7014,1,1,7,1,1,3,1
7015,2,1,5,4,1,2,1
7016,1,1,5,1,1,2,1
7017,1,1,1,1,1,0,0
7018,1,1,3,2,1,5,1
7019,1,1,3,1,1,1,0
7020,2,7,5,1,1,5,1
7021,2,1,2,1,1,0,1
7022,1,1,6,6,2,5,1
7023,2,1,8,2,1,3,1
7024,2,1,2,4,1,0,2
7025,1,1,3,1,1,3,1
7026,2,2,9,3,1,0,2
7027,1,1,5,1,1,4,1
7028,1,1,4,4,1,3,0
7029,2,1,4,6,1,3,0
7030,2,2,5,1,1,4,1
7031,2,2,5,6,2,6,2
7032,2,2,1,1,1,1,0
7033,2,1,8,4,2,6,1
7034,1,2,5,2,2,6,1
7035,2,1,3,1,3,4,2
7036,1,1,8,1,3,2,0
7037,1,1,8,1,1,1,1
7038,1,1,5,1,1,1,0
7039,1,2,4,5,2,6,1
7040,2,1,5,6,2,1,2
7041,2,4,5,1,1,3,1
7042,1,8,5,2,1,4,1
7043,2,1,8,5,1,2,1
7044,2,2,9,4,1,1,1
7045,1,1,8,4,1,4,0
7046,2,1,4,3,2,6,2
7047,1,1,3,4,2,1,2
7048,2,1,5,1,1,3,1
7049,1,1,5,2,2,4,2
7050,1,5,3,6,2,6,1
7051,1,1,5,1,1,5,1
7052,2,4,1,1,1,0,0
7053,2,8,5,2,2,0,1
7054,1,1,5,1,1,3,1
7055,1,1,10,5,2,2,2
7056,1,1,7,1,1,5,0
7057,2,1,5,4,2,5,2
7058,2,1,4,5,3,2,0
7059,1,1,1,4,1,2,2
7060,2,1,2,1,3,1,0
7061,1,2,2,1,2,6,1
7062,1,1,5,1,2,3,2
7063,2,1,7,5,3,2,0
7064,2,1,3,1,1,4,1
7065,2,1,5,4,1,2,1
7066,1,1,7,1,1,2,0
7067,2,1,3,1,1,6,1
7068,1,1,7,3,3,1,0
7069,2,2,5,5,2,2,2
7070,1,1,7,5,3,4,0
7071,2,1,5,1,2,3,2
7072,2,2,5,3,2,3,0
7073,1,1,7,5,2,9,1
7074,2,1,5,5,2,1,0
7075,2,1,9,5,1,3,0
7076,1,1,2,6,1,3,0
7077,2,1,3,3,2,6,2
7078,1,1,1,2,1,4,1
7079,1,1,7,5,3,0,0
7080,2,1,4,1,1,1,0
7081,2,1,3,3,2,1,2
7082,1,1,4,5,1,0,0
7083,2,1,5,2,1,3,1
7084,2,6,6,2,1,2,1
7085,2,1,2,1,2,0,0
7086,2,1,8,1,3,2,0
7087,1,2,4,1,1,3,1
7088,1,1,8,5,3,3,0
7089,2,1,3,5,3,5,0
7090,1,1,3,1,1,2,0
7091,1,1,1,1,2,1,0
7092,2,1,9,1,1,4,1
7093,1,1,2,1,1,7,0
7094,2,1,2,2,1,3,1
7095,1,2,2,1,1,5,0
7096,2,1,5,1,2,3,1
7097,2,1,7,6,1,4,1
7098,1,1,11,3,1,6,1
7099,2,4,3,1,1,0,0
7100,1,1,7,5,1,6,1
7101,1,1,5,1,1,4,1
7102,1,1,2,4,1,2,1
7103,1,1,8,3,2,0,2
7104,2,5,7,1,2,0,1
7105,2,1,6,3,2,6,1
7106,2,2,5,5,2,4,1
7107,2,2,9,6,2,6,1
7108,2,1,5,5,2,0,1
7109,2,1,7,2,1,4,0
7110,1,1,5,1,2,0,1
7111,2,2,2,4,2,1,1
7112,1,2,9,3,2,3,2
7113,1,2,7,1,1,1,0
7114,2,1,5,1,3,5,2
7115,2,1,2,4,3,0,1
7116,2,7,7,3,1,2,1
7117,1,1,5,6,2,2,2
7118,2,1,3,4,1,2,1
7119,2,3,4,2,1,0,1
7120,2,1,9,6,3,3,0
7121,1,1,3,1,1,3,0
7122,1,1,3,5,2,4,1
7123,1,1,5,5,2,0,1
7124,2,1,8,1,1,2,1
7125,1,1,7,2,2,2,2
7126,2,1,5,4,1,3,1
7127,1,2,5,2,2,2,1
7128,1,1,6,5,1,0,1
7129,1,1,5,1,1,3,1
7130,1,1,5,1,1,2,1
7131,2,5,8,1,1,4,1
7132,1,2,2,5,2,5,1
7133,1,1,9,1,1,0,1
7134,1,1,9,3,1,6,2
7135,2,1,3,4,1,4,1
7136,2,4,6,1,3,5,2
7137,2,2,9,1,1,3,1
7138,2,1,4,1,1,6,1
7139,1,1,6,5,1,4,1
7140,1,5,7,1,3,2,0
7141,2,2,5,2,2,3,1
7142,2,1,9,1,1,3,1
7143,2,1,1,1,1,1,0
7144,1,1,1,1,1,2,1
7145,2,1,3,5,1,3,1
7146,2,1,8,3,3,1,0
7147,1,1,7,1,1,0,1
7148,1,1,9,4,1,4,0
7149,2,1,3,4,2,6,1
7150,1,1,2,1,1,1,0
7151,2,1,10,1,1,1,1
7152,2,1,7,6,3,0,0
7153,2,1,9,4,1,0,0
7154,2,3,4,1,1,6,1
7155,2,1,3,1,1,0,1
7156,1,1,3,5,2,6,2
7157,1,1,3,1,1,1,1
7158,1,2,6,1,1,1,1
7159,2,1,2,4,1,1,1
7160,2,5,5,5,1,2,0
7161,1,1,1,1,1,4,1
7162,2,9,9,5,1,2,0
7163,1,6,9,4,1,3,0
7164,2,1,3,2,1,3,1
7165,2,1,2,1,1,1,1
7166,2,1,7,6,3,4,0
7167,1,1,8,4,1,5,2
7168,2,2,4,6,1,4,1
7169,2,1,2,1,1,0,0
7170,1,1,3,5,2,3,1
7171,1,1,7,3,1,4,1
7172,2,5,4,4,2,6,1
7173,1,1,8,2,1,2,1
7174,1,1,1,2,1,2,1
7175,2,1,9,1,1,0,1
7176,1,1,8,5,1,6,1
7177,1,2,2,1,1,2,1
7178,2,1,5,5,1,6,0
7179,1,9,2,5,2,6,2
7180,1,1,9,5,1,4,2
7181,1,1,9,5,2,0,2
7182,1,2,9,1,1,3,1
7183,2,1,8,1,1,5,1
7184,2,5,6,1,1,2,0
7185,1,1,7,5,3,0,0
7186,1,1,9,2,1,3,2
7187,1,1,5,1,1,5,1
7188,1,1,2,4,3,2,2
7189,2,1,9,6,1,0,0
7190,2,1,8,2,2,2,2
7191,2,1,4,1,3,1,0
7192,2,1,5,4,1,4,1
7193,2,1,5,1,2,2,2
7194,2,1,8,5,2,6,2
7195,1,2,9,6,1,7,2
7196,1,1,10,4,1,2,1
7197,2,1,3,1,1,5,1
7198,2,1,9,1,1,1,1
7199,2,1,10,6,1,1,1
7200,1,2,1,2,1,1,1
7201,2,1,4,1,1,2,1
7202,2,1,5,4,2,1,2
7203,1,1,9,4,1,4,0
7204,2,1,7,3,1,8,1
7205,1,1,4,1,1,5,1
7206,2,1,3,1,2,6,1
7207,2,1,7,6,1,2,0
7208,1,1,6,4,2,7,1
7209,2,2,7,1,1,0,1
7210,2,6,8,2,2,2,2
7211,1,1,7,6,3,0,0
7212,2,2,9,1,3,0,2
7213,1,2,10,1,3,1,0
7214,2,1,5,1,1,2,1
7215,2,1,5,6,3,3,2
7216,1,1,9,2,2,6,0
7217,2,2,3,1,1,3,1
7218,2,1,5,3,1,2,1
7219,2,1,9,1,3,8,2
7220,2,1,2,1,1,2,1
7221,2,7,8,3,1,6,1
7222,1,1,7,2,1,3,1
7223,2,1,3,3,1,1,1
7224,1,2,8,5,3,2,0
7225,2,1,8,6,1,2,1
7226,1,1,8,1,1,1,0
7227,1,7,3,1,1,0,1
7228,2,1,5,5,1,7,1
7229,2,2,3,1,1,1,0
7230,2,6,2,4,1,2,1
7231,2,1,8,6,1,2,0
7232,2,5,5,4,2,5,1
7233,1,1,7,6,1,1,0
7234,2,1,6,1,1,5,1
7235,2,2,5,6,1,6,0
7236,1,1,1,1,1,2,0
7237,2,2,5,2,1,0,1
7238,2,1,2,6,1,1,0
7239,1,2,4,1,1,4,1
7240,2,9,9,6,1,3,0
7241,2,1,8,4,2,3,2
7242,1,1,3,6,1,0,1
7243,2,1,6,6,3,1,0
7244,2,1,5,6,1,5,1
7245,2,1,4,4,3,7,0
7246,2,1,5,6,1,1,0
7247,2,1,2,6,1,6,1
7248,2,1,3,1,1,4,0
7249,2,3,5,1,1,3,1
7250,1,3,6,1,1,1,1
7251,2,2,4,1,2,3,0
7252,2,1,7,3,3,2,2
7253,1,7,9,3,1,1,1
7254,1,1,2,2,1,0,1
7255,1,1,5,5,2,6,2
7256,1,1,8,5,2,4,2
7257,2,1,2,2,1,4,1
7258,2,1,9,1,1,1,1
7259,1,7,7,5,1,8,1
7260,1,1,5,1,2,4,2
7261,1,8,3,1,1,5,1
7262,2,1,10,4,1,5,1
7263,2,1,6,1,2,2,2
7264,2,1,7,1,1,6,1
7265,1,1,7,4,1,0,1
7266,1,1,9,4,1,2,0
7267,2,1,5,3,1,7,0
7268,2,1,7,1,2,2,2
7269,2,8,2,4,2,1,1
7270,1,2,9,3,3,5,2
7271,2,1,7,2,3,3,0
7272,2,9,9,6,1,4,0
7273,1,1,5,1,1,3,1
7274,1,1,9,3,1,3,0
7275,1,8,7,5,2,3,2
7276,1,1,7,6,1,1,0
7277,1,1,6,3,2,0,1
7278,1,1,1,1,1,4,1
7279,2,1,7,1,1,1,2
7280,2,7,9,1,2,4,1
7281,1,2,2,2,1,3,1
7282,2,2,3,1,1,2,0
7283,1,1,4,1,1,3,1
7284,1,5,3,2,2,6,1
7285,2,2,6,1,1,4,1
7286,2,1,3,5,2,5,1
7287,2,1,7,4,2,4,1
7288,1,1,5,1,1,5,1
7289,2,6,4,2,2,2,2
7290,2,1,7,1,2,6,0
7291,1,1,8,1,1,2,1
7292,1,1,5,6,1,1,0
7293,1,1,5,1,1,0,1
7294,2,1,3,1,1,4,0
7295,1,1,7,5,3,1,0
7296,1,1,8,1,1,0,1
7297,1,1,9,6,1,8,0
7298,1,7,5,1,1,4,1
7299,1,1,9,3,1,5,0
7300,2,1,9,4,1,2,1
7301,2,1,3,6,2,3,2
7302,1,1,9,1,1,2,1
7303,1,1,7,1,1,2,1
7304,2,2,5,4,1,5,1
7305,2,1,9,3,1,5,1
7306,1,1,9,3,1,3,0
7307,2,1,9,1,1,5,1
7308,1,2,4,6,2,2,1
7309,2,1,4,1,1,2,1
7310,2,1,3,1,1,1,0
7311,1,1,5,4,3,3,2
7312,1,1,2,4,1,2,1
7313,1,5,4,4,1,2,1
7314,2,1,2,5,3,0,0
7315,1,1,1,1,1,0,1
7316,2,5,4,4,1,5,0
7317,1,1,1,1,1,1,0
7318,2,1,9,3,3,6,0
7319,2,1,9,3,1,1,0
7320,2,1,5,1,1,0,1
7321,1,1,9,3,1,2,0
7322,1,1,5,6,1,6,1
7323,2,1,5,5,1,5,1
7324,1,1,6,1,1,0,1
7325,2,5,7,5,3,1,0
7326,1,1,1,1,1,0,0
7327,1,1,8,2,3,6,0
7328,1,1,8,3,3,3,0
7329,2,1,6,1,1,5,0
7330,2,1,4,1,3,2,0
7331,2,1,5,1,1,5,1
7332,1,1,2,1,1,0,1
7333,1,1,7,1,3,4,0
7334,1,1,2,4,1,0,1
7335,1,1,6,1,1,4,1
7336,1,4,5,3,2,0,2
7337,2,1,1,1,1,1,0
7338,2,1,8,1,1,5,2
7339,2,1,5,4,1,5,0
7340,2,2,9,1,1,1,1
7341,1,1,7,1,3,1,0
7342,1,6,7,5,1,1,1
7343,1,1,5,4,1,1,1
7344,2,1,7,3,2,3,2
7345,1,1,1,1,1,0,1
7346,2,1,4,1,1,1,1
7347,1,1,11,1,1,5,1
7348,1,1,3,1,3,0,0
7349,1,1,2,3,1,2,1
7350,2,1,4,5,1,3,1
7351,2,1,2,1,1,1,0
7352,2,1,8,1,1,1,1
7353,2,1,8,2,2,6,2
7354,2,2,7,1,2,0,1
7355,1,1,7,1,1,3,0
7356,1,2,7,1,1,2,1
7357,1,1,3,2,1,7,0
7358,1,1,6,1,1,8,1
7359,1,1,4,6,2,4,2
7360,2,2,3,6,1,4,1
7361,2,9,6,2,1,3,1
7362,1,1,5,3,2,4,2
7363,2,1,9,1,1,3,1
7364,2,6,2,5,2,5,0
7365,2,1,8,6,3,2,2
7366,1,1,7,4,1,8,2
7367,2,2,5,1,1,2,0
7368,1,5,7,1,1,1,1
7369,2,4,2,1,2,3,0
7370,2,1,9,6,1,6,1
7371,2,2,2,2,1,0,1
7372,2,7,5,4,1,2,1
7373,2,1,9,4,1,2,0
7374,2,1,1,1,1,0,1
7375,1,6,10,4,1,4,0
7376,1,1,4,3,1,3,0
7377,2,2,7,5,2,3,1
7378,2,1,7,5,2,0,2
7379,2,1,9,1,1,2,1
7380,1,1,8,2,1,1,0
7381,2,2,6,1,2,2,0
7382,1,1,10,2,1,4,2
7383,1,1,5,6,2,6,2
7384,1,2,8,1,1,1,1
7385,1,1,5,3,2,3,2
7386,2,2,5,6,1,4,0
7387,2,1,4,1,3,6,0
7388,2,1,9,5,1,1,0
7389,1,1,1,1,1,2,0
7390,2,1,9,3,1,1,0
7391,1,2,4,4,3,1,2
7392,2,1,6,3,2,7,1
7393,1,1,1,2,1,4,1
7394,2,5,7,3,1,1,1
7395,1,1,8,1,3,2,0
7396,1,2,1,2,1,5,1
7397,2,1,9,3,1,4,0
7398,1,1,7,3,1,3,0
7399,1,8,8,1,2,4,2
7400,1,1,11,1,1,3,1
7401,1,9,9,6,1,3,0
7402,1,1,4,1,1,1,0
7403,2,1,4,3,2,2,2
7404,1,1,4,4,2,0,1
7405,1,6,9,4,1,3,0
7406,2,2,3,1,1,1,1
7407,1,2,6,3,2,5,2
7408,2,1,9,1,2,1,2
7409,2,1,3,3,2,5,2
7410,2,1,8,6,1,1,0
7411,2,2,10,5,3,1,0
7412,1,1,4,1,1,2,1
7413,2,1,5,3,2,0,2
7414,1,1,9,6,3,5,1
7415,1,1,7,2,1,4,1
7416,2,5,7,5,3,1,0
7417,2,1,2,1,1,0,0
7418,1,9,9,4,1,2,0
7419,2,1,7,6,3,2,2
7420,1,1,3,2,1,4,1
7421,1,1,7,6,2,4,2
7422,2,1,7,6,2,2,2
7423,2,1,5,4,2,6,1
7424,2,1,9,1,3,5,1
7425,1,3,8,4,1,0,0
7426,2,5,4,1,1,0,1
7427,1,9,3,4,1,3,1
7428,1,1,9,3,3,2,0
7429,2,1,5,2,1,5,0
7430,2,1,2,2,1,1,1
7431,1,1,8,5,1,5,0
7432,2,2,5,1,1,5,1
7433,2,1,1,4,1,4,1
7434,2,8,5,2,2,0,2
7435,2,1,3,1,2,2,1
7436,2,1,5,2,2,6,1
7437,2,1,3,1,2,3,1
7438,2,9,9,3,1,5,0
7439,2,1,9,3,1,1,0
7440,1,1,7,6,2,2,1
7441,2,1,8,5,1,1,1
7442,2,1,3,6,1,4,0
7443,1,1,2,4,1,1,1
7444,2,1,7,2,1,6,0
7445,1,2,7,1,1,3,1
7446,1,1,3,5,1,7,1
7447,1,1,3,1,3,2,0
7448,2,1,3,3,2,3,2
7449,1,2,4,4,3,5,1
7450,1,1,5,3,1,5,1
7451,2,1,8,1,1,2,1
7452,1,1,5,3,2,2,1
7453,2,1,4,1,1,3,1
7454,1,1,7,1,1,5,1
7455,1,1,9,5,1,4,1
7456,1,1,4,6,1,4,2
7457,2,1,1,1,1,1,0
7458,1,1,4,1,1,4,1
7459,2,1,10,3,1,2,1
7460,2,1,9,6,1,3,0
7461,2,1,3,1,1,1,1
7462,2,1,7,1,1,6,1
7463,1,1,9,1,1,2,0
7464,2,1,5,6,2,6,1
7465,2,1,2,1,1,0,1
7466,2,1,9,3,1,4,1
7467,1,8,7,2,2,0,1
7468,1,1,9,4,1,2,0
7469,2,1,2,4,1,1,0
7470,1,1,1,1,1,0,0
7471,1,1,6,3,2,3,2
7472,2,1,2,1,2,3,1
7473,2,1,5,1,1,2,1
7474,1,1,3,5,2,4,1
7475,2,1,1,1,1,3,0
7476,1,2,7,1,3,3,0
7477,2,1,11,4,1,4,1
7478,1,1,9,4,1,3,0
7479,1,1,5,4,2,7,1
7480,2,1,1,4,1,2,1
7481,2,1,8,6,1,4,1
7482,2,1,4,3,2,3,1
7483,2,1,2,1,1,0,0
7484,1,9,9,1,1,1,1
7485,2,1,7,5,1,3,1
7486,1,1,3,4,2,4,1
7487,2,2,4,1,3,1,0
7488,1,1,10,1,2,2,2
7489,2,1,7,2,1,7,0
7490,2,1,4,1,1,1,0
7491,1,4,2,2,2,4,1
7492,1,1,7,1,3,1,0
7493,1,6,2,1,1,1,1
7494,1,8,7,1,1,2,1
7495,1,1,5,5,2,2,1
7496,1,5,2,5,3,1,0
7497,1,1,1,1,1,2,1
7498,2,1,2,1,1,6,1
7499,2,1,4,3,1,1,1
7500,1,1,5,6,1,5,0
7501,2,1,2,2,1,1,1
7502,2,1,9,6,1,5,0
7503,2,1,4,5,1,7,0
7504,1,3,5,1,1,1,1
7505,2,1,2,6,1,4,1
7506,2,2,9,4,1,4,0
7507,1,1,3,6,1,1,0
7508,1,3,3,3,2,2,1
7509,1,1,2,1,3,0,0
7510,2,1,7,1,1,5,0
7511,1,1,9,3,1,5,0
7512,1,1,7,3,1,5,1
7513,2,2,4,2,1,1,2
7514,2,1,1,1,1,4,0
7515,1,1,3,1,1,3,0
